Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
364,340461476,1034,9757,6895,2062,800,12735,194059,1,0,723,948,216,69,0,0,1469.39,919.684,1541.88,0.0504677,0.0410078,0.0465151
365,340461476,1034,10318,7465,2057,796,13320,221966,1,0,1760,907,214,78,0,0,6134.4,1081.91,6886.22,0.0182778,0.0412026,0.0168796
366,340461476,1034,9021,6190,2023,808,12119,228070,1,0,0,1008,217,72,0,0,5397.94,1024.67,5914.82,0.0671608,0.045238,0.0645315
367,340461476,1034,9757,7018,1966,773,12749,219421,1,0,1860,866,209,49,0,0,5257.93,936.925,5956.81,0.0556787,0.0463737,0.0542515
368,340461476,1034,10046,7262,2055,729,13061,210901,1,0,1501,903,247,62,0,0,2052.99,916.151,2101.88,0.0569163,0.0402494,0.0574078
369,340461476,1034,9970,7175,2126,669,13025,215793,1,0,1245,985,272,64,0,0,3884.74,771.018,4344.93,0.02461,0.0358488,0.020622
370,340461476,1034,9907,7112,2111,684,12913,187947,1,0,1171,968,220,46,0,0,3575.64,1208.18,3838.71,0.0427618,0.0300498,0.0437604
371,340461476,1034,9134,6310,2153,671,12131,204810,1,0,476,962,234,53,0,0,16677.4,1464.7,18572.5,0.0461838,0.0553498,0.0432789
372,340461476,1034,8893,6077,2243,573,11816,214035,1,0,860,833,217,51,0,0,1648.15,891.426,1775.05,0.195778,0.0597543,0.195268
373,340461476,1036,7816,5075,2141,600,10652,207637,1,0,0,831,202,44,0,0,1808.04,867.785,2057.82,0.0183589,0.0342751,0.0180661
374,340461476,1036,9421,6771,2034,616,12123,216762,1,0,2564,720,195,44,0,0,6524.85,1159.81,7235.61,0.0209966,0.0322549,0.0217478
375,340461476,1036,8285,5635,2019,631,10995,201744,1,0,0,855,225,56,0,0,3948.16,1042.07,4474.07,0.0731387,0.0434238,0.0717527
376,340461476,1037,8056,5442,1980,634,10740,184243,1,0,774,736,211,56,0,0,10758.5,1422.35,11900.5,0.0485976,0.0410442,0.0470396
377,340461476,1037,7469,4899,1950,620,10167,169736,1,0,419,771,185,50,0,0,16599.6,1683.86,18546,0.138529,0.0571064,0.145708
378,340461476,1037,7874,5421,1842,611,10489,199242,0,0,1343,703,186,49,0,0,5304.8,1320.81,5829.67,0.233216,0.0778878,0.241045
379,340461476,1037,8404,6004,1761,639,10959,176218,0,0,1520,761,176,53,0,0,3774.84,1210.11,4256.27,0.062609,0.0543834,0.0646118
380,340461476,1038,7901,5494,1792,615,10427,173735,1,0,554,763,236,58,0,0,10542,1288.94,11655.4,0.0528297,0.0521398,0.0521883
381,340461476,1038,8407,6026,1776,605,11004,159107,0,0,1484,757,177,44,0,0,15109.7,1807.04,16815,0.142749,0.0585509,0.149675
382,340461476,1038,8016,5616,1782,618,10587,168935,1,0,668,781,225,53,0,0,8958.38,1394.8,9883.31,0.235588,0.076038,0.236146
383,340461476,1038,9376,7028,1734,614,11918,179891,0,0,2377,786,180,51,0,0,4414.8,1133.41,4805.12,0.133749,0.0556096,0.128565
384,340461476,1038,8141,5743,1827,571,10764,169716,1,0,0,936,242,57,0,0,6959.85,1306.85,7660.61,0.0582943,0.0499586,0.0589795
385,340461476,1038,9070,6684,1843,543,11517,184453,1,0,1923,758,179,57,0,0,6089.13,1331.11,6519.7,0.102495,0.0532083,0.0991652
386,340461476,1038,9701,7293,1849,559,12208,167854,1,0,1833,919,221,62,0,0,8781.95,1446.07,9884.61,0.0799024,0.0576736,0.0765528
387,340461476,1038,9313,6822,1933,558,11798,199843,1,0,792,908,212,60,0,0,21585.2,2131.08,24000.8,0.121745,0.067309,0.133151
388,340461476,1038,9427,6875,2015,537,11997,170749,1,0,1297,901,219,63,0,0,4708.19,1488.24,5198.76,0.253761,0.0920435,0.261934
389,340461476,1038,9533,6946,2081,506,12132,189074,1,0,1263,892,215,50,0,0,5544.16,1385,5982.51,0.0653643,0.0731001,0.0663445
390,340461476,1038,13878,11291,2107,480,16399,203723,1,0,5527,926,206,50,0,0,3356.48,1345.8,3773.19,0.0680157,0.062295,0.0701119
391,340461476,1038,12839,9954,2388,497,15558,201373,1,0,663,1301,309,92,0,0,3211.63,1324.49,3740.03,0.0395028,0.0587045,0.0393738
392,340461476,1038,11937,8942,2497,498,14824,196681,1,0,702,1231,287,86,0,0,5148.92,1303.34,5706.68,0.0384341,0.0585874,0.0392844
393,340461476,1038,12668,9575,2596,497,15687,199019,1,0,2218,1127,286,74,0,0,4252.02,1332.91,4674.68,0.0619293,0.0629268,0.0614765
394,340461476,1038,12508,9325,2704,479,15601,299729,1,0,1432,1226,289,77,0,0,14254.4,1917.85,15799.9,0.049941,0.061849,0.0506318
395,340461476,1038,14547,11306,2726,515,17728,271654,1,0,3573,1177,277,80,0,0,14314.3,1938.14,16054.8,0.112751,0.0797411,0.105859
396,340461476,1038,18247,14790,2937,520,21469,258525,1,0,5470,1342,351,77,0,0,6016.09,1812.15,6798.42,0.120207,0.0856787,0.123543
397,340461476,1038,17770,14028,3214,528,21242,271862,3,1,1821,1795,394,109,0,0,3732.33,1320.56,4137.8,0.0543179,0.079862,0.0543539
398,340461476,1038,16841,12842,3444,555,20642,257633,3,1,1361,1729,449,112,0,0,3109.72,1088,3319.68,0.0320278,0.0562827,0.0313791
399,340461476,1038,18193,14084,3527,582,22185,311415,3,0,3515,1678,379,106,0,0,7223.21,1518.03,8183.89,0.0284019,0.0473271,0.0265248
400,340461476,1038,24294,20005,3621,668,28395,386850,3,1,8392,1767,410,114,0,0,5964.2,1911.44,6635.32,0.0524729,0.0668531,0.0541793
401,340461476,1037,23125,18328,4233,564,27389,379790,4,1,1689,2205,519,134,0,0,12351.9,1835.95,13584.8,0.0362332,0.0790177,0.0335026
402,340461476,1037,20296,15149,4517,630,24856,358481,4,1,0,2183,498,148,0,0,1042.36,1483.54,1173.84,0.074702,0.0643043,0.0730796
403,340461476,1037,20042,14763,4500,779,24748,400250,3,1,2293,2008,430,109,0,0,7813.48,1638.19,8781.19,0.00686589,0.0513638,0.00660271
404,340461476,1037,23025,17570,4665,790,27916,527810,3,1,5423,1831,468,141,0,0,3743.41,1469.65,4107.89,0.044863,0.0651419,0.0437008
405,340461476,1037,27951,22268,4881,802,32939,488496,4,1,7792,2178,525,163,0,0,5827.86,1610.77,6429.5,0.0162127,0.0414921,0.0157092
406,340461476,1037,26365,20216,5312,837,31744,432252,4,1,1903,2693,616,180,0,0,2362.81,1481.08,2802.56,0.0276076,0.0451374,0.0265996
407,340461476,1037,25106,18678,5523,905,30954,426788,4,1,2124,2557,651,175,0,0,5992.99,2042.7,6838.2,0.0126101,0.0463778,0.0131611
408,340461476,1038,23370,16759,5439,1172,29359,484626,4,1,1389,2372,595,158,0,0,6510.31,1685.59,7157.89,0.0314535,0.0667332,0.0332528
409,340461476,1038,21850,15198,5627,1025,27925,602474,4,1,1362,2230,535,117,0,0,13153.8,2151.27,14650.6,0.0299844,0.0448569,0.0311313
410,340461476,1037,21103,14535,5492,1076,27255,576057,3,1,2002,2123,485,141,0,0,9866.14,1875.03,10779,0.0496959,0.0516103,0.0494776
411,340461476,1037,25938,19462,5278,1198,32115,534976,3,1,7503,2043,483,142,0,0,6669.48,1720.97,7341.09,0.0399192,0.0447532,0.0375567
412,340461476,1037,28630,22019,5347,1264,34935,495096,4,1,5972,2519,606,155,0,0,10253.6,1965.09,11330.7,0.0287854,0.043654,0.0278223
413,340461476,1038,27733,20838,5336,1559,34160,452715,4,1,2646,2678,653,212,0,0,6789.73,1879.06,7550.03,0.0464862,0.0478379,0.0485371
414,340461476,1038,25977,18872,5488,1617,32619,440986,4,1,1702,2662,627,169,0,0,6845.57,1855.64,7618.18,0.0342426,0.0493424,0.0348973
415,340461476,1037,24129,16975,5759,1395,30871,551030,4,1,1402,2458,613,179,0,0,1265.66,1522.74,1305.83,0.0361076,0.0474709,0.0358827
416,340461476,1038,24231,17130,5627,1474,30943,615757,4,1,3101,2289,553,157,0,0,5190.15,1685.65,5606.16,0.00515271,0.0325902,0.0050481
417,340461476,1038,23936,16841,5519,1576,30619,593751,4,1,2719,2300,559,155,0,0,5041.48,1715.58,5690.29,0.0190065,0.0334129,0.0191837
418,340461476,1038,25923,18888,5688,1347,32755,558432,4,1,5043,2348,563,145,0,0,4131.09,1680.51,4300.2,0.0195948,0.0337952,0.019917
419,340461476,1038,23380,16266,5484,1630,30395,517613,4,1,697,2471,599,170,0,0,2184.44,1282.04,2502.03,0.0174438,0.0329009,0.0158954
420,340461476,1039,23755,16696,5473,1586,30708,508784,4,1,3284,2202,553,154,0,0,3153.07,1562.77,3558.74,0.00967906,0.028067,0.0101606
421,340461476,1039,22509,15494,5454,1561,29436,515167,4,1,1764,2254,620,136,0,0,2277.85,1639.88,2776.27,0.0141025,0.0344875,0.0148351
422,340461476,1039,22236,15331,5295,1610,29098,547314,3,1,2486,2114,506,139,0,0,10163.5,1971.72,11292.7,0.0102779,0.0331724,0.0113733
423,340461476,1039,19449,12667,5416,1366,26339,492728,3,1,0,2096,540,151,0,0,5501.55,1759.86,6039.83,0.0425472,0.0417692,0.0432283
424,340461476,1039,18123,11578,5094,1451,24919,496262,3,1,1086,1846,465,101,0,0,8356.68,1980.76,9281.52,0.0261463,0.0368257,0.0257535
425,340461476,1039,18244,11959,4811,1474,25017,470755,3,1,2413,1753,415,124,0,0,2857.75,1263.8,3150.6,0.0396487,0.0405162,0.0392278
426,340461476,1040,18453,12396,4600,1457,25213,468029,3,1,2506,1737,453,107,0,0,3701.72,1555.68,3926.02,0.0142992,0.0272617,0.0140311
427,340461476,1040,21053,15191,4392,1470,27724,410694,3,1,4904,1743,432,129,0,0,6460.5,1787.9,7042.11,0.0180667,0.0326783,0.0182156
428,340461476,1040,22128,16280,4361,1487,28784,382203,3,1,3661,1958,476,152,0,0,4209.09,1739.3,4780.21,0.036398,0.0412882,0.0370842
429,340461476,1040,19323,13395,4465,1463,26095,384888,3,1,0,2158,511,136,0,0,10807.2,2120.31,11917,0.0265207,0.040637,0.026455
430,340461476,1040,19176,13328,4387,1461,25994,382653,3,1,2291,1866,437,135,0,0,6366,1852.3,6970.22,0.0661359,0.0528557,0.0657076
431,340461476,1040,20289,14503,4532,1254,27070,442478,3,1,3547,1832,489,113,0,0,6260.08,1772.14,7097.53,0.0378615,0.0457642,0.0400498
432,340461476,1039,20148,14423,4496,1229,26859,461626,3,1,2417,1959,480,119,0,0,9641.1,1950.28,10726.1,0.0335321,0.0400729,0.0335476
433,340461476,1039,20135,14429,4498,1208,26818,412751,3,1,2537,1965,466,119,0,0,2863.27,1642.41,3177.63,0.0484185,0.0458479,0.0487621
434,340461476,1039,18165,12415,4383,1367,24917,404925,3,1,604,1945,505,124,0,0,3858.42,1606.7,4497.02,0.01614,0.0426003,0.0161469
435,340461476,1039,17775,12115,4485,1175,24428,422480,3,1,1843,1689,447,97,0,0,6922.95,1856.28,7721.95,0.0215433,0.0433074,0.0238286
436,340461476,1039,17514,11890,4348,1276,23953,418761,2,1,1845,1636,367,103,0,0,8106.9,1914.93,9104.78,0.0385682,0.0482753,0.0377548
437,340461476,1039,16791,11278,4251,1262,23136,429681,2,0,1524,1704,418,125,0,0,4666.52,1785.71,5334.59,0.0458636,0.0449704,0.0456568
438,340461476,1039,15534,10158,4154,1222,21806,382268,2,0,893,1634,411,105,0,0,2935.17,1642.2,3328.3,0.02596,0.0409059,0.0258623
439,340461476,1039,14915,9691,3979,1245,21021,374329,1,0,1255,1450,350,74,0,0,6261,1888.64,6818.89,0.0183856,0.0383369,0.0185125
440,340461476,1040,14097,9049,3781,1267,20043,366531,1,0,1007,1389,342,94,0,0,5951.27,1734.97,6692.3,0.0400535,0.0464358,0.0384507
441,340461476,1040,15726,10919,3379,1428,21565,355409,1,0,3487,1406,353,99,0,0,10321.3,2424.69,11223.5,0.0388845,0.0423649,0.0387897
442,340461476,1040,15735,11032,3292,1411,21528,330425,1,0,2014,1561,350,94,0,0,16167.6,2443.04,18028.9,0.0702616,0.0589217,0.0670623
443,340461476,1040,16737,12121,3195,1421,22360,302697,1,0,2958,1488,387,81,0,0,12532.3,2319.4,13940.8,0.118148,0.0582438,0.118894
444,340461476,1041,15717,11096,3178,1443,21291,292596,2,0,1074,1590,401,103,0,0,14780.3,2425.94,16503.1,0.0996468,0.0576033,0.102007
445,340461476,1041,17613,13043,3147,1423,23196,333703,1,0,3822,1502,331,93,0,0,8665.47,2577,9492.74,0.119955,0.0617886,0.126831
446,340461476,1041,17096,12449,3224,1423,22829,329342,2,1,1751,1752,409,107,0,0,4004.17,1462.21,4563.75,0.0636872,0.0591056,0.0616252
447,340461476,1041,19063,14286,3393,1384,24853,356368,2,0,4073,1582,409,115,0,0,8771.47,2004.41,9822.41,0.0293742,0.0337452,0.030487
448,340461476,1041,19068,14138,3574,1356,25158,340504,3,1,2446,1870,456,115,0,0,5010.35,1934.49,5511.5,0.0597744,0.0437463,0.0599637
449,340461476,1041,23227,18234,3695,1298,29153,378842,3,1,6522,1835,427,101,0,0,4567.32,2394.87,4953.24,0.0346574,0.0474721,0.0355154
450,340461476,1040,20286,15010,4045,1231,26371,374053,3,1,0,2286,523,132,0,0,3733.58,2048.71,4132.53,0.0288771,0.0487169,0.0288787
451,340461476,1040,19016,13647,4191,1178,25139,404194,3,1,1276,1922,505,119,0,0,5300,1925.19,5868.66,0.024585,0.0426015,0.0237367
452,340461476,1040,18198,12888,4174,1136,24257,407792,3,1,1649,1876,479,112,0,0,6764.02,2116.48,7616.91,0.0314656,0.0405714,0.0311659
453,340461476,1040,22044,16791,4294,959,28025,500635,3,1,6123,1729,430,118,0,0,4359.88,1920.39,4758.63,0.0395851,0.0421752,0.0407897
454,340461476,1040,21523,16021,4532,970,27536,425988,3,1,2122,2024,504,115,0,0,3645.21,1453.1,3923.01,0.0208771,0.032963,0.020376
455,340461476,1041,20184,14583,4494,1107,26382,401348,3,1,1465,2154,538,112,0,0,6749.99,2099.81,7631.31,0.0200121,0.0297364,0.0201209
456,340461476,1041,20380,14768,4490,1122,26667,384756,3,1,2716,1902,488,130,0,0,6362.42,2083.19,7205.35,0.0407008,0.0432272,0.0408249
457,340461476,1042,20429,14838,4462,1129,26840,469977,3,1,2656,1995,465,147,0,0,8008.57,2033.35,8858.18,0.0402262,0.0418378,0.0407547
458,340461476,1042,17823,12188,4470,1165,24242,463991,3,1,0,1971,510,125,0,0,5122.05,1987.45,5627.38,0.0411004,0.0348284,0.0408699
459,340461476,1043,19523,14016,4311,1196,25948,421384,3,1,3934,1696,424,114,0,0,9855.94,2416.28,11129.4,0.0266289,0.0338548,0.0264274
460,340461476,1043,23091,17572,4498,1021,29540,425319,3,1,6019,1843,487,121,0,0,18782.2,3150.97,20784.1,0.0579621,0.0435255,0.0568321
461,340461476,1043,25012,19240,4478,1294,31345,426297,3,1,4774,2195,542,116,0,0,20570,2979.33,22765.2,0.106617,0.0543206,0.108734
462,340461476,1043,27455,21455,4703,1297,33994,383528,4,1,5546,2392,535,176,0,0,7098.05,2505.05,7956.82,0.115879,0.0542189,0.117447
463,340461476,1043,27501,21126,5065,1310,34146,414712,4,1,3465,2576,679,164,0,0,5050.38,1667.25,5693.3,0.0448157,0.0481927,0.0459494
464,340461476,1043,29471,22836,5302,1333,36257,496728,4,1,5459,2680,636,173,0,0,6864.48,2733.02,7500.19,0.0298607,0.0302471,0.0298923
465,340461476,1043,27985,21088,5540,1357,34999,542396,4,1,2228,2850,672,192,0,0,29419.8,3484.22,32578.1,0.0328044,0.0463836,0.0328163
466,340461476,1043,26596,19505,5754,1337,33691,589951,4,1,2151,2694,683,163,0,0,9250.98,2550.25,10239.9,0.129183,0.0613797,0.126324
467,340461476,1043,23303,16098,5841,1364,30473,586780,4,1,0,2523,584,186,0,0,7317.65,2289,8404.27,0.0367443,0.0423651,0.0368356
468,340461476,1043,24371,17352,5659,1360,31523,617016,3,1,4052,2245,576,163,0,0,7135.51,2606.54,7969.22,0.0297171,0.0383668,0.0299217
469,340461476,1043,24312,17294,5657,1361,31511,603969,4,1,2969,2333,549,146,0,0,4473.62,2353.13,4808.34,0.027669,0.0385954,0.0273299
470,340461476,1043,23231,16246,5608,1377,30522,567401,4,1,2021,2353,605,144,0,0,8469.41,2495.14,9615.55,0.017351,0.0359966,0.0171257
471,340461476,1044,22006,15068,5504,1434,29317,483734,3,1,1650,2210,541,124,0,0,21201.2,3178.24,23302.7,0.0358988,0.036827,0.0364608
472,340461476,1044,22299,15492,5319,1488,29576,508649,3,1,3071,2143,516,119,0,0,24480.7,3373.41,27314.9,0.105299,0.0544033,0.104043
473,340461476,1045,22279,15556,5172,1551,29639,516088,3,1,2813,2187,514,132,0,0,15907.8,3227.57,17560.8,0.12014,0.0508656,0.114498
474,340461476,1045,22886,16224,5334,1328,30331,485686,3,1,3420,2131,550,132,0,0,11112,2282.73,12263.9,0.0753755,0.0515405,0.0724402
475,340461476,1045,22237,15632,5227,1378,29728,467348,3,1,2276,2288,488,149,0,0,9432.97,2644.21,10175.8,0.0554674,0.0354407,0.0555072
476,340461476,1045,23725,17168,5138,1419,31208,469972,3,1,4236,2147,479,122,0,0,10957.4,2241.49,12169.7,0.0492385,0.0411864,0.0480968
477,340461476,1045,28696,22039,5439,1218,35876,474764,3,1,7891,2206,563,151,0,0,9951.09,2565.76,11087.5,0.0578713,0.034179,0.0565899
478,340461476,1046,25179,18259,5439,1481,32426,487096,4,1,0,2686,673,158,0,0,4830.15,2330.47,5347.6,0.0500097,0.0397983,0.0524699
479,340461476,1046,29675,22626,5553,1496,36858,478358,4,1,7613,2392,575,150,0,0,7006.77,2560.58,7783.4,0.0236878,0.0375435,0.0241849
480,340461476,1046,25968,18632,5830,1506,33362,503802,4,1,0,2833,685,189,0,0,13119.1,2938.52,14553.9,0.0346619,0.0383965,0.037148
481,340461476,1046,25325,17896,6125,1304,32728,610689,4,1,2550,2427,603,163,0,0,5252.34,2358.91,5811.02,0.0629938,0.0451427,0.0631546
482,340461476,1046,24044,16643,6086,1315,31356,530987,4,1,1873,2415,591,148,0,0,4396.84,2416.48,5078.58,0.0203285,0.0335822,0.0206011
483,340461476,1047,23563,16219,6025,1319,30690,654268,4,1,2529,2349,506,155,0,0,5040.59,2513.53,5305.3,0.0195465,0.0392885,0.020768
484,340461476,1047,30339,23173,5881,1285,37565,551941,3,1,9821,2312,568,165,0,0,9544.22,2555.04,10698,0.0180165,0.0376029,0.0172447
485,340461476,1047,29756,22339,6142,1275,37276,536250,4,1,3261,2946,738,160,0,0,3086.7,1905.48,3530.88,0.0400758,0.0458368,0.0414579
486,340461476,1048,28767,21137,6202,1428,36487,514408,4,1,2705,2844,679,171,0,0,5478.82,2401.74,6277.69,0.0133687,0.0325479,0.0143056
487,340461476,1048,27884,20183,6282,1419,35748,487555,4,1,2751,2772,678,184,0,0,11606.9,2699.24,12563.7,0.0248517,0.0421595,0.0264905
488,340461476,1048,26128,18345,6351,1432,34054,644192,4,1,1708,2642,666,156,0,0,9111.67,3171.6,10049,0.0576813,0.0470038,0.0548863
489,340461476,1048,22866,15174,6209,1483,30735,640808,4,1,0,2521,582,159,0,0,4154.19,2383.21,4469.43,0.0324043,0.0510634,0.033397
490,340461476,1049,22848,15373,5976,1499,30596,609154,3,1,2783,2115,554,132,0,0,5432.24,2350.67,5830.05,0.0152669,0.0378197,0.0146208
491,340461476,1049,26452,19175,5741,1536,34108,595870,3,1,6481,2183,545,149,0,0,14824.9,2807.94,16670.6,0.0208556,0.0407677,0.0200328
492,340461476,1049,36235,28933,5764,1538,43958,550423,4,1,13150,2581,600,186,0,0,3825.5,2431.08,4380.45,0.0584879,0.0470917,0.0589539
493,340461476,1049,35413,27696,6184,1533,43461,472542,6,2,3812,3570,850,214,0,0,3453.67,2233.13,3903.64,0.0167338,0.0397086,0.0168098
494,340461476,1049,34273,26123,6636,1514,42771,476329,6,2,3282,3415,796,211,0,0,5858.82,2419.9,6505.7,0.0178901,0.0426577,0.0171858
495,340461476,1049,33838,25309,7050,1479,42479,560023,5,2,3821,3234,800,222,0,0,3721.65,2433.41,4270.51,0.0285689,0.0496348,0.0292393
496,340461476,1049,33128,24352,7248,1528,42002,776601,6,1,3501,3223,773,215,0,0,8279.2,2580.99,9254,0.0156865,0.0449401,0.0158978
497,340461476,1049,30716,21844,7276,1596,39879,753264,5,1,1849,3281,763,217,0,0,4525.79,2397.51,5164.88,0.024338,0.038191,0.0250891
498,340461476,1049,29509,20598,7302,1609,38670,733067,4,1,2587,2926,672,196,0,0,9338.98,2633.28,10446.4,0.0135567,0.0370169,0.0145632
499,340461476,1049,30354,21484,7496,1374,39686,725422,4,1,4602,2877,688,192,0,0,11198.2,2750.11,12505.2,0.0295263,0.0406395,0.0296792
500,340461476,1049,28527,19770,7363,1394,37937,702718,4,1,2011,2914,745,179,0,0,1949.21,1781.98,2103.12,0.0359951,0.0420705,0.0358369
501,340461476,1049,26716,18086,7267,1363,36126,644745,4,1,1776,2784,624,179,0,0,3159.07,2155.48,3549.74,0.00640336,0.0276624,0.00629874
502,340461476,1050,25276,16844,7128,1304,34600,618876,4,1,1946,2610,625,151,0,0,3989,2258.34,4429.66,0.0113683,0.0361537,0.0115536
503,340461476,1050,25466,17285,6891,1290,34739,625927,4,1,3342,2387,610,155,0,0,8838.38,2501.79,9691.31,0.014985,0.03621,0.0152584
504,340461476,1050,22230,14224,6882,1124,31420,604012,4,1,0,2471,609,156,0,0,4303.45,2432.67,4851.28,0.0324329,0.0384323,0.0336133
505,340461476,1050,20682,12966,6576,1140,29448,560714,3,1,1212,2142,485,133,0,0,2422.07,2194.02,2464.52,0.0163235,0.038144,0.0175389
506,340461476,1050,20115,12649,5935,1531,28600,526548,3,1,1983,1972,471,107,0,0,4159.28,2308.59,4573.87,0.0100771,0.036376,0.00947728
507,340461476,1050,21285,14147,5818,1320,29510,536395,3,1,3703,1938,474,121,0,0,9427.87,2635.81,10466.1,0.0191864,0.0358521,0.0186405
508,340461476,1050,21698,14716,5589,1393,29784,458094,3,1,3050,2009,497,131,0,0,11350.7,2271,12670.8,0.0423717,0.040705,0.0420093
509,340461476,1050,20562,13678,5464,1420,28412,440432,3,1,1502,2048,472,118,0,0,4608.1,2745.95,5100.67,0.0600514,0.0407295,0.0593985
510,340461476,1050,19837,13147,5280,1410,27652,420373,3,1,1829,1937,494,123,0,0,2175.89,1707.93,2419.88,0.0253056,0.0484833,0.0252888
511,340461476,1050,22076,15538,5118,1420,29724,458358,3,1,4674,1853,447,135,0,0,7502.09,2481.08,8304.99,0.0126575,0.0309357,0.0125215
512,340461476,1050,19231,12784,5045,1402,26845,464347,3,1,0,2180,524,141,0,0,2882.61,2181.96,3280.57,0.0398025,0.0442331,0.0388476
513,340461476,1050,19477,13131,4929,1417,26860,435110,3,1,2585,1770,444,125,0,0,10348.2,2540.41,11510.6,0.0150038,0.0383548,0.0152349
514,340461476,1050,16994,10775,4821,1398,24328,416881,3,1,0,1908,459,116,0,0,7628.59,1990.01,8585.09,0.0569952,0.0451252,0.0583553
515,340461476,1050,16675,10640,4637,1398,23800,465454,2,0,1752,1590,376,105,0,0,6002.04,2659.13,6681.25,0.0443453,0.0330924,0.0464765
516,340461476,1050,15807,10020,4447,1340,22864,411171,2,0,1243,1624,387,100,0,0,4644.75,2279.63,5108.82,0.0309026,0.0451611,0.0314636
517,340461476,1050,16265,10692,4238,1335,23201,408064,1,0,2458,1519,394,87,0,0,2318.14,1648.31,2707.37,0.0273504,0.0433877,0.0270586
518,340461476,1050,14245,8822,4156,1267,20927,354003,2,0,0,1526,388,106,0,0,1768.41,2021.77,1902.89,0.0137655,0.028637,0.0148673
519,340461476,1050,16427,11169,4039,1219,23079,356539,1,0,3935,1308,347,98,0,0,3495.24,2055.35,3965.7,0.0123856,0.0406117,0.0117869
520,340461476,1050,17544,12413,4095,1036,24063,334594,1,0,3176,1574,385,100,0,0,1811.46,2081.4,2077.95,0.0237522,0.0406783,0.0249638
521,340461476,1050,15312,10215,4132,965,21733,342249,2,0,0,1706,413,113,0,0,2839.63,2079.73,3027.8,0.0132485,0.0406826,0.0141643
522,340461476,1050,14087,9071,4063,953,20284,294468,1,0,664,1478,322,89,0,0,1855.06,2057.38,2213.84,0.020883,0.0410641,0.0194557
523,340461476,1049,13384,8510,3933,941,19362,339123,1,0,980,1252,345,86,0,0,2150.3,2041.27,2233.66,0.0156466,0.0477661,0.016666
524,340461476,1049,12873,8184,3630,1059,18701,378898,1,0,1201,1316,312,84,0,0,1959.32,1979.57,2159.25,0.0155433,0.041485,0.0147364
525,340461476,1049,13506,9039,3388,1079,19152,317903,1,0,2312,1240,342,97,0,0,2233.4,2003.02,2523.22,0.0127902,0.0387658,0.0123638
526,340461476,1050,13090,8741,3426,923,18679,294395,1,0,1276,1276,339,77,0,0,2903.22,1945.84,3318.24,0.0173999,0.0452221,0.0173712
527,340461476,1050,12208,7995,3305,908,17613,285021,1,0,786,1263,332,73,0,0,2042.09,2006.3,2152.66,0.0236771,0.0471329,0.0254283
528,340461476,1050,11928,7908,3013,1007,17242,268079,1,0,1250,1171,286,73,0,0,2237.44,1892.77,2581.71,0.0181663,0.0441497,0.0169278
529,340461476,1050,12936,9011,3050,875,18083,287249,1,0,2502,1138,283,73,0,0,2522.3,1944.34,2767.12,0.0215786,0.0425839,0.0215245
530,340461476,1050,14164,10312,2905,947,19156,276846,1,0,2914,1300,313,73,0,0,1410.67,1921.24,1593.85,0.0222382,0.0457384,0.021072
531,340461476,1050,13745,9793,3143,809,18791,254452,1,0,1337,1344,324,88,0,0,2867.29,1927.48,3169.44,0.0126743,0.043886,0.0130893
532,340461476,1050,12753,8778,3214,761,17670,252554,1,0,701,1289,317,87,0,0,1126.83,1546.56,1188.03,0.0286621,0.0454552,0.028296
533,340461476,1049,13202,9260,3213,729,17985,271523,1,0,2021,1189,318,65,0,0,2117.67,1737.19,2408.41,0.0115029,0.0339472,0.0108957
534,340461476,1049,12448,8544,3186,718,17142,312653,1,0,906,1300,303,57,0,0,1462.48,1766.5,1635.42,0.0197297,0.0419368,0.019618
535,340461476,1049,13577,9709,3159,709,18177,289470,1,0,2635,1168,278,60,0,0,1187.09,1731.3,1305.77,0.0117622,0.0380646,0.0115246
536,340461476,1049,11863,7958,3205,700,16448,272474,1,0,0,1317,316,81,0,0,1374.07,1761.99,1579.52,0.0104814,0.0376231,0.0100293
537,340461476,1050,12216,8419,3198,599,16710,285122,1,0,1880,1155,294,78,0,0,1550.53,1738.96,1708.03,0.013124,0.0393512,0.0128417
538,340461476,1050,12151,8416,3154,581,16605,263937,1,0,1492,1182,302,73,0,0,1027.83,1678.92,1097.59,0.0139821,0.0393403,0.0131362
539,340461476,1050,11896,8172,3166,558,16271,284189,1,0,1237,1090,315,87,0,0,1231.04,1766.04,1232.6,0.0096638,0.0391084,0.00957356
540,340461476,1050,11087,7400,3155,532,15434,249451,1,0,671,1124,283,73,0,0,891.819,1630.67,959.799,0.0110552,0.0399213,0.00958501
541,340461476,1050,10255,6651,2987,617,14550,265923,1,0,578,1080,253,77,0,0,1346.99,1753.88,1499.77,0.00912823,0.0430427,0.00842912
542,340461476,1050,9926,6444,2955,527,14032,259772,1,0,970,996,260,43,0,0,934.723,1662.65,1035.58,0.0129719,0.044328,0.0122412
