Year, NodeID, IndividualID, Gender, AgeYears, IndividualProperties,NumRels_Last6Months_TRANSITORY,NumRels_Last6Months_INFORMAL,NumRels_Last6Months_MARITAL,NumRels_Last6Months_COMMERCIAL,NumRels_Active_TRANSITORY,NumRels_Active_INFORMAL,NumRels_Active_MARITAL,NumRels_Active_COMMERCIAL,NumRels_Last12Months_TRANSITORY,NumRels_Last12Months_INFORMAL,NumRels_Last12Months_MARITAL,NumRels_Last12Months_COMMERCIAL,NumUniquePartners_Last-3-Months_TRANSITORY,NumUniquePartners_Last-3-Months_INFORMAL,NumUniquePartners_Last-3-Months_MARITAL,NumUniquePartners_Last-3-Months_COMMERCIAL,NumUniquePartners_Last-6-Months_TRANSITORY,NumUniquePartners_Last-6-Months_INFORMAL,NumUniquePartners_Last-6-Months_MARITAL,NumUniquePartners_Last-6-Months_COMMERCIAL,NumUniquePartners_Last-9-Months_TRANSITORY,NumUniquePartners_Last-9-Months_INFORMAL,NumUniquePartners_Last-9-Months_MARITAL,NumUniquePartners_Last-9-Months_COMMERCIAL,NumUniquePartners_Last-12-Months_TRANSITORY,NumUniquePartners_Last-12-Months_INFORMAL,NumUniquePartners_Last-12-Months_MARITAL,NumUniquePartners_Last-12-Months_COMMERCIAL
1962,1,19,M,1.75517,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,20,M,39.5383,Risk:LOW,0,0,15,0,0,0,1,0,0,0,32,0,0,0,9,0,0,0,15,0,0,0,23,0,0,0,28,0
1962,1,21,M,43.6079,Risk:LOW,0,0,23,0,0,0,3,0,0,0,51,0,0,0,15,0,0,0,23,0,0,0,38,0,0,0,46,0
1962,1,22,F,23.5762,Risk:LOW,0,0,6,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,9,0,0,0,13,0
1962,1,23,M,15.8776,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,24,M,0.106047,Risk:HIGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,25,F,24.3473,Risk:LOW,0,0,7,0,0,0,1,0,0,0,13,0,0,0,5,0,0,0,7,0,0,0,8,0,0,0,13,0
1962,1,26,M,14.4215,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,27,F,10.1035,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,28,M,0.101666,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,29,F,47.6025,Risk:LOW,0,0,31,0,0,0,0,0,0,0,61,0,0,0,17,0,0,0,26,0,0,0,32,0,0,0,39,0
1962,1,30,M,12.4335,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,31,F,49.1969,Risk:LOW,0,0,27,0,0,0,1,0,0,0,61,0,0,0,10,0,0,0,23,0,0,0,35,0,0,0,45,0
1962,1,32,M,14.898,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,33,M,27.314,Risk:LOW,0,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,5,0
1962,1,34,F,1.92353,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,35,F,6.08958,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,36,M,34.4474,Risk:LOW,0,0,19,0,0,0,1,0,0,0,27,0,0,0,10,0,0,0,17,0,0,0,21,0,0,0,25,0
1962,1,37,M,3.96895,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,38,M,25.0567,Risk:LOW,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,4,0
1962,1,39,M,13.2815,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,40,F,14.8551,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,41,M,10.0207,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,42,F,23.2101,Risk:LOW,0,0,6,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,10,0,0,0,12,0
1962,1,43,M,35.7819,Risk:LOW,0,0,15,0,0,0,0,0,0,0,32,0,0,0,3,0,0,0,15,0,0,0,20,0,0,0,31,0
1962,1,44,F,6.57777,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,45,M,58.4056,Risk:LOW,0,0,26,0,0,0,0,0,0,0,49,0,0,0,12,0,0,0,22,0,0,0,30,0,0,0,38,0
1962,1,46,F,11.805,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,47,M,6.18603,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,48,M,10.2338,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,49,M,1.28301,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,50,F,29.737,Risk:LOW,0,0,13,0,0,0,0,0,0,0,18,0,0,0,5,0,0,0,13,0,0,0,16,0,0,0,19,0
1962,1,51,F,11.8441,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,52,F,28.4489,Risk:LOW,0,0,12,0,0,0,0,0,0,0,25,0,0,0,4,0,0,0,11,0,0,0,19,0,0,0,24,0
1962,1,53,M,3.06826,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,54,M,49.4918,Risk:LOW,0,0,19,0,0,0,1,0,0,0,51,0,0,0,10,0,0,0,18,0,0,0,30,0,0,0,44,0
1962,1,55,M,42.1459,Risk:LOW,0,0,17,0,0,0,0,0,0,0,35,0,0,0,7,0,0,0,17,0,0,0,28,0,0,0,34,0
1962,1,56,M,28.0317,Risk:LOW,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,13,0
1962,1,57,M,43.9342,Risk:LOW,0,0,18,0,0,0,0,0,0,0,45,0,0,0,10,0,0,0,17,0,0,0,28,0,0,0,40,0
1962,1,58,M,20.1266,Risk:LOW,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1962,1,59,M,32.7029,Risk:LOW,0,0,13,0,0,0,0,0,0,0,23,0,0,0,8,0,0,0,13,0,0,0,15,0,0,0,22,0
1962,1,60,F,11.7101,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,61,F,17.8534,Risk:LOW,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,5,0
1962,1,62,M,47.147,Risk:LOW,0,0,42,0,0,0,1,0,0,0,80,0,0,0,25,0,0,0,37,0,0,0,51,0,0,0,66,0
1962,1,63,M,0.0670383,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,64,M,7.11376,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,65,M,29.5761,Risk:LOW,0,0,8,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,8,0,0,0,13,0,0,0,16,0
1962,1,66,M,24.2741,Risk:HIGH,11,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0
1962,1,67,M,17.1381,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,68,F,34.0993,Risk:LOW,0,0,24,0,0,0,1,0,0,0,46,0,0,0,14,0,0,0,24,0,0,0,34,0,0,0,44,0
1962,1,69,F,16.8506,Risk:LOW,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0
1962,1,70,F,39.8083,Risk:HIGH,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0
1962,1,71,M,2.06066,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,72,F,31.3775,Risk:LOW,0,0,20,0,0,0,0,0,0,0,47,0,0,0,11,0,0,0,19,0,0,0,30,0,0,0,44,0
1962,1,73,M,44.4232,Risk:LOW,0,0,25,0,0,0,1,0,0,0,53,0,0,0,15,0,0,0,24,0,0,0,33,0,0,0,45,0
1962,1,74,F,17.6665,Risk:LOW,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0
1962,1,75,F,28.563,Risk:LOW,0,0,6,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,6,0,0,0,10,0,0,0,18,0
1962,1,76,F,53.3807,Risk:LOW,0,0,9,0,0,0,1,0,0,0,25,0,0,0,5,0,0,0,10,0,0,0,15,0,0,0,22,0
1962,1,77,M,9.85009,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,78,M,47.4068,Risk:LOW,0,0,44,0,0,0,2,0,0,0,98,0,0,0,18,0,0,0,41,0,0,0,61,0,0,0,78,0
1962,1,79,M,5.29268,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,80,F,45.6851,Risk:LOW,0,0,36,0,0,0,1,0,0,0,56,0,0,0,22,0,0,0,31,0,0,0,34,0,0,0,39,0
1962,1,81,M,1.77309,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,82,M,6.43332,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,83,F,1.62563,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,84,F,5.45034,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,85,M,21.7852,Risk:LOW,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0
1962,1,86,M,22.2786,Risk:LOW,0,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,5,0
1962,1,87,M,60.3482,Risk:LOW,0,0,39,0,0,0,2,0,0,0,75,0,0,0,18,0,0,0,37,0,0,0,48,0,0,0,58,0
1962,1,88,F,7.41249,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,89,M,40.1903,Risk:LOW,0,0,20,0,0,0,0,0,0,0,40,0,0,0,6,0,0,0,17,0,0,0,28,0,0,0,36,0
1962,1,90,F,13.3313,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,91,M,11.007,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,92,F,22.3827,Risk:LOW,0,0,5,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,5,0,0,0,7,0,0,0,10,0
1962,1,93,M,41.3996,Risk:LOW,0,0,21,0,0,0,0,0,0,0,37,0,0,0,12,0,0,0,20,0,0,0,30,0,0,0,35,0
1962,1,94,M,0.847175,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,95,M,26.8203,Risk:LOW,0,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,5,0
1962,1,96,F,4.79171,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,97,M,36.8985,Risk:LOW,0,0,16,0,0,0,1,0,0,0,26,0,0,0,8,0,0,0,14,0,0,0,20,0,0,0,23,0
1962,1,98,M,13.1137,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,99,M,45.1579,Risk:LOW,0,0,36,0,0,0,1,0,0,0,71,0,0,0,23,0,0,0,34,0,0,0,46,0,0,0,61,0
1962,1,100,M,53.4522,Risk:LOW,0,0,32,0,0,0,0,0,0,0,66,0,0,0,19,0,0,0,29,0,0,0,40,0,0,0,58,0
1962,1,101,F,21.8372,Risk:LOW,0,0,3,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,7,0
1962,1,102,M,55.2853,Risk:LOW,0,0,39,0,0,0,1,0,0,0,86,0,0,0,17,0,0,0,35,0,0,0,49,0,0,0,64,0
1962,1,103,F,32.0942,Risk:LOW,0,0,22,0,0,0,1,0,0,0,44,0,0,0,11,0,0,0,22,0,0,0,34,0,0,0,41,0
1962,1,104,F,54.0526,Risk:LOW,0,0,13,0,0,0,0,0,0,0,26,0,0,0,7,0,0,0,13,0,0,0,18,0,0,0,24,0
1962,1,105,F,17.0187,Risk:LOW,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0
1962,1,106,M,10.5896,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,107,F,3.69446,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,108,F,34.5114,Risk:LOW,0,0,7,0,0,0,1,0,0,0,23,0,0,0,3,0,0,0,7,0,0,0,14,0,0,0,22,0
1962,1,109,F,3.81846,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,110,F,47.7539,Risk:LOW,0,0,29,0,0,0,1,0,0,0,52,0,0,0,14,0,0,0,25,0,0,0,31,0,0,0,39,0
1962,1,111,M,18.5347,Risk:LOW,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1962,1,112,M,29.4269,Risk:LOW,0,0,8,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,8,0,0,0,10,0,0,0,12,0
1962,1,113,F,11.6803,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,114,F,47.1084,Risk:LOW,0,0,27,0,0,0,0,0,0,0,51,0,0,0,13,0,0,0,27,0,0,0,37,0,0,0,41,0
1962,1,115,F,41.1181,Risk:LOW,0,0,34,0,0,0,2,0,0,0,74,0,0,0,20,0,0,0,30,0,0,0,47,0,0,0,60,0
1962,1,116,M,1.28344,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,117,F,3.38967,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,118,M,27.5735,Risk:LOW,0,0,8,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,8,0,0,0,12,0,0,0,16,0
1962,1,119,M,33.4776,Risk:LOW,0,0,11,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,11,0,0,0,19,0,0,0,24,0
1962,1,120,F,26.643,Risk:LOW,0,0,11,0,0,0,0,0,0,0,21,0,0,0,6,0,0,0,11,0,0,0,17,0,0,0,21,0
1962,1,121,M,10.4344,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,122,M,2.22437,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,123,F,4.98263,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,124,F,9.61062,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,125,F,8.59583,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,126,F,46.4619,Risk:LOW,0,0,25,0,0,0,1,0,0,0,50,0,0,0,13,0,0,0,25,0,0,0,34,0,0,0,42,0
1962,1,127,F,63.5021,Risk:LOW,0,0,3,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,7,0
1962,1,128,M,23.7753,Risk:LOW,0,0,4,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,6,0
1962,1,129,F,37.6429,Risk:LOW,0,0,23,0,0,0,0,0,0,0,44,0,0,0,15,0,0,0,23,0,0,0,35,0,0,0,40,0
1962,1,130,F,2.15307,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,131,F,7.35216,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,132,M,17.4188,Risk:LOW,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0
1962,1,133,M,32.7291,Risk:LOW,0,0,14,0,0,0,0,0,0,0,31,0,0,0,10,0,0,0,15,0,0,0,22,0,0,0,28,0
1962,1,134,F,13.4887,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,135,M,48.6495,Risk:LOW,0,0,24,0,0,0,0,0,0,0,47,0,0,0,12,0,0,0,24,0,0,0,33,0,0,0,40,0
1962,1,136,F,8.12085,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,137,F,75.7306,Risk:LOW,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,7,0
1962,1,138,F,11.4796,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,139,F,29.6558,Risk:LOW,0,0,14,0,0,0,0,0,0,0,26,0,0,0,5,0,0,0,14,0,0,0,21,0,0,0,25,0
1962,1,140,F,62.5506,Risk:LOW,0,0,7,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,7,0,0,0,9,0,0,0,10,0
1962,1,141,M,11.591,Risk:HIGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,142,F,25.9311,Risk:LOW,0,0,10,0,0,0,1,0,0,0,19,0,0,0,7,0,0,0,10,0,0,0,14,0,0,0,18,0
1962,1,143,M,2.29685,Risk:HIGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,144,F,5.67787,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,145,M,27.8432,Risk:LOW,0,0,6,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,6,0,0,0,11,0,0,0,14,0
1962,1,146,F,5.89821,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,147,M,59.4168,Risk:LOW,0,0,21,0,0,0,1,0,0,0,46,0,0,0,12,0,0,0,19,0,0,0,28,0,0,0,41,0
1962,1,148,M,75.2868,Risk:LOW,0,0,7,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,8,0,0,0,11,0,0,0,12,0
1962,1,149,F,32.4642,Risk:LOW,0,0,32,0,0,0,1,0,0,0,66,0,0,0,18,0,0,0,31,0,0,0,46,0,0,0,60,0
1962,1,150,M,52.726,Risk:LOW,0,0,37,0,0,0,1,0,0,0,69,0,0,0,18,0,0,0,35,0,0,0,46,0,0,0,59,0
1962,1,151,M,22.547,Risk:HIGH,14,0,0,0,3,0,0,0,24,0,0,0,5,0,0,0,6,0,0,0,8,0,0,0,8,0,0,0
1962,1,152,F,2.26313,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,153,F,28.8988,Risk:LOW,0,0,14,0,0,0,1,0,0,0,22,0,0,0,7,0,0,0,14,0,0,0,16,0,0,0,21,0
1962,1,154,F,23.916,Risk:LOW,0,0,4,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,5,0,0,0,6,0,0,0,8,0
1962,1,155,F,8.59628,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,156,M,67.1126,Risk:LOW,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,8,0
1962,1,157,F,34.2908,Risk:LOW,0,0,23,0,0,0,1,0,0,0,40,0,0,0,14,0,0,0,21,0,0,0,32,0,0,0,38,0
1962,1,158,F,2.70756,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,159,F,8.64556,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,160,F,38.6131,Risk:LOW,0,0,21,0,0,0,0,0,0,0,38,0,0,0,12,0,0,0,21,0,0,0,30,0,0,0,36,0
1962,1,161,F,43.3127,Risk:LOW,0,0,32,0,0,0,1,0,0,0,61,0,0,0,24,0,0,0,31,0,0,0,39,0,0,0,51,0
1962,1,162,F,43.6571,Risk:LOW,0,0,21,0,0,0,1,0,0,0,51,0,0,0,7,0,0,0,21,0,0,0,32,0,0,0,39,0
1962,1,163,M,5.02952,Risk:LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,164,M,49.4708,Risk:LOW,0,0,28,0,0,0,2,0,0,0,50,0,0,0,15,0,0,0,27,0,0,0,35,0,0,0,45,0
