Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
1961.03,1,Vaccinated,9344,4227.41,F,0,0
1961.03,1,Vaccinated,12189,4694.35,F,0,0
1961.03,1,Vaccinated,14174,5562.64,M,0,0
1961.03,1,Vaccinated,10555,16433.5,F,0,0
1961.03,1,Vaccinated,12729,15600.9,M,1,0.001
1961.03,1,Vaccinated,12972,16564.1,F,0,0
1961.03,1,Vaccinated,16541,17697.1,F,0,0
1961.03,1,Vaccinated,1209,4777,M,0,0
1961.03,1,Vaccinated,4648,5750.71,F,0,0
1961.03,1,Vaccinated,7460,5229.75,F,0,0
1961.03,1,Vaccinated,9170,6876.59,M,0,0
1961.03,1,Vaccinated,10660,3792.71,M,0,0
1961.03,1,Vaccinated,13998,3863.75,M,0,0
1961.03,1,Vaccinated,16889,6347.63,F,0,0
1961.03,1,Vaccinated,489,15500.7,M,0,0
1961.03,1,Vaccinated,3607,16342.7,F,0,0
1961.03,1,Vaccinated,7743,16363.9,F,0,0
1961.03,1,Vaccinated,10089,15398.4,F,0,0
1961.03,1,Vaccinated,2237,3781.07,M,0,0
1961.03,1,Vaccinated,2550,6325.51,F,0,0
1961.03,1,Vaccinated,7490,4206.08,M,1,0
1961.03,1,Vaccinated,8423,5899.94,M,0,0
1961.03,1,Vaccinated,8687,4347.63,F,0,0
1961.03,1,Vaccinated,10680,5087.58,F,0,0
1961.03,1,Vaccinated,11280,6930.33,F,0,0
1961.03,1,Vaccinated,8756,16794.1,M,1,0
1961.03,1,Vaccinated,9476,16774.6,F,0,0
1961.03,1,Vaccinated,11099,15661.4,M,0,0
1961.03,1,Vaccinated,15506,14772.7,F,0,0
1961.04,1,Vaccinated,3442,5750.72,M,0,0
1961.04,1,Vaccinated,4303,6064.04,M,0,0
1961.04,1,Vaccinated,4700,6214.41,M,1,0
1961.04,1,Vaccinated,4877,3799.9,F,0,0
1961.04,1,Vaccinated,8974,6389.18,M,0,0
1961.04,1,Vaccinated,15137,6809.6,M,0,0
1961.04,1,Vaccinated,17308,3914.54,M,0,0
1961.04,1,Vaccinated,4174,16764.8,F,0,0
1961.04,1,Vaccinated,8168,17679,F,0,0
1961.04,1,Vaccinated,9181,15605.9,F,0,0
1961.04,1,Vaccinated,13114,15413.8,M,0,0
1961.04,1,Vaccinated,629,6731.9,M,0,0
1961.04,1,Vaccinated,2384,5398.23,M,0,0
1961.04,1,Vaccinated,3697,4511.07,M,0,0
1961.04,1,Vaccinated,4158,6892.39,F,0,0
1961.04,1,Vaccinated,13461,4902.86,M,0,0
1961.04,1,Vaccinated,14488,6821.09,M,0,0
1961.04,1,Vaccinated,15573,4078.6,F,0,0
1961.04,1,Vaccinated,5343,15701.6,M,0,0
1961.04,1,Vaccinated,7799,15764.7,M,0,0
1961.04,1,Vaccinated,8061,15658.4,F,0,0
1961.04,1,Vaccinated,17100,15867.2,F,0,0
1961.04,1,Vaccinated,5013,4164.18,M,0,0
1961.04,1,Vaccinated,5150,5930.2,F,0,0
1961.04,1,Vaccinated,5617,6493.03,M,0,0
1961.04,1,Vaccinated,8294,4784.52,M,0,0
1961.04,1,Vaccinated,9718,5338.61,M,0,0
1961.04,1,Vaccinated,11816,6854.43,M,0,0
1961.04,1,Vaccinated,15981,3915.74,M,0,0
1961.04,1,Vaccinated,676,17545.6,M,0,0.001
1961.04,1,Vaccinated,1431,16925.4,M,0,0
1961.04,1,Vaccinated,2179,17583.4,F,0,0
1961.04,1,Vaccinated,3433,16287.4,M,0,0
1961.04,1,Vaccinated,1907,5190.36,M,0,0
1961.04,1,Vaccinated,4632,4194.22,M,0,0
1961.04,1,Vaccinated,6436,5769.24,M,0,0
1961.04,1,Vaccinated,9162,6121.96,M,0,0
1961.04,1,Vaccinated,10517,6432.45,F,0,0
1961.04,1,Vaccinated,13253,6873.05,M,0,0
1961.04,1,Vaccinated,17295,5510.42,M,0,0
1961.04,1,Vaccinated,3083,14926.8,M,1,0.001
1961.04,1,Vaccinated,3308,15395.5,M,0,0
1961.04,1,Vaccinated,7856,16806,M,0,0
1961.04,1,Vaccinated,16719,16455.2,M,0,0.001
1961.05,1,Vaccinated,445,5282.25,M,1,0
1961.05,1,Vaccinated,590,4543.5,F,0,0
1961.05,1,Vaccinated,9899,4334.93,M,0,0
1961.05,1,Vaccinated,10847,6485.43,M,0,0
1961.05,1,Vaccinated,13733,5070.16,F,0,0
1961.05,1,Vaccinated,13998,3869.75,M,0,0
1961.05,1,Vaccinated,14070,4776.64,F,0,0
1961.05,1,Vaccinated,4046,16793,F,0,0
1961.05,1,Vaccinated,5131,16580.9,F,0,0
1961.05,1,Vaccinated,6881,15787,F,0,0
1961.05,1,Vaccinated,12729,15607.9,M,1,0.001
1961.05,1,Vaccinated,2840,6150.27,F,0,0
1961.05,1,Vaccinated,6952,4446.66,F,0,0
1961.05,1,Vaccinated,8533,5270.76,F,0,0
1961.05,1,Vaccinated,12365,6799.57,M,0,0
1961.05,1,Vaccinated,14014,5278.66,F,0,0
1961.05,1,Vaccinated,16655,4532.99,F,0,0
1961.05,1,Vaccinated,17133,5433.76,F,0,0
1961.05,1,Vaccinated,1177,14628.1,F,0,0
1961.05,1,Vaccinated,8959,15360.3,F,0,0
1961.05,1,Vaccinated,9839,17241.7,F,0,0
1961.05,1,Vaccinated,15472,17782.3,F,0,0
1961.05,1,Vaccinated,699,6303.17,F,0,0
1961.05,1,Vaccinated,4433,5310.42,F,0,0
1961.05,1,Vaccinated,7277,5992.75,F,0,0
1961.05,1,Vaccinated,8413,4576.37,M,0,0
1961.05,1,Vaccinated,9690,3869,F,0,0
1961.05,1,Vaccinated,11660,6329.8,F,0,0
1961.05,1,Vaccinated,13484,4246.98,F,0,0
1961.05,1,Vaccinated,3411,16758.8,M,0,0
1961.05,1,Vaccinated,8082,15140.1,M,0,0
1961.05,1,Vaccinated,9375,16208,M,0,0
1961.05,1,Vaccinated,16868,15994,M,0,0.001
1961.05,1,Vaccinated,452,5482.1,M,0,0
1961.05,1,Vaccinated,2424,6813.31,F,0,0
1961.05,1,Vaccinated,9067,6786,F,0,0
1961.05,1,Vaccinated,13998,3872.75,M,0,0
1961.05,1,Vaccinated,16091,5161.29,F,0,0
1961.05,1,Vaccinated,16618,5121.82,F,0,0
1961.05,1,Vaccinated,17169,6693.47,F,0,0
1961.05,1,Vaccinated,9060,15351.3,F,0,0
1961.05,1,Vaccinated,11490,15556.4,M,0,0
1961.05,1,Vaccinated,11513,15022.2,M,0,0
1961.05,1,Vaccinated,12699,17679.1,M,0,0
1961.06,1,Vaccinated,6904,5649.72,F,0,0
1961.06,1,Vaccinated,7335,5870.23,M,0,0
1961.06,1,Vaccinated,8822,5432.74,M,0,0
1961.06,1,Vaccinated,8827,3928.3,M,0,0
1961.06,1,Vaccinated,13225,4410.58,F,0,0
1961.06,1,Vaccinated,17083,6473.13,M,0,0
1961.06,1,Vaccinated,17181,4137.71,F,0,0
1961.06,1,Vaccinated,3334,15183.3,F,0,0
1961.06,1,Vaccinated,4440,14900.6,F,0,0
1961.06,1,Vaccinated,13360,16331.9,F,0,0
1961.06,1,Vaccinated,13648,15124.9,F,0,0
1961.06,1,Vaccinated,267,6298.4,M,0,0
1961.06,1,Vaccinated,2198,4401.15,M,1,0
1961.06,1,Vaccinated,7989,5431.2,M,0,0
1961.06,1,Vaccinated,8929,6373.07,M,0,0
1961.06,1,Vaccinated,10254,4240.83,M,0,0
1961.06,1,Vaccinated,10669,3733.44,F,0,0
1961.06,1,Vaccinated,11657,5331.61,F,0,0
1961.06,1,Vaccinated,4897,17151.6,F,0,0
1961.06,1,Vaccinated,9719,16711,F,0,0
1961.06,1,Vaccinated,13388,16078,F,0,0
1961.06,1,Vaccinated,14526,16036.8,M,0,0
1961.06,1,Vaccinated,2025,6870.53,M,0,0
1961.06,1,Vaccinated,2526,6372.64,M,0,0
1961.06,1,Vaccinated,4556,3656.52,F,0,0
1961.06,1,Vaccinated,10070,5929.47,F,0,0
1961.06,1,Vaccinated,13386,3910.23,M,0,0
1961.06,1,Vaccinated,16247,5602.2,F,0,0
1961.06,1,Vaccinated,17104,4523.92,M,0,0
1961.06,1,Vaccinated,3669,15698.4,M,1,0
1961.06,1,Vaccinated,4844,17442.3,F,0,0
1961.06,1,Vaccinated,8218,14851.3,F,0,0
1961.06,1,Vaccinated,8769,15324.9,F,0,0
1961.07,1,Vaccinated,870,6314.19,M,0,0
1961.07,1,Vaccinated,7897,5598.42,F,0,0
1961.07,1,Vaccinated,8986,4637,F,0,0
1961.07,1,Vaccinated,11399,5921.13,M,0,0
1961.07,1,Vaccinated,14424,4105.38,F,0,0
1961.07,1,Vaccinated,15102,3727.12,F,0,0
1961.07,1,Vaccinated,15996,4128.41,M,0,0
1961.07,1,Vaccinated,226,16979.4,M,0,0
1961.07,1,Vaccinated,8957,16715.4,F,0,0
1961.07,1,Vaccinated,12250,16491.7,F,0,0
1961.07,1,Vaccinated,14607,16663.6,F,0,0
1961.07,1,Vaccinated,206,6256.59,M,0,0
1961.07,1,Vaccinated,1803,5347.4,F,0,0
1961.07,1,Vaccinated,8818,6315.99,M,0,0
1961.07,1,Vaccinated,10430,4284.44,M,0,0
1961.07,1,Vaccinated,14275,5676.56,M,0,0
1961.07,1,Vaccinated,15450,6496.53,F,0,0
1961.07,1,Vaccinated,16939,4833.66,M,0,0
1961.07,1,Vaccinated,8335,16548.1,M,0,0
1961.07,1,Vaccinated,9905,14857.2,F,0,0
1961.07,1,Vaccinated,10274,16503.9,M,0,0
1961.07,1,Vaccinated,12120,15011.5,M,0,0.001
1961.07,1,Vaccinated,515,4482.22,F,0,0
1961.07,1,Vaccinated,1603,4422.21,F,0,0
1961.07,1,Vaccinated,4074,6593.39,M,0,0
1961.07,1,Vaccinated,7027,6584.33,F,0,0
1961.07,1,Vaccinated,10015,3990.28,M,0,0
1961.07,1,Vaccinated,14726,5748.1,F,0,0
1961.07,1,Vaccinated,14742,5219.65,M,0,0
1961.07,1,Vaccinated,237,16517.1,M,0,0
1961.07,1,Vaccinated,1520,14621,M,0,0
1961.07,1,Vaccinated,11678,14968.3,F,0,0
1961.07,1,Vaccinated,17012,17063.7,M,0,0
1961.07,1,Vaccinated,146,6628.51,F,0,0
1961.07,1,Vaccinated,889,5518.62,M,0,0
1961.07,1,Vaccinated,6378,4999.26,F,0,0
1961.07,1,Vaccinated,7398,6344.07,M,0,0
1961.07,1,Vaccinated,10969,4205.32,M,0,0
1961.07,1,Vaccinated,12568,6832.22,F,0,0
1961.07,1,Vaccinated,13597,4677.46,F,0,0
1961.07,1,Vaccinated,637,14909.3,F,0,0
1961.07,1,Vaccinated,639,17636.4,F,0,0
1961.07,1,Vaccinated,6540,16979.2,F,0,0
1961.08,1,Vaccinated,2697,5880.61,M,0,0
1961.08,1,Vaccinated,3975,3766.19,F,0,0
1961.08,1,Vaccinated,4781,5917.6,F,0,0
1961.08,1,Vaccinated,6170,5072.17,M,0,0
1961.08,1,Vaccinated,14273,6231.42,M,0,0
1961.08,1,Vaccinated,15038,5402.1,F,0,0
1961.08,1,Vaccinated,16727,4379.24,M,0,0
1961.08,1,Vaccinated,10196,16904.4,M,0,0
1961.08,1,Vaccinated,16599,15339.3,M,0,0
1961.08,1,Vaccinated,17075,17160,M,0,0
1961.08,1,Vaccinated,5978,5930.16,F,0,0
1961.08,1,Vaccinated,6732,4014.48,F,0,0
1961.08,1,Vaccinated,7685,5594.87,F,0,0
1961.08,1,Vaccinated,10544,3790.34,M,0,0
1961.08,1,Vaccinated,11940,4976.57,F,0,0
1961.08,1,Vaccinated,13428,6671.04,M,0,0
1961.08,1,Vaccinated,17198,3943.51,M,0,0
1961.08,1,Vaccinated,4946,14860.9,M,0,0
1961.08,1,Vaccinated,8935,15359,M,0,0
1961.08,1,Vaccinated,15908,14954.3,M,0,0
1961.08,1,Vaccinated,2933,4133.5,M,0,0
1961.08,1,Vaccinated,3221,5886.23,F,0,0
1961.08,1,Vaccinated,7737,4566.37,F,0,0
1961.08,1,Vaccinated,8105,4234.35,M,0,0
1961.08,1,Vaccinated,8163,4332.44,F,0,0
1961.08,1,Vaccinated,12192,6301.8,F,0,0
1961.08,1,Vaccinated,13770,4237.34,M,0,0
1961.08,1,Vaccinated,799,16540.1,M,0,0
1961.08,1,Vaccinated,3145,16647.6,M,0,0
1961.08,1,Vaccinated,13648,15133.9,F,0,0
1961.08,1,Vaccinated,3496,6187.02,F,0,0
1961.08,1,Vaccinated,4402,6861.38,M,0,0
1961.08,1,Vaccinated,6994,5412.66,F,0,0
1961.08,1,Vaccinated,10580,6605.53,F,0,0
1961.08,1,Vaccinated,11307,5241.25,F,0,0
1961.08,1,Vaccinated,12306,4375.52,M,0,0
1961.08,1,Vaccinated,16236,4311.93,M,0,0
1961.08,1,Vaccinated,4732,17020.7,M,1,0
1961.08,1,Vaccinated,13387,16031,F,0,0
1961.08,1,Vaccinated,14319,15992.2,F,0,0
1961.09,1,Vaccinated,5004,5537.64,F,0,0
1961.09,1,Vaccinated,12383,4878.72,M,0,0
1961.09,1,Vaccinated,13882,5134.65,F,0,0
1961.09,1,Vaccinated,14849,5223.82,M,0,0
1961.09,1,Vaccinated,14951,6191.49,M,0,0
1961.09,1,Vaccinated,15749,5017.3,M,0,0
1961.09,1,Vaccinated,17253,4656.52,F,0,0
1961.09,1,Vaccinated,4164,16019.4,M,0,0
1961.09,1,Vaccinated,14251,14940.2,M,0,0
1961.09,1,Vaccinated,16313,15864.8,M,0,0.001
1961.09,1,Vaccinated,2156,5615.45,M,0,0
1961.09,1,Vaccinated,4500,6358.61,M,0,0
1961.09,1,Vaccinated,8118,5192.81,M,0,0
1961.09,1,Vaccinated,8386,3723.23,F,0,0
1961.09,1,Vaccinated,10742,5439.12,M,0,0
1961.09,1,Vaccinated,12383,4879.72,M,0,0
1961.09,1,Vaccinated,16917,3888.23,F,0,0
1961.09,1,Vaccinated,4104,15351.9,F,0,0
1961.09,1,Vaccinated,5696,14847.9,F,0,0
1961.09,1,Vaccinated,10045,16469.9,M,0,0
1961.09,1,Vaccinated,900,4677.58,M,0,0
1961.09,1,Vaccinated,1749,4874.8,M,0,0
1961.09,1,Vaccinated,2087,4441.69,F,0,0
1961.09,1,Vaccinated,3583,5461.52,F,0,0
1961.09,1,Vaccinated,6515,4097.26,F,0,0
1961.09,1,Vaccinated,8579,5053.37,M,0,0
1961.09,1,Vaccinated,8595,5360.05,F,0,0
1961.09,1,Vaccinated,3062,15654.7,F,0,0
1961.09,1,Vaccinated,15332,17880.7,F,0,0
1961.09,1,Vaccinated,16389,17016.4,M,0,0
1961.1,1,Vaccinated,259,4595.17,M,0,0
1961.1,1,Vaccinated,1167,5061.11,M,0,0
1961.1,1,Vaccinated,5852,6533.66,F,0,0
1961.1,1,Vaccinated,6283,6040.47,M,0,0
1961.1,1,Vaccinated,7737,4571.37,F,0,0
1961.1,1,Vaccinated,11400,5755.67,F,0,0
1961.1,1,Vaccinated,12513,4675.57,M,0,0
1961.1,1,Vaccinated,5062,15804.4,F,0,0
1961.1,1,Vaccinated,8431,15355.3,F,0,0
1961.1,1,Vaccinated,16961,15239.5,F,0,0
1961.1,1,Vaccinated,528,6306.98,F,0,0
1961.1,1,Vaccinated,870,6326.19,M,0,0
1961.1,1,Vaccinated,4730,5163.01,F,0,0
1961.1,1,Vaccinated,8286,3988.08,M,0,0
1961.1,1,Vaccinated,9261,4993.69,M,0,0
1961.1,1,Vaccinated,12911,3882.59,F,0,0
1961.1,1,Vaccinated,13859,4409.76,M,0,0
1961.1,1,Vaccinated,1304,16135,M,0,0
1961.1,1,Vaccinated,1378,17074.7,F,0,0
1961.1,1,Vaccinated,16599,15347.3,M,0,0
1961.1,1,Vaccinated,3962,5483.69,M,0,0
1961.1,1,Vaccinated,4154,6473.37,M,0,0
1961.1,1,Vaccinated,4300,4034.07,F,0,0
1961.1,1,Vaccinated,5804,3893.38,M,0,0
1961.1,1,Vaccinated,7227,5777.35,M,0,0
1961.1,1,Vaccinated,13271,6583.04,M,0,0
1961.1,1,Vaccinated,16044,3695.23,F,0,0
1961.1,1,Vaccinated,3314,17545.5,M,0,0
1961.1,1,Vaccinated,3775,16515.6,M,0,0
1961.1,1,Vaccinated,16541,17724.1,F,0,0
1961.1,1,Vaccinated,146,6639.51,F,0,0
1961.1,1,Vaccinated,3389,4717.35,M,0,0
1961.1,1,Vaccinated,9762,4541.87,M,0,0
1961.1,1,Vaccinated,14303,5706.81,F,0,0
1961.1,1,Vaccinated,14993,6815.58,F,0,0
1961.1,1,Vaccinated,16262,3955.31,F,0,0
1961.1,1,Vaccinated,17130,3746.03,M,0,0
1961.1,1,Vaccinated,3987,15265.3,F,0,0
1961.1,1,Vaccinated,6736,14609.2,M,0,0
1961.1,1,Vaccinated,8807,16054.6,M,0,0
1961.11,1,Vaccinated,7535,5546.41,F,0,0
1961.11,1,Vaccinated,9092,4104.19,M,0,0
1961.11,1,Vaccinated,9384,6042.07,F,0,0
1961.11,1,Vaccinated,12712,5300.02,F,0,0
1961.11,1,Vaccinated,13347,3861.42,M,0,0
1961.11,1,Vaccinated,13433,5582.9,F,0,0
1961.11,1,Vaccinated,15878,3819.56,M,0,0
1961.11,1,Vaccinated,8636,17205.7,M,0,0
1961.11,1,Vaccinated,8866,16951.6,M,0,0
1961.11,1,Vaccinated,12631,15141.8,M,0,0
1961.11,1,Vaccinated,3743,6721.98,F,0,0
1961.11,1,Vaccinated,7944,5304.21,F,0,0
1961.11,1,Vaccinated,7998,6168.26,M,0,0
1961.11,1,Vaccinated,9951,4313.91,M,0,0
1961.11,1,Vaccinated,15228,4003.61,M,0,0
1961.11,1,Vaccinated,15898,5878.48,M,0,0
1961.11,1,Vaccinated,16110,6152.39,M,0,0
1961.11,1,Vaccinated,861,15122.2,M,0,0
1961.11,1,Vaccinated,2713,17178.9,F,0,0
1961.11,1,Vaccinated,10460,16568.4,M,0,0
1961.11,1,Vaccinated,36,4387.66,M,0,0
1961.11,1,Vaccinated,5467,3730.24,F,0,0
1961.11,1,Vaccinated,7145,6019.41,F,0,0
1961.11,1,Vaccinated,14192,4267.02,F,0,0
1961.11,1,Vaccinated,14238,6527.95,M,0,0
1961.11,1,Vaccinated,15408,3898.1,M,0,0
1961.11,1,Vaccinated,17023,4809.49,F,0,0
1961.11,1,Vaccinated,4593,15357.7,F,0,0
1961.11,1,Vaccinated,7910,16092.2,F,0,0
1961.11,1,Vaccinated,10868,16992.5,F,0,0
1961.12,1,Vaccinated,1383,4535.95,F,0,0
1961.12,1,Vaccinated,1641,5336.54,F,0,0
1961.12,1,Vaccinated,2422,5933.92,F,0,0
1961.12,1,Vaccinated,3518,5630.37,F,0,0
1961.12,1,Vaccinated,6024,5010.82,M,0,0
1961.12,1,Vaccinated,8291,6789.54,M,0,0
1961.12,1,Vaccinated,15137,6838.6,M,0,0
1961.12,1,Vaccinated,3425,16719.8,M,0,0
1961.12,1,Vaccinated,11245,16722.1,F,0,0
1961.12,1,Vaccinated,14228,17356.8,M,0,0
1961.12,1,Vaccinated,4614,6071.75,F,0,0
1961.12,1,Vaccinated,6439,5724.04,F,0,0
1961.12,1,Vaccinated,7344,3987.98,M,0,0
1961.12,1,Vaccinated,8488,6760.77,F,0,0
1961.12,1,Vaccinated,11148,6533.65,F,0,0
1961.12,1,Vaccinated,11821,6671.15,M,0,0
1961.12,1,Vaccinated,13484,4270.98,F,0,0
1961.12,1,Vaccinated,5709,15466.3,F,0,0
1961.12,1,Vaccinated,14552,14670,M,0,0
1961.12,1,Vaccinated,17075,17175,M,0,0
1961.12,1,Vaccinated,2494,6854.24,M,0,0
1961.12,1,Vaccinated,3214,6483.19,F,0,0
1961.12,1,Vaccinated,4299,4789.96,M,0,0
1961.12,1,Vaccinated,4494,5424.86,F,0,0
1961.12,1,Vaccinated,7283,4320.6,M,0,0
1961.12,1,Vaccinated,16098,5705.81,F,0,0
1961.12,1,Vaccinated,16718,4403.39,F,0,0
1961.12,1,Vaccinated,2118,14841.1,F,0,0
1961.12,1,Vaccinated,2214,17648.2,M,0,0
1961.12,1,Vaccinated,13835,15858.8,M,0,0
1961.12,1,Vaccinated,6415,4347.11,F,0,0
1961.12,1,Vaccinated,7027,6603.33,F,0,0
1961.12,1,Vaccinated,8027,6843.52,F,0,0
1961.12,1,Vaccinated,9281,6734.49,F,0,0
1961.12,1,Vaccinated,11204,6280.38,F,0,0
1961.12,1,Vaccinated,13721,5836.37,F,0,0
1961.12,1,Vaccinated,13971,6503.64,F,0,0
1961.12,1,Vaccinated,6558,16217.8,M,0,0
1961.12,1,Vaccinated,7079,16359.5,M,0,0
1961.12,1,Vaccinated,13442,14743.1,M,0,0
1961.13,1,Vaccinated,4749,5573.13,F,0,0
1961.13,1,Vaccinated,5221,5968.53,M,0,0
1961.13,1,Vaccinated,6953,5320.06,F,0,0
1961.13,1,Vaccinated,8761,6128.3,F,0,0
1961.13,1,Vaccinated,10717,4445.24,F,0,0
1961.13,1,Vaccinated,13353,6408.21,F,0,0
1961.13,1,Vaccinated,14895,6681.36,F,0,0
1961.13,1,Vaccinated,3411,16785.8,M,0,0
1961.13,1,Vaccinated,5148,16002.4,F,0,0
1961.13,1,Vaccinated,10089,15433.4,F,0,0
1961.13,1,Vaccinated,660,4007.65,M,0,0
1961.13,1,Vaccinated,3440,5200.73,M,0,0
1961.13,1,Vaccinated,5111,4560.34,M,0,0
