Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
2,1,7,68,68,0,0,75,2800,1,0,0,12,0,0,0,0,1000.39,53.2309,106.599,0.0859259,0.00756274,0.00954732
3,26,20,644,644,0,0,644,1200,7,1,0,85,0,0,0,0,1345.97,70.8786,144.885,0.0655666,0.00299379,0.00482572
3,25,1,65,65,0,0,59,2000,15,2,0,7,0,0,0,0,2550.74,88.71,166.416,1,0.118624,0.132947
3,24,13,70,70,0,0,65,2400,0,0,0,5,0,0,0,0,161.123,13.3925,17.5692,0.393352,0.0447613,0.0520024
3,23,12,124,124,0,0,137,3800,2,0,0,17,0,0,0,0,838.25,46.6743,90.25,0.40939,0.0227191,0.0181883
3,22,0,252,252,0,0,240,600,0,0,0,35,0,0,0,0,581.47,32.5093,70.3856,0.244902,0.0182731,0.0183574
3,21,0,262,262,0,0,260,400,0,0,0,31,0,0,0,0,809.934,50.5555,92.7704,0.126844,0.00691038,0.00753684
3,20,12,60,60,0,0,65,2200,0,0,0,9,0,0,0,0,1060.34,59.9934,127.704,0.608872,0.0205399,0.0488091
3,19,9,51,51,0,0,67,900,0,0,0,7,0,0,0,0,4121.21,43.2573,84.8013,1,0.138777,0.24607
3,18,9,63,63,0,0,77,2200,1,0,0,7,0,0,0,0,362.722,21.4067,38.1914,1,0.0794412,0.0720146
3,17,6,126,126,0,0,114,4100,3,0,0,19,0,0,0,0,610.749,35.5515,73.1942,0.308074,0.0122328,0.0202711
3,16,0,234,234,0,0,252,400,0,0,0,37,0,0,0,0,257.525,16.2801,29.9473,0.0814641,0.00551434,0.00823933
3,15,5,63,63,0,0,65,3100,3,1,0,11,0,0,0,0,665.417,37.3857,70.4908,0.825229,0.0493537,0.0910572
3,14,0,67,67,0,0,61,0,0,0,0,7,0,0,0,0,1012.95,40.0822,54.5503,1,0.0330316,0.0537815
3,13,8,52,52,0,0,64,1800,0,0,0,7,0,0,0,0,3917.61,51.7697,108.624,1,0.0676116,0.110933
3,12,16,62,62,0,0,56,2200,0,0,0,5,0,0,0,0,2512.55,140.536,278.283,1,0.0948101,0.0988279
3,11,5,115,115,0,0,122,4000,5,1,0,13,0,0,0,0,644.303,38.1096,70.4781,0.425373,0.0329487,0.0311399
3,10,8,26,26,0,0,30,900,0,0,0,3,0,0,0,0,1763.96,26.3991,55.4399,1,0.0972337,0.113006
3,9,11,65,65,0,0,66,2300,0,0,0,8,0,0,0,0,1829.41,39.0047,60.8237,1,0.00679696,0.00983852
3,8,1,67,67,0,0,63,2300,14,4,0,11,0,0,0,0,3167.48,65.3157,148.831,1,0.254378,0.17202
3,7,0,62,62,0,0,54,200,0,0,0,5,0,0,0,0,1602.71,75.7079,154.413,1,0.0599264,0.0548915
3,6,0,58,58,0,0,63,1300,0,0,0,7,0,0,0,0,521.554,26.5087,40.9505,1,0.0800346,0.179594
3,5,15,25,25,0,0,30,1300,0,0,0,4,0,0,0,0,1066.21,61.5011,117.135,1,0.019037,0.0188404
3,4,3,28,28,0,0,24,700,0,0,0,6,0,0,0,0,1284.36,41.234,71.5959,1,0.150538,0.119621
3,3,4,60,60,0,0,64,2200,1,1,0,9,0,0,0,0,1897.46,30.0326,39.2738,1,0.137357,0.176481
3,2,11,58,58,0,0,64,2100,0,0,0,11,0,0,0,0,156.258,15.6892,18.6953,1,0.028478,0.0600175
3,1,8,65,65,0,0,65,2200,1,0,0,3,0,0,0,0,471.782,15.763,34.8647,1,0.044359,0.133249
4,26,25,577,577,0,0,576,1100,5,0,0,67,0,0,0,0,2425.45,84.2111,147.828,1,0.236262,0.241476
4,25,3,61,61,0,0,57,2300,4,1,0,4,0,0,0,0,2397.43,40.41,68.4926,1,0.126729,0.237737
4,24,10,61,61,0,0,56,2300,0,0,0,9,0,0,0,0,369.466,23.2538,37.274,0.402807,0.0148806,0.015972
4,23,11,111,111,0,0,126,5400,2,1,0,13,0,0,0,0,1168.29,69.7906,123.921,1,0.0291714,0.0644643
4,22,0,224,224,0,0,214,300,0,0,0,28,0,0,0,0,1438.63,57.0589,115.848,1,0.162547,0.234619
4,21,0,239,239,0,0,229,200,0,0,0,23,0,0,0,0,2040.35,88.1577,251.483,1,0.252778,1
4,20,11,55,55,0,0,58,1800,0,0,0,5,0,0,0,0,1396.55,57.2344,99.8387,1,0.0857049,0.127704
4,19,10,47,47,0,0,64,2700,1,0,0,4,0,0,0,0,4541.49,57.8479,173.61,1,0.0617961,1
4,18,10,50,50,0,0,66,1900,0,0,0,13,0,0,0,0,848.379,53.1253,84.931,0.604537,0.0237853,0.0545591
4,17,1,116,116,0,0,108,4800,31,10,0,10,0,0,0,0,2470.13,140.332,266.347,0.469807,0.0323195,0.0430554
4,16,0,208,208,0,0,226,400,0,0,0,26,0,0,0,0,318.245,11.8933,45.4717,1,0.054267,1
4,15,6,53,53,0,0,64,1900,1,0,0,10,0,0,0,0,397.786,25.092,47.4206,0.604925,0.0467321,0.0587423
4,14,0,61,61,0,0,54,100,0,0,0,6,0,0,0,0,1792.52,94.3575,144.946,1,1,1
4,13,7,42,42,0,0,58,1900,1,0,0,10,0,0,0,0,4489.73,86.6411,143.747,1,0.103539,0.120693
4,12,15,55,55,0,0,54,2700,0,0,0,7,0,0,0,0,2734.51,69.608,118.835,1,0.234226,0.309203
4,11,10,101,101,0,0,106,4200,2,0,0,14,0,0,0,0,198.53,13.4082,16.17,0.357946,0.063516,0.0440488
4,10,8,24,24,0,0,26,800,0,0,0,2,0,0,0,0,2791.99,67.7504,132.443,1,0.087997,0.0923999
4,9,11,59,59,0,0,63,2100,0,0,0,6,0,0,0,0,1639.44,25.5487,45.0485,1,0.0557209,0.0506864
4,8,3,53,53,0,0,55,3200,6,1,0,14,0,0,0,0,3644.74,96.4342,166.082,1,0.0933082,0.165368
4,7,0,52,52,0,0,49,400,0,0,0,10,0,0,0,0,4022.42,138.622,424.824,1,0.37854,1
4,6,1,51,51,0,0,56,2800,19,3,0,7,0,0,0,0,1211.28,56.5831,118.254,1,0.0441812,0.102376
4,5,14,21,21,0,0,25,200,0,0,0,4,0,0,0,0,1012.46,29.1283,47.7174,1,0.153753,0.234269
4,4,4,27,27,0,0,21,900,0,0,0,1,0,0,0,0,2165.19,78.7604,148.132,1,0.20617,0.715959
4,3,2,55,55,0,0,58,0,5,1,0,5,0,0,0,0,981.802,17.0065,28.2002,1,0.100109,0.0490922
4,2,9,51,51,0,0,53,1900,0,0,0,7,0,0,0,0,607.419,35.5722,59.9355,0.195322,0.0522973,0.0186953
4,1,6,57,57,0,0,57,2500,2,0,0,8,0,0,0,0,389.466,26.7864,49.8295,0.943564,0.0394075,0.026819
5,26,25,519,519,0,0,518,1000,4,1,0,58,0,0,0,0,3132.88,66.5079,117.098,1,0.280704,0.246379
5,25,3,55,55,0,0,48,2200,5,0,0,6,0,0,0,0,2224.59,49.3628,110.51,1,0.0808201,0.0761029
5,24,11,54,54,0,0,51,2100,0,0,0,7,0,0,0,0,861.097,46.9722,93.3441,0.527809,0.0465076,0.0338855
5,23,12,96,96,0,0,114,3200,1,0,0,15,0,0,0,0,2608.28,143.434,294.253,0.584143,0.0581588,0.0563275
5,22,0,187,187,0,0,190,800,0,0,0,37,0,0,0,0,1517.99,27.5966,126.332,1,0.285294,1
5,21,0,220,220,0,0,203,200,0,0,0,19,0,0,0,0,2654.8,124.047,133.644,1,1,1
5,20,12,51,51,0,0,54,2300,0,0,0,4,0,0,0,0,1280.95,29.6722,55.6606,1,0.114469,0.124798
5,19,11,41,41,0,0,61,1400,0,0,0,6,0,0,0,0,5321.05,100.557,182.561,1,0.0826399,0.124007
5,18,10,43,43,0,0,57,1900,0,0,0,7,0,0,0,0,390.313,11.9814,21.4792,1,0.177084,0.084931
5,17,2,96,96,0,0,95,4500,14,2,0,20,0,0,0,0,969.682,36.6476,52.409,1,0.116943,0.156675
5,16,0,184,184,0,0,207,400,0,0,0,24,0,0,0,0,1195.77,70.3981,170.974,1,0.118933,1
5,15,6,44,44,0,0,56,1600,1,0,0,9,0,0,0,0,1033.24,55.537,111.249,0.994464,0.050184,0.0474206
5,14,0,56,56,0,0,44,200,0,0,0,5,0,0,0,0,3909.07,215.424,295.008,1,1,1
5,13,9,38,38,0,0,52,1600,0,0,0,4,0,0,0,0,3912.1,38.4156,27.344,1,0.288804,0.13068
5,12,16,50,50,0,0,49,1200,0,0,0,5,0,0,0,0,2543.96,45.4733,72.2173,1,0.116013,0.0848818
5,11,8,92,92,0,0,98,3000,2,0,0,9,0,0,0,0,838.807,47.2195,98.9786,0.248162,0.00788718,0.00951175
5,10,6,21,21,0,0,21,700,0,0,0,3,0,0,0,0,2737.67,19.3086,25.6296,1,0.169376,0.331108
5,9,13,55,55,0,0,61,2400,0,0,0,4,0,0,0,0,1108.11,32.6518,40.6792,1,0.0510974,0.064355
5,8,2,46,46,0,0,52,1400,5,1,0,7,0,0,0,0,2739.11,37.9746,70.9016,1,0.0964342,0.150984
5,7,0,44,44,0,0,45,100,0,0,0,8,0,0,0,0,3657.87,143.461,217.319,1,1,1
5,6,0,45,45,0,0,54,1800,0,0,0,6,0,0,0,0,2548.1,108.543,225.789,1,0.0628701,0.0909643
5,5,11,21,21,0,0,23,1000,0,0,0,0,0,0,0,0,1328.55,51.558,54.6163,1,1,0.238587
5,4,5,25,25,0,0,19,1300,1,0,0,2,0,0,0,0,2625.84,58.6882,89.7602,1,0.157521,0.740658
5,3,1,49,49,0,0,50,2500,18,4,0,6,0,0,0,0,2863.04,133.669,242.671,1,1,1
5,2,9,45,45,0,0,47,2100,1,0,0,6,0,0,0,0,742.016,37.7082,67.6685,1,0.0592871,0.0749194
5,1,5,52,52,0,0,51,1800,1,0,0,5,0,0,0,0,616.583,33.6898,72.1759,0.486832,0.033483,0.0553661
6,26,35,453,453,0,0,464,16100,1,0,0,66,0,0,0,0,3551.34,43.5205,76.0378,1,0.33254,0.167282
6,25,1,53,53,0,0,41,1600,11,2,0,2,0,0,0,0,2172.79,27.6353,43.7545,1,0.0705183,0.0850077
6,24,9,46,46,0,0,40,1900,1,0,0,8,0,0,0,0,454.109,30.8843,53.1231,0.956774,0.0939444,0.133349
6,23,13,86,86,0,0,102,2700,0,0,0,10,0,0,0,0,1972.85,27.0163,55.0942,1,0.239056,0.17309
6,22,0,171,171,0,0,175,400,0,0,0,16,0,0,0,0,1600.1,72.7424,80.4559,1,1,0.421106
6,21,0,201,201,0,0,181,300,0,0,0,19,0,0,0,0,3714.43,192.107,142.381,1,1,0.66822
6,20,2,46,46,0,0,45,1500,7,0,0,5,0,0,0,0,2106.75,83.8522,170.305,1,0.0423889,0.0618451
6,19,12,34,34,0,0,53,700,0,0,0,7,0,0,0,0,5008.62,55.9465,72.1802,1,0.167596,0.608535
6,18,5,39,39,0,0,52,1500,2,0,0,4,0,0,0,0,438.286,38.455,52.0318,0.487891,0.0399378,0.0268491
6,17,1,80,80,0,0,84,2300,18,1,0,16,0,0,0,0,494.131,36.0063,43.9033,0.969682,0.0192882,0.0327556
6,16,0,156,156,0,0,189,400,0,0,0,28,0,0,0,0,2840.76,168.593,206.64,1,1,0.569914
6,15,6,42,42,0,0,50,1500,1,0,0,2,0,0,0,0,1064.15,32.9912,61.1277,1,0.138843,0.158927
6,14,0,50,50,0,0,42,0,0,0,0,6,0,0,0,0,4738.29,189.235,409.255,1,1,1
6,13,8,35,35,0,0,49,1100,0,0,0,3,0,0,0,0,3936.58,59.6458,80.7308,1,0.064026,0.0455733
6,12,19,45,45,0,0,42,1800,0,0,0,5,0,0,0,0,2768.42,60.8028,96.9352,1,0.151578,0.180543
6,11,9,87,87,0,0,82,2800,1,0,0,5,0,0,0,0,1167.23,59.7474,105.47,1,0.0524661,0.0659857
6,10,8,19,19,0,0,17,800,0,0,0,2,0,0,0,0,2582.37,29.6031,50.0409,1,0.193086,0.0854319
6,9,11,46,46,0,0,53,1700,0,0,0,9,0,0,0,0,1843.18,94.391,171.02,1,0.0408147,0.0451991
6,8,1,41,41,0,0,46,1100,7,1,0,5,0,0,0,0,2226.73,33.4777,40.3036,1,0.189873,0.118169
6,7,0,39,39,0,0,42,100,0,0,0,5,0,0,0,0,3664.74,153.742,142.638,1,1,1
6,6,0,41,41,0,0,50,0,0,0,0,4,0,0,0,0,2042.99,25.3379,35.7771,1,0.180906,0.451577
6,5,13,19,19,0,0,20,900,0,0,0,2,0,0,0,0,1090.25,18.4648,19.4726,1,0.25779,0.109233
6,4,6,21,21,0,0,19,500,0,0,0,4,0,0,0,0,2774.24,34.8178,75.2485,1,0.195627,0.128229
6,3,1,41,41,0,0,42,1300,8,1,0,8,0,0,0,0,3034.67,76.3431,120.408,1,0.167086,0.242671
6,2,11,40,40,0,0,43,1100,0,0,0,5,0,0,0,0,561.649,23.0928,44.4055,1,0.0377082,0.112781
6,1,6,44,44,0,0,47,1600,0,0,0,8,0,0,0,0,227.745,9.48325,13.4161,1,0.0374332,0.18044
7,26,35,385,385,0,0,403,14600,2,0,0,68,0,0,0,0,568.098,47.6985,64.5664,0.6123,0.0111591,0.0118809
7,25,1,48,48,0,0,36,1800,16,1,0,5,0,0,0,0,1812.16,28.3777,30.7952,1,0.0552706,0.0625064
7,24,10,42,42,0,0,36,1300,0,0,0,4,0,0,0,0,308.632,11.5959,21.848,1,0.0514739,0.0531231
7,23,12,77,77,0,0,94,3600,0,0,0,9,0,0,0,0,1560.2,27.4815,40.2441,1,0.0245603,0.0550942
7,22,0,153,153,0,0,140,700,0,0,0,18,0,0,0,0,1542.96,96.3504,52.4402,1,1,0.804559
7,21,0,174,174,0,0,168,400,0,0,0,27,0,0,0,0,4276.01,154.18,139.113,1,1,1
7,20,1,44,44,0,0,42,1200,10,0,0,2,0,0,0,0,2240.01,27.684,61.6673,1,0.119789,0.283842
7,19,7,28,28,0,0,42,1500,0,0,0,6,0,0,0,0,5633.51,90.6205,193.501,1,0.111893,1
7,18,10,34,34,0,0,48,1100,0,0,0,5,0,0,0,0,607.082,36.7694,49.3425,1,0.0640916,0.0867197
7,17,1,68,68,0,0,70,3100,17,2,0,12,0,0,0,0,1129.79,70.2669,124.865,0.823551,0.0600106,0.0399121
7,16,0,140,140,0,0,171,0,0,0,0,16,0,0,0,0,3000.44,101.298,178.271,1,1,1
7,15,5,41,41,0,0,44,1300,1,0,0,1,0,0,0,0,1566.26,76.7198,136.363,1,0.164956,0.101879
7,14,0,42,42,0,0,36,0,0,0,0,8,0,0,0,0,4677.05,214.506,412.672,1,1,1
7,13,8,32,32,0,0,41,1400,0,0,0,3,0,0,0,0,3925.89,41.9196,75.5436,1,0.149114,0.201827
7,12,16,35,35,0,0,34,1900,0,0,0,10,0,0,0,0,3244.01,65.6444,132.002,1,0.152007,0.107706
7,11,9,76,76,0,0,69,3300,2,0,0,11,0,0,0,0,525.857,25.2507,35.9841,1,0.119495,0.0811307
7,10,10,16,16,0,0,14,700,0,0,0,3,0,0,0,0,2565.47,21.1931,29.4964,1,0.0986769,0.100082
7,9,11,38,38,0,0,46,1200,0,0,0,8,0,0,0,0,2466.41,63.2357,122.602,1,0.188782,0.17102
7,8,2,35,35,0,0,44,2000,5,2,0,6,0,0,0,0,3140.5,89.3431,167.612,1,0.0836942,0.134345
7,7,0,33,33,0,0,38,0,0,0,0,6,0,0,0,0,3693.42,78.4572,168.047,1,1,1
7,6,0,36,36,0,0,46,1800,0,0,0,5,0,0,0,0,2399.25,69.2928,88.4725,1,1,1
7,5,13,17,17,0,0,16,200,0,0,0,2,0,0,0,0,1551.07,59.1357,112.675,1,0.0615494,0.097363
7,4,5,18,18,0,0,17,400,0,0,0,3,0,0,0,0,2772.08,32.8211,51.1195,1,0.174089,0.752485
7,3,3,39,39,0,0,38,1100,2,0,0,2,0,0,0,0,3204.09,64.246,123.344,1,0.381716,0.240815
7,2,11,33,33,0,0,36,1500,0,0,0,7,0,0,0,0,446.342,29.1496,38.7046,1,0.230928,0.088811
7,1,7,40,40,0,0,41,1700,1,0,0,4,0,0,0,0,616.325,33.1247,68.925,0.45549,0.0237081,0.0191659
8,26,35,337,337,0,0,347,13700,1,0,0,48,0,0,0,0,322.453,31.6635,52.717,0.15354,0.0097344,0.0107611
8,25,1,42,42,0,0,33,1600,10,0,0,6,0,0,0,0,2201.86,78.2735,136.429,1,0.0945923,0.0439931
8,24,10,37,37,0,0,32,1600,0,0,0,5,0,0,0,0,545.918,37.9926,57.6576,0.617264,0.0579794,0.0364133
8,23,14,68,68,0,0,81,2200,0,0,0,9,0,0,0,0,706.546,40.1826,88.3939,1,0.030535,0.030957
8,22,0,131,131,0,0,125,100,0,0,0,22,0,0,0,0,2269.13,66.337,111.903,1,0.240876,0.262201
8,21,0,158,158,0,0,147,200,0,0,0,16,0,0,0,0,5297.99,101.106,158.332,1,0.770901,0.695563
8,20,2,41,41,0,0,34,1800,5,1,0,3,0,0,0,0,3216.7,79.3675,147.855,1,0.0692099,0.0880961
8,19,9,26,26,0,0,37,1100,0,0,0,2,0,0,0,0,7002.18,133.314,253.576,1,0.151034,0.387002
8,18,8,28,28,0,0,45,1400,0,0,0,6,0,0,0,0,874.142,38.6728,73.5713,1,0.183847,0.098685
8,17,1,65,65,0,0,63,2900,22,3,0,3,0,0,0,0,2117.84,120.48,234.649,1,0.117112,0.0891894
8,16,0,120,120,0,0,152,300,0,0,0,20,0,0,0,0,4458.39,185.039,355.71,1,1,1
8,15,5,34,34,0,0,39,1400,0,0,0,7,0,0,0,0,2321.73,71.9482,127.748,1,0.1918,0.194804
8,14,0,33,33,0,0,30,0,0,0,0,9,0,0,0,0,6063.99,308.25,581.999,1,1,1
