Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
1,0,337.549,0,1,1,1301,0,0,17.2189,1,1,0,0,0,1,1,3,0,0,0,7771,0,1,16.8009,1,1,0,0,0,1,1,0,0,0,0
2,0,409.373,0,1,1,3264,0,0,27.3878,1,1,0,0,0,1,1,0,0,0,0,14590,0,1,19.3103,1,1,0,0,0,1,1,1,0,0,0
3,0,416.199,0,1,1,3487,0,0,32.0242,1,1,0,0,0,1,1,1,0,0,0,8041,0,1,27.4614,1,1,0,0,0,1,1,3,0,0,0
4,0,460.051,0,1,1,8446,0,0,15.2932,1,1,0,0,0,1,1,0,0,0,0,2331,0,1,21.9412,1,1,0,0,0,1,1,3,0,0,0
5,0,58.8722,0,1,1,9909,0,0,22.7263,1,1,0,0,0,1,1,0,0,0,0,5113,0,1,29.0705,1,1,0,0,0,1,1,1,0,0,0
6,0,823.998,0,1,1,11247,0,0,30.3692,1,1,0,0,0,1,1,1,0,0,0,9769,0,1,23.0792,1,1,0,0,0,1,1,0,0,0,0
7,0,451.283,0,1,1,13805,0,0,24.026,1,1,0,0,0,1,1,0,0,0,0,11691,0,1,17.4586,1,1,0,0,0,1,1,1,0,0,0
8,0,443.094,1,1,1,2192,0,0,36.7462,1,0,1,0,0,1,1,1,0,0,0,1698,0,1,26.1595,1,0,1,0,0,1,1,1,0,0,0
9,0,956.161,1,1,1,6074,0,0,33.4837,1,0,1,0,0,1,1,3,0,0,0,4122,0,1,27.8505,1,0,1,0,0,1,1,0,0,0,0
10,0,805.455,1,1,1,6936,0,0,38.3336,1,0,1,0,0,1,1,1,0,0,0,14475,0,1,32.5183,1,0,1,0,0,1,1,0,0,0,0
11,0,907.694,1,1,1,8852,0,0,42.3068,1,0,1,0,0,1,1,0,0,0,0,1389,0,1,20.5005,1,0,1,0,0,1,1,3,0,0,0
12,0,753.557,1,1,1,11080,0,0,30.2898,1,0,1,0,0,1,1,3,0,0,0,16182,0,1,28.7744,1,0,1,0,0,1,1,0,0,0,0
13,0,210.128,1,1,1,11290,0,0,18.619,1,0,1,0,0,1,1,1,0,0,0,430,0,1,16.2098,1,0,1,0,0,1,1,3,0,0,0
14,0,438.44,1,1,1,16702,0,0,34.4249,1,0,1,0,0,1,1,1,0,0,0,16991,0,1,34.6675,1,0,1,0,0,1,1,1,0,0,0
15,1,332.438,0,1,1,15727,1,0,24.7727,1,1,0,0,0,1,1,1,0,0,0,6879,0,1,26.0727,1,1,0,0,0,1,1,3,0,0,0
16,1,679.394,0,1,1,16215,0,0,47.9273,1,1,0,0,0,1,1,1,0,0,0,2208,0,1,32.6934,1,1,0,0,0,1,1,1,0,0,0
17,1,726.733,0,1,1,9216,0,0,33.9326,1,1,0,0,0,1,1,1,0,0,0,3642,1,1,24.3465,1,1,0,0,0,1,1,0,0,0,0
18,1,126.928,0,1,1,9757,1,0,18.2902,1,1,0,0,0,1,1,0,0,0,0,9508,0,1,18.2471,1,1,0,0,0,1,1,1,0,0,0
19,1,472.126,0,1,1,10148,0,0,20.3196,1,1,0,0,0,1,1,1,0,0,0,5409,1,1,15.3457,1,1,0,0,0,1,1,1,0,0,0
20,1,31.5524,0,1,1,17331,0,0,28.7507,1,1,0,0,0,1,1,0,0,0,0,14743,0,1,34.8525,1,1,0,0,0,1,1,1,0,0,0
21,1,495.346,1,1,1,5363,0,0,88.4121,1,0,1,0,0,1,1,1,0,0,0,9148,0,1,73.9295,1,0,1,0,0,1,1,3,0,0,0
22,1,528.227,1,1,1,6295,0,0,17.9512,1,0,1,0,0,1,1,1,0,0,0,9438,1,1,18.874,1,0,1,0,0,1,1,1,0,0,0
23,1,386.813,1,1,1,7810,0,0,44.3339,1,0,1,0,0,1,1,0,0,0,0,133,1,1,23.916,1,0,1,0,0,1,1,0,0,0,0
24,1,1388.21,1,1,1,8363,0,0,26.3266,1,0,1,0,0,1,1,0,0,0,0,10128,1,1,23.6857,1,0,1,0,0,1,1,1,0,0,0
25,1,334.462,1,1,1,10020,0,0,31.9556,1,0,1,0,0,1,1,0,0,0,0,13579,1,1,23.0156,1,0,1,0,0,1,1,3,0,0,0
26,1,196.841,1,1,1,10146,0,0,27.8258,1,0,1,0,0,1,1,3,0,0,0,2315,0,1,27.2859,1,0,1,0,0,1,1,3,0,0,0
27,1,285.414,1,1,1,11967,0,0,39.159,1,0,1,0,0,1,1,1,0,0,0,12840,0,1,25.1316,1,0,1,0,0,1,1,0,0,0,0
28,1,811.049,1,1,1,12599,0,0,30.5053,1,0,1,0,0,1,1,1,0,0,0,1344,0,1,27.1945,1,0,1,0,0,1,1,1,0,0,0
29,1,226.108,1,1,1,13061,0,0,40.7985,1,0,1,0,0,1,1,0,0,0,0,5506,0,1,41.6624,1,0,1,0,0,1,1,1,0,0,0
30,1,362.055,1,1,1,14728,0,0,42.0373,1,0,1,0,0,1,1,1,0,0,0,1788,0,1,26.7266,1,0,1,0,0,1,1,0,0,0,0
31,2,508.42,0,1,1,192,0,0,28.675,1,1,0,0,0,1,1,0,0,0,0,2687,1,1,20.5908,1,1,0,0,0,1,1,1,0,0,0
32,2,153.13,0,1,1,542,1,0,20.9504,1,1,0,0,0,1,1,3,0,0,0,14747,1,1,18.8399,1,1,0,0,0,1,1,0,0,0,0
33,2,78.5167,0,1,1,974,1,0,23.3485,1,1,0,0,0,1,1,3,0,0,0,7509,1,1,16.3157,1,1,0,0,0,1,1,1,0,0,0
34,2,896.232,0,1,1,5167,0,0,30.5296,1,1,0,0,0,1,1,1,0,0,0,12089,1,1,21.311,1,1,0,0,0,1,1,1,0,0,0
35,2,53.4722,0,1,1,6671,0,0,26.976,1,1,0,0,0,1,1,0,0,0,0,12217,1,1,22.3012,1,1,0,0,0,1,1,3,0,0,0
36,2,439.311,0,1,1,12477,0,0,26.7897,1,1,0,0,0,1,1,1,0,0,0,17021,1,1,16.7644,1,1,0,0,0,1,1,0,0,0,0
37,2,90.7146,0,1,1,13738,0,0,26.281,1,1,0,0,0,1,1,0,0,0,0,3540,1,1,15.8584,1,1,0,0,0,1,1,1,0,0,0
38,2,142.032,0,1,1,14641,0,0,28.3329,1,1,0,0,0,1,1,0,0,0,0,14355,0,1,27.3927,1,1,0,0,0,1,1,3,0,0,0
39,2,178.213,0,1,1,17004,0,0,24.4163,1,1,0,0,0,1,1,0,0,0,0,6845,0,1,13.7127,1,1,0,0,0,1,1,3,0,0,0
40,2,490.165,1,1,1,12629,1,0,17.4489,1,0,1,0,0,1,1,0,0,0,0,2440,1,1,21.2476,1,0,1,0,0,1,1,3,0,0,0
41,2,574.675,1,1,1,1105,1,0,19.2573,1,0,1,0,0,1,1,3,0,0,0,17168,1,1,21.8626,1,0,1,0,0,1,1,1,0,0,0
42,2,83.4923,1,1,1,4834,0,0,29.1088,1,0,1,0,0,1,1,1,0,0,0,1930,0,1,25.187,1,0,1,0,0,1,1,1,0,0,0
43,2,575.123,1,1,1,6802,0,0,29.1843,1,0,1,0,0,1,1,3,0,0,0,1921,0,1,28.5499,1,0,1,0,0,1,1,1,0,0,0
44,2,586.191,1,1,1,8825,0,0,44.261,1,0,1,0,0,1,1,1,0,0,0,1941,1,1,23.8451,1,0,1,0,0,1,1,0,0,0,0
45,2,799.827,1,1,1,9947,0,0,45.17,1,0,1,0,0,1,1,3,0,0,0,11640,0,1,40.1467,1,0,1,0,0,1,1,0,0,0,0
46,3,185.294,0,1,1,1718,1,0,18.0212,1,1,0,0,0,1,1,1,0,0,0,10441,1,1,19.3068,1,1,0,0,0,1,1,1,0,0,0
47,3,893.386,0,1,1,1719,0,0,26.2352,1,1,0,0,0,1,1,1,0,0,0,17145,1,1,15.3007,1,1,0,0,0,1,1,3,0,0,0
48,3,192.599,0,1,1,2780,0,0,32.9979,1,1,0,0,0,1,1,1,0,0,0,1098,0,1,36.4921,1,1,0,0,0,1,1,3,0,0,0
49,3,865.684,0,1,1,5494,0,0,32.1424,1,1,0,0,0,1,1,0,0,0,0,8028,0,1,27.0018,1,1,0,0,0,1,1,1,0,0,0
50,3,244.516,0,1,1,7363,0,0,28.7132,1,1,0,0,0,1,1,1,0,0,0,3835,0,1,24.683,1,1,0,0,0,1,1,0,0,0,0
51,3,294.195,0,1,1,7697,1,0,22.9081,1,1,0,0,0,1,1,0,0,0,0,10413,0,1,26.9379,1,1,0,0,0,1,1,3,0,0,0
52,3,608.901,0,1,1,8636,1,0,20.3547,1,1,0,0,0,1,1,1,0,0,0,237,1,1,16.2954,1,1,0,0,0,1,1,1,0,0,0
53,3,324.946,0,1,1,10575,0,0,28.2708,1,1,0,0,0,1,1,1,0,0,0,2530,0,1,28.499,1,1,0,0,0,1,1,0,0,0,0
