Time,Node_ID,Rel_ID,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
0,4,7,45,553,MALE,FEMALE,36.39,26.0489,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,4,13,53,521,MALE,FEMALE,37.8786,40.9918,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,14,69,325,MALE,FEMALE,35.966,33.2801,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,1,177,337,MALE,FEMALE,24.6917,21.8823,0,0,1,1,1,0,0,0,0,-1,-1,0,0
0,4,2,221,553,MALE,FEMALE,33.3895,26.0489,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,4,15,225,1345,MALE,FEMALE,52.0384,48.0623,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,3,313,633,MALE,FEMALE,20.804,22.0759,0,0,1,1,1,0,0,0,0,-1,-1,0,0
0,4,16,669,637,MALE,FEMALE,55.246,43.1449,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,4,857,197,MALE,FEMALE,22.9877,23.9138,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,4,857,197,MALE,FEMALE,22.9877,23.9138,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,8,881,81,MALE,FEMALE,15.6503,23.7683,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,4,9,941,1281,MALE,FEMALE,26.2036,22.0215,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,4,5,945,1049,MALE,FEMALE,35.5809,27.7863,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,17,957,729,MALE,FEMALE,53.8593,47.0705,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,6,981,13,MALE,FEMALE,22.7581,19.0889,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,10,1145,517,MALE,FEMALE,23.4291,29.501,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,4,11,1153,81,MALE,FEMALE,30.7013,23.7683,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,4,12,1217,1281,MALE,FEMALE,26.903,22.0215,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,3,18,64,324,MALE,FEMALE,17.4294,19.488,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,19,300,456,MALE,FEMALE,46.3353,40.6153,0,0,0,2,1,0,0,0,0,-1,-1,0,0
0,3,33,300,288,MALE,FEMALE,46.3353,44.5303,0,0,0,2,1,0,0,0,0,-1,-1,0,0
0,3,20,352,144,MALE,FEMALE,19.6438,16.6069,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,21,356,416,MALE,FEMALE,19.7105,14.2958,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,34,404,1204,MALE,FEMALE,40.8436,41.6535,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,34,404,1204,MALE,FEMALE,40.8436,41.6535,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,34,404,1204,MALE,FEMALE,40.8436,41.6535,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,26,520,372,MALE,FEMALE,23.031,17.3293,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,35,588,440,MALE,FEMALE,45.0103,32.4694,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,27,604,708,MALE,FEMALE,30.3537,21.6715,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,36,672,548,MALE,FEMALE,47.7383,38.6239,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,37,676,444,MALE,FEMALE,42.703,22.4139,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,3,28,768,972,MALE,FEMALE,29.7097,21.5882,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,3,29,884,972,MALE,FEMALE,27.8473,21.5882,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,3,22,1084,816,MALE,FEMALE,22.3579,16.4679,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,22,1084,816,MALE,FEMALE,22.3579,16.4679,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,23,1104,1332,MALE,FEMALE,19.2326,17.7498,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,30,1132,500,MALE,FEMALE,23.2045,28.4201,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,3,24,1144,836,MALE,FEMALE,27.6741,28.5202,0,0,1,2,1,0,0,0,0,-1,-1,0,0
0,3,25,1144,444,MALE,FEMALE,27.6741,22.4139,0,0,0,2,2,0,0,0,0,-1,-1,0,0
0,3,38,1160,656,MALE,FEMALE,44.9303,44.6597,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,3,31,1180,500,MALE,FEMALE,25.6979,28.4201,0,0,0,2,2,0,0,0,0,-1,-1,0,0
0,3,32,1180,156,MALE,FEMALE,25.6979,18.1701,0,0,0,2,1,0,0,0,0,-1,-1,0,0
0,2,42,7,1315,MALE,FEMALE,33.3191,23.1908,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,2,43,19,147,MALE,FEMALE,32.1862,19.8778,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,2,39,39,199,MALE,FEMALE,14.3822,15.9866,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,2,40,103,1187,MALE,FEMALE,26.0762,26.0578,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,2,46,143,291,MALE,FEMALE,37.4178,25.9019,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,2,44,411,1315,MALE,FEMALE,28.5452,23.1908,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,2,47,451,1231,MALE,FEMALE,56.1441,47.6315,0,0,0,2,1,0,0,0,0,-1,-1,0,0
0,2,48,451,531,MALE,FEMALE,56.1441,54.4184,0,0,0,2,1,0,0,0,0,-1,-1,0,0
0,2,41,607,1347,MALE,FEMALE,21.1079,20.7102,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,2,49,823,659,MALE,FEMALE,37.4346,30.2972,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,2,45,847,367,MALE,FEMALE,33.7972,22.1666,0,0,1,1,1,0,0,0,0,-1,-1,0,0
0,2,50,963,631,MALE,FEMALE,76.34,72.7313,0,0,1,1,1,0,0,0,0,-1,-1,0,0
0,2,51,1063,1255,MALE,FEMALE,57.7295,56.3809,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,2,52,1139,555,MALE,FEMALE,27.7048,27.8326,0,0,1,1,1,0,0,0,0,-1,-1,0,0
0,1,67,6,138,MALE,FEMALE,44.5305,36.9561,0,0,1,2,1,0,0,0,0,-1,-1,0,0
0,1,68,6,690,MALE,FEMALE,44.5305,32.2994,0,0,0,2,2,0,0,0,0,-1,-1,0,0
0,1,53,10,874,MALE,FEMALE,25.0539,25.9887,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,62,50,990,MALE,FEMALE,28.2786,25.4265,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,54,106,58,MALE,FEMALE,30.1632,27.7312,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,1,55,122,46,MALE,FEMALE,24.3524,21.3248,0,0,0,3,1,0,0,0,0,-1,-1,0,0
0,1,56,122,746,MALE,FEMALE,24.3524,16.4456,0,0,0,3,1,0,0,0,0,-1,-1,0,0
0,1,63,122,1366,MALE,FEMALE,24.3524,19.8536,0,0,0,3,1,0,0,0,0,-1,-1,0,0
0,1,64,398,518,MALE,FEMALE,44.4483,34.0306,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,65,414,58,MALE,FEMALE,38.0385,27.7312,0,0,1,1,2,0,0,0,0,-1,-1,0,0
0,1,69,474,630,MALE,FEMALE,42.6597,42.9705,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,70,506,1158,MALE,FEMALE,48.1547,49.5928,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,57,558,470,MALE,FEMALE,33.6797,18.618,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,71,710,370,MALE,FEMALE,53.3976,38.1701,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,58,718,570,MALE,FEMALE,17.6959,21.9099,0,0,0,2,1,0,0,0,0,-1,-1,0,0
0,1,59,718,838,MALE,FEMALE,17.6959,20.384,0,0,0,2,1,0,0,0,0,-1,-1,0,0
0,1,66,770,970,MALE,FEMALE,24.2522,22.281,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,60,846,614,MALE,FEMALE,30.1185,17.8589,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,72,894,690,MALE,FEMALE,42.3554,32.2994,0,0,0,1,2,0,0,0,0,-1,-1,0,0
0,1,73,906,374,MALE,FEMALE,42.0667,32.9966,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,74,954,822,MALE,FEMALE,43.2061,45.9419,0,0,0,1,1,0,0,0,0,-1,-1,0,0
0,1,61,1146,1334,MALE,FEMALE,25.5641,21.2783,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,79,133,1289,MALE,FEMALE,25.0338,21.2002,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,2,221,553,MALE,FEMALE,33.3923,26.0517,0,1,0,1,2,0,0,0,0,-1,-1,0,0
1,4,15,225,1345,MALE,FEMALE,52.0411,48.065,1,0,1,1,1,0,0,0,0,-1,-1,0,0
1,4,84,389,145,MALE,FEMALE,35.1887,30.0801,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,80,617,1105,MALE,FEMALE,18.5876,13.3982,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,16,669,637,MALE,FEMALE,55.2488,43.1476,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,81,677,237,MALE,FEMALE,32.0482,25.5116,0,0,0,1,2,0,0,0,0,-1,-1,0,0
1,4,8,881,81,MALE,FEMALE,15.6531,23.771,0,0,1,1,2,0,0,0,0,-1,-1,0,0
1,4,82,937,321,MALE,FEMALE,22.0313,18.0446,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,5,945,1049,MALE,FEMALE,35.5836,27.789,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,4,6,981,13,MALE,FEMALE,22.7608,19.0916,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,85,1069,345,MALE,FEMALE,37.349,32.3588,1,0,0,2,1,0,0,0,0,-1,-1,0,0
1,4,86,1069,1045,MALE,FEMALE,37.349,30.941,1,1,0,2,1,0,0,0,0,-1,-1,0,0
1,4,75,1101,129,MALE,FEMALE,23.9521,16.6927,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,4,77,1153,237,MALE,FEMALE,30.704,25.5116,1,0,0,2,2,0,0,0,0,-1,-1,0,0
1,4,83,1277,405,MALE,FEMALE,24.0997,22.2907,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,4,78,1301,905,MALE,FEMALE,47.1473,39.7613,1,1,0,1,2,0,0,0,0,-1,-1,0,0
1,4,87,1305,905,MALE,FEMALE,47.7851,39.7613,0,1,0,1,2,0,0,0,0,-1,-1,0,0
1,4,76,1325,1061,MALE,FEMALE,33.9577,26.7097,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,4,76,1325,1061,MALE,FEMALE,33.9577,26.7097,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,3,88,44,444,MALE,FEMALE,16.8335,22.4167,1,1,0,1,3,0,0,0,0,-1,-1,0,0
1,3,18,64,324,MALE,FEMALE,17.4322,19.4908,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,3,99,196,1312,MALE,FEMALE,40.636,30.0181,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,3,96,260,960,MALE,FEMALE,56.5009,52.8447,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,3,89,312,1332,MALE,FEMALE,25.8539,17.7525,1,1,0,1,3,0,0,0,0,-1,-1,0,0
1,3,100,340,944,MALE,FEMALE,40.9906,39.8075,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,3,21,356,416,MALE,FEMALE,19.7133,14.2986,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,3,101,424,1012,MALE,FEMALE,45.9496,34.4817,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,3,90,468,1276,MALE,FEMALE,17.4303,16.662,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,3,26,520,372,MALE,FEMALE,23.0337,17.332,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,3,102,524,628,MALE,FEMALE,33.1658,24.0969,1,0,1,1,1,0,0,0,0,-1,-1,0,0
1,3,36,672,548,MALE,FEMALE,47.741,38.6266,1,1,0,2,1,0,0,0,0,-1,-1,0,0
1,3,97,672,1236,MALE,FEMALE,47.741,47.1895,1,1,0,2,2,0,0,0,0,-1,-1,0,0
1,3,37,676,444,MALE,FEMALE,42.7057,22.4167,1,1,1,1,3,0,0,0,0,-1,-1,0,0
1,3,93,768,1380,MALE,FEMALE,29.7124,21.8669,0,0,0,2,1,0,0,0,0,-1,-1,0,0
1,3,94,840,720,MALE,FEMALE,30.5691,31.5241,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,3,98,852,1120,MALE,FEMALE,76.6386,58.4779,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,3,91,888,1332,MALE,FEMALE,23.019,17.7525,0,1,0,1,3,0,0,0,0,-1,-1,0,0
1,3,95,920,32,MALE,FEMALE,36.7237,26.3818,0,0,0,1,2,0,0,0,0,-1,-1,0,0
1,3,103,976,1236,MALE,FEMALE,47.2151,47.1895,0,1,0,1,2,0,0,0,0,-1,-1,0,0
1,3,104,1056,1372,MALE,FEMALE,44.6955,25.2502,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,3,25,1144,444,MALE,FEMALE,27.6769,22.4167,0,1,0,2,3,0,0,0,0,-1,-1,0,0
1,3,25,1144,444,MALE,FEMALE,27.6769,22.4167,0,1,0,2,3,0,0,0,0,-1,-1,0,0
1,3,31,1180,500,MALE,FEMALE,25.7007,28.4228,1,0,0,2,2,0,0,0,0,-1,-1,0,0
1,3,92,1348,32,MALE,FEMALE,23.9148,26.3818,1,0,0,1,2,0,0,0,0,-1,-1,0,0
1,2,42,7,1315,MALE,FEMALE,33.3218,23.1936,1,1,0,1,2,0,0,0,0,-1,-1,0,0
1,2,119,131,1187,MALE,FEMALE,33.4952,26.0606,0,1,0,1,3,0,0,0,0,-1,-1,0,0
1,2,123,159,1335,MALE,FEMALE,49.4982,44.6556,0,1,0,2,1,0,0,0,0,-1,-1,0,0
1,2,127,159,515,MALE,FEMALE,49.4982,37.6418,0,1,0,2,1,0,0,0,0,-1,-1,0,0
1,2,128,195,375,MALE,FEMALE,55.8854,31.5678,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,111,1383,915,MALE,FEMALE,28.5548,22.3869,1,0,1,1,1,0,0,0,0,-1,-1,0,0
1,2,120,275,1187,MALE,FEMALE,35.959,26.0606,1,1,0,1,3,0,0,0,0,-1,-1,0,0
1,2,124,351,471,MALE,FEMALE,49.3034,34.7297,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,105,387,595,MALE,FEMALE,17.4881,17.3818,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,121,571,179,MALE,FEMALE,32.9907,26.574,0,0,1,2,1,0,0,0,0,-1,-1,0,0
1,2,129,571,867,MALE,FEMALE,32.9907,28.6591,0,1,0,2,1,0,0,0,0,-1,-1,0,0
1,2,112,603,927,MALE,FEMALE,42.3138,33.8369,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,130,671,1011,MALE,FEMALE,53.3868,22.7448,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,130,671,1011,MALE,FEMALE,53.3868,22.7448,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,106,703,1239,MALE,FEMALE,22.4014,35.5862,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,106,703,1239,MALE,FEMALE,22.4014,35.5862,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,122,1359,1207,MALE,FEMALE,26.8384,21.4504,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,125,739,371,MALE,FEMALE,54.346,46.832,1,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,107,783,991,MALE,FEMALE,16.5459,24.4083,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,108,831,811,MALE,FEMALE,30.6848,31.0484,1,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,113,851,1375,MALE,FEMALE,25.6977,21.4526,1,0,0,1,2,0,0,0,0,-1,-1,0,0
1,2,131,883,803,MALE,FEMALE,40.3699,40.1272,0,0,0,1,1,0,0,0,0,-1,-1,0,0
1,2,114,907,291,MALE,FEMALE,38.9373,25.9046,0,1,1,1,2,0,0,0,0,-1,-1,0,0
1,2,115,983,271,MALE,FEMALE,20.6146,18.2291,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,115,983,271,MALE,FEMALE,20.6146,18.2291,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,109,1003,1179,MALE,FEMALE,22.8338,25.1867,0,1,0,1,1,0,0,0,0,-1,-1,0,0
1,2,51,1063,1255,MALE,FEMALE,57.7323,56.3837,1,1,0,1,1,0,0,0,0,-1,-1,0,0
