SIM_TIME,YEAR,NODE_ID,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMCISED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMCISED,DEST_STI,DEST_SUPERSPREADER
74,1960.7,1,14429,1,1,6876.51,1,1,1,0,0,0,0,-42,5891,1,0,9708.92,1,1,1,0,0,0,0
74,1960.7,1,17210,1,1,6992.93,1,1,1,0,0,0,0,-42,6346,1,0,7524.78,1,1,1,0,0,0,0
74,1960.7,1,9461,1,1,7206.64,1,1,1,0,0,0,0,-42,7113,1,0,9526.03,1,1,1,0,0,0,0
75,1960.71,1,3760,1,1,7224.44,1,1,1,0,0,0,0,-42,4190,1,0,9288.06,1,1,1,0,0,0,0
75,1960.71,1,14928,1,0,7148.73,1,1,1,0,0,0,0,-42,5548,1,1,7323.27,1,1,1,0,0,0,0
75,1960.71,1,2156,1,1,6980.98,1,1,1,0,0,0,0,-42,8782,1,0,13597.7,1,1,1,0,0,0,0
75,1960.71,1,9997,1,1,6062.36,1,1,1,0,0,0,0,-42,16505,1,0,7755.39,1,1,1,0,0,0,0
76,1960.71,1,3396,1,1,6288.46,1,1,1,0,0,0,0,-42,7251,1,0,8057.14,1,1,1,0,0,0,0
76,1960.71,1,15300,1,1,6297.81,1,1,1,0,0,0,0,-42,9450,1,0,9051.98,1,1,1,0,0,0,0
77,1960.71,1,16616,1,1,6459.48,1,1,1,0,0,0,0,-42,1116,1,0,9373.17,1,1,1,0,0,0,0
77,1960.71,1,9501,1,1,6224.1,1,1,1,0,0,0,0,-42,15656,1,0,9326.25,1,1,1,0,0,0,0
78,1960.71,1,17238,1,1,7158.79,1,1,1,0,0,0,0,-42,15072,1,0,9791.46,1,1,1,0,0,0,0
78,1960.71,1,10202,1,0,5855.87,1,1,1,0,0,0,0,-42,15102,1,1,5481.66,1,1,1,0,0,0,0
79,1960.72,1,2312,1,1,5928.33,1,1,1,0,0,0,0,-42,4637,1,0,8631.43,1,1,1,0,0,0,0
79,1960.72,1,522,1,1,5819.52,1,1,1,0,0,0,0,-42,12132,1,0,10842.3,1,1,1,0,0,0,0
79,1960.72,1,10552,1,1,5948.85,1,1,1,0,0,0,0,-42,16975,1,0,10765.3,1,1,1,0,0,0,0
80,1960.72,1,16693,1,1,6958.28,1,1,1,0,0,0,0,-42,1013,1,0,9444.51,1,1,1,0,0,0,0
80,1960.72,1,2441,1,1,7193.11,1,1,1,0,0,0,0,-42,1793,1,0,8441.08,1,1,1,0,0,0,0
80,1960.72,1,14155,1,1,6547.97,1,1,1,0,0,0,0,-42,9420,1,0,7642.04,1,1,1,0,0,0,0
80,1960.72,1,16763,1,0,6042.3,1,1,1,0,0,0,0,-42,11344,1,1,7842.57,1,1,1,0,0,0,0
80,1960.72,1,16000,1,1,5494.29,1,1,1,0,0,0,0,-42,16353,1,0,8095.32,1,1,1,0,0,0,0
81,1960.72,1,2649,1,1,7044.9,1,1,1,0,0,0,0,-42,1605,1,0,7655.35,1,1,1,0,0,0,0
81,1960.72,1,12994,1,1,6602.01,1,1,1,0,0,0,0,-42,7005,1,0,7569.65,1,1,1,0,0,0,0
81,1960.72,1,9805,1,1,6674.59,1,1,1,0,0,0,0,-42,7377,1,0,8129.89,1,1,1,0,0,0,0
81,1960.72,1,14589,1,1,5901.47,1,1,1,0,0,0,0,-42,7619,1,0,8225.24,1,1,1,0,0,0,0
81,1960.72,1,15417,1,1,6063.56,1,1,1,0,0,0,0,-42,11063,1,0,7465.46,1,1,1,0,0,0,0
81,1960.72,1,15466,1,1,6831.07,1,1,1,0,0,0,0,-42,14493,1,0,9749.78,1,1,1,0,0,0,0
81,1960.72,1,16492,1,1,6322.24,1,1,1,0,0,0,0,-42,14880,1,0,10562.3,1,1,1,0,0,0,0
82,1960.72,1,12116,1,1,6932.39,1,1,1,0,0,0,0,-42,4978,1,0,8633.42,1,1,1,0,0,0,0
82,1960.72,1,12391,1,1,6341.97,1,1,1,0,0,0,0,-42,15619,1,0,7310.49,1,1,1,0,0,0,0
83,1960.73,1,5106,1,0,7978.31,1,2,2,0,0,0,0,-42,6496,1,1,6095.86,1,1,1,0,0,0,0
83,1960.73,1,3290,1,1,7174.91,1,1,1,0,0,0,0,-42,16591,1,0,10359,1,1,1,0,0,0,0
84,1960.73,1,732,1,0,6174.28,1,1,1,0,0,0,0,-42,122,1,1,8169.68,1,1,1,0,0,0,0
84,1960.73,1,5751,1,1,6348.67,1,1,1,0,0,0,0,-42,15298,1,0,7882.02,1,1,1,0,0,0,0
84,1960.73,1,15590,1,1,7097.72,1,1,1,0,0,0,0,-42,16186,1,0,8121.51,1,1,1,0,0,0,0
85,1960.73,1,8885,1,1,7292.48,1,1,1,0,0,0,0,-42,276,1,0,8851.38,1,1,1,0,0,0,0
85,1960.73,1,1068,1,1,6223.52,1,1,1,0,0,0,0,-42,16297,1,0,12684.2,1,1,1,0,0,0,0
86,1960.74,1,11333,1,1,6544.54,1,1,1,0,0,0,0,-42,4155,1,0,10007.9,1,1,1,0,0,0,0
86,1960.74,1,10753,1,1,5957.71,1,1,1,0,0,0,0,-42,7651,1,0,9503.73,1,1,1,0,0,0,0
86,1960.74,1,17310,1,1,5685.66,1,1,1,0,0,0,0,-42,16748,1,0,8588.58,1,1,1,0,0,0,0
87,1960.74,1,10382,1,1,5884.34,1,1,1,0,0,0,0,-42,3056,1,0,11687.7,1,1,1,0,0,0,0
87,1960.74,1,1762,1,0,6868.46,1,1,1,0,0,0,0,-42,4808,1,1,8159.18,1,1,1,0,0,0,0
87,1960.74,1,11433,1,1,5731.84,1,1,1,0,0,0,0,-42,5892,1,0,8574.16,1,1,1,0,0,0,0
88,1960.74,1,12569,1,1,5537.49,1,1,1,0,0,0,0,-42,4429,1,0,8949.33,1,1,1,0,0,0,0
88,1960.74,1,13481,1,1,6816.29,1,1,1,0,0,0,0,-42,7881,1,0,13499.5,1,1,1,0,0,0,0
88,1960.74,1,15637,1,1,7100.44,1,1,1,0,0,0,0,-42,13947,1,0,9249.35,1,1,1,0,0,0,0
89,1960.74,1,10555,1,1,7233.3,1,1,1,0,0,0,0,-42,3090,1,0,8878.92,1,1,1,0,0,0,0
89,1960.74,1,6982,1,1,6001.06,1,1,1,0,0,0,0,-42,9761,1,0,7999.1,1,1,1,0,0,0,0
89,1960.74,1,1908,1,1,5961.86,1,1,1,0,0,0,0,-42,15842,1,0,11506.4,1,1,1,0,0,0,0
89,1960.74,1,3963,1,0,6238.34,1,1,1,0,0,0,0,-42,16842,1,1,8285.82,1,1,1,0,0,0,0
90,1960.75,1,11447,1,1,5798.92,1,1,1,0,0,0,0,-42,3142,1,0,9348.45,1,1,1,0,0,0,0
90,1960.75,1,13492,1,1,6363.47,1,1,1,0,0,0,0,-42,4202,1,0,9387.54,1,1,1,0,0,0,0
91,1960.75,1,14339,1,1,5530.36,1,1,1,0,0,0,0,-42,2958,1,0,8365.97,1,1,1,0,0,0,0
91,1960.75,1,12121,1,1,5626.73,1,1,1,0,0,0,0,-42,3888,1,0,8294.4,1,1,1,0,0,0,0
92,1960.75,1,10784,1,1,6664.82,1,2,2,0,0,0,0,-42,13,1,0,8304.42,1,1,1,0,0,0,0
93,1960.75,1,14479,1,1,6180.36,1,1,1,0,0,0,0,-42,486,1,0,9177.09,1,1,1,0,0,0,0
93,1960.75,1,17175,1,1,6564.03,1,1,1,0,0,0,0,-42,1951,1,0,9700.37,1,1,1,0,0,0,0
93,1960.75,1,15678,1,1,7259.16,1,2,2,0,0,0,0,-42,4112,1,0,7933.24,1,1,1,0,0,0,0
93,1960.75,1,15615,1,0,7185,1,1,1,0,0,0,0,-42,5406,1,1,5611.08,1,1,1,0,0,0,0
93,1960.75,1,17149,1,1,5663.42,1,1,1,0,0,0,0,-42,8662,1,0,8901.9,1,1,1,0,0,0,0
93,1960.75,1,10980,1,1,5854.19,1,1,1,0,0,0,0,-42,10352,1,0,9178.78,1,1,1,0,0,0,0
93,1960.75,1,9876,1,1,7211.64,1,1,1,0,0,0,0,-42,13266,1,0,10180.3,1,1,1,0,0,0,0
94,1960.76,1,11364,1,1,7007.79,1,1,1,0,0,0,0,-42,4126,1,0,9954.84,1,1,1,0,0,0,0
94,1960.76,1,9760,1,0,8569.12,1,2,2,0,0,0,0,-42,15336,1,1,8534.5,1,1,1,0,0,0,0
94,1960.76,1,12756,1,1,5785.16,1,1,1,0,0,0,0,-42,17049,1,0,7679.75,1,1,1,0,0,0,0
95,1960.76,1,8516,1,1,5840.76,1,1,1,0,0,0,0,-42,574,1,0,8605.45,1,1,1,0,0,0,0
95,1960.76,1,9737,1,1,6371.66,1,1,1,0,0,0,0,-42,5504,1,0,5071.08,1,1,1,0,0,0,0
95,1960.76,1,695,1,0,5815.85,1,1,1,0,0,0,0,-42,17096,1,1,5411.39,1,1,1,0,0,0,0
96,1960.76,1,13968,1,0,6747.53,1,1,1,0,0,0,0,-42,4041,1,1,6653.1,1,1,1,0,0,0,0
96,1960.76,1,3115,1,0,6496.26,1,1,1,0,0,0,0,-42,5000,1,1,7550.72,1,1,1,0,0,0,0
96,1960.76,1,15845,1,1,6152.61,1,1,1,0,0,0,0,-42,7259,1,0,9036.26,1,1,1,0,0,0,0
96,1960.76,1,3093,1,0,5971.07,1,1,1,0,0,0,0,-42,8241,1,1,6822.36,1,1,1,0,0,0,0
96,1960.76,1,11558,1,0,7132.73,1,1,1,0,0,0,0,-42,10391,1,1,6469.66,1,1,1,0,0,0,0
96,1960.76,1,8008,1,1,6426.13,1,1,1,0,0,0,0,-42,13718,1,0,6315.24,1,1,1,0,0,0,0
97,1960.77,1,4753,1,0,6303.9,1,1,1,0,0,0,0,-42,1074,1,1,8062.46,1,1,1,0,0,0,0
97,1960.77,1,9087,1,0,5800.25,1,1,1,0,0,0,0,-42,5121,1,1,5700.83,1,1,1,0,0,0,0
97,1960.77,1,8704,1,1,6376.43,1,1,1,0,0,0,0,-42,15193,1,0,9399.19,1,1,1,0,0,0,0
98,1960.77,1,10575,1,1,6432.87,1,2,2,0,0,0,0,-42,2668,1,0,7757.54,1,1,1,0,0,0,0
98,1960.77,1,16986,1,1,6879.77,1,1,1,0,0,0,0,-42,6764,1,0,6179.34,1,1,1,0,0,0,0
98,1960.77,1,16334,1,0,5912.53,1,1,1,0,0,0,0,-42,7677,1,1,6866.36,1,1,1,0,0,0,0
98,1960.77,1,4363,1,1,6917.48,1,1,1,0,0,0,0,-42,8089,1,0,6741.69,1,1,1,0,0,0,0
98,1960.77,1,8117,1,0,7145.77,1,1,1,0,0,0,0,-42,16432,1,1,9461.64,1,2,2,0,0,0,0
99,1960.77,1,5944,1,0,6591.67,1,1,1,0,0,0,0,-42,366,1,1,5947.84,1,1,1,0,0,0,0
99,1960.77,1,13403,1,1,5707.55,1,1,1,0,0,0,0,-42,5846,1,0,7426.87,1,1,1,0,0,0,0
99,1960.77,1,15912,1,0,6211.34,1,1,1,0,0,0,0,-42,6876,1,1,5840.47,1,1,1,0,0,0,0
99,1960.77,1,5590,1,0,8532.91,1,1,1,0,0,0,0,-42,10690,1,1,5589.24,1,1,1,0,0,0,0
100,1960.77,1,827,1,0,14542,1,1,1,0,0,0,0,-42,10823,1,1,6248.33,1,1,1,0,0,0,0
100,1960.77,1,10589,1,1,5739.89,1,1,1,0,0,0,0,-42,13858,1,0,7348.17,1,1,1,0,0,0,0
100,1960.77,1,10741,1,1,6947.18,1,1,1,0,0,0,0,-42,14573,1,0,9034.48,1,1,1,0,0,0,0
101,1960.78,1,2142,1,1,6693.21,1,1,1,0,0,0,0,-42,3822,1,0,9588.01,1,1,1,0,0,0,0
101,1960.78,1,11514,1,0,7482.64,1,1,1,0,0,0,0,-42,5634,1,1,5482.17,1,1,1,0,0,0,0
101,1960.78,1,8268,1,1,6493.8,1,1,1,0,0,0,0,-42,13363,1,0,9265.71,1,1,1,0,0,0,0
102,1960.78,1,8991,1,1,6821.02,1,1,1,0,0,0,0,-42,2384,1,0,6648.76,1,1,1,0,0,0,0
102,1960.78,1,9533,1,1,5790.72,1,1,1,0,0,0,0,-42,4291,1,0,6945.9,1,1,1,0,0,0,0
102,1960.78,1,136,1,0,9429.79,1,1,1,0,0,0,0,-42,4328,1,1,7224.67,1,1,1,0,0,0,0
102,1960.78,1,5655,1,1,7153.17,1,1,1,0,0,0,0,-42,11336,1,0,7847.66,1,1,1,0,0,0,0
102,1960.78,1,16256,1,1,6626.14,1,1,1,0,0,0,0,-42,13261,1,0,6459.33,1,1,1,0,0,0,0
102,1960.78,1,17233,1,1,6222.08,1,1,1,0,0,0,0,-42,14914,1,0,7403.7,1,1,1,0,0,0,0
102,1960.78,1,12255,1,0,8945.85,1,1,1,0,0,0,0,-42,16874,1,1,7100.08,1,1,1,0,0,0,0
103,1960.78,1,1503,1,0,6205.28,1,1,1,0,0,0,0,-42,5659,1,1,5909.8,1,1,1,0,0,0,0
103,1960.78,1,5914,1,1,7249.98,1,1,1,0,0,0,0,-42,6280,1,0,9239.38,1,1,1,0,0,0,0
103,1960.78,1,5913,1,0,10587.3,1,1,1,0,0,0,0,-42,8769,1,1,5942.3,1,1,1,0,0,0,0
103,1960.78,1,13078,1,1,7097.6,1,1,1,0,0,0,0,-42,13441,1,0,9591.96,1,1,1,0,0,0,0
103,1960.78,1,11151,1,1,6574.24,1,1,1,0,0,0,0,-42,14939,1,0,7498.31,1,1,1,0,0,0,0
103,1960.78,1,13852,1,1,7091.33,1,1,1,0,0,0,0,-42,17153,1,0,8378.31,1,1,1,0,0,0,0
104,1960.78,1,868,1,1,7184.82,1,1,1,0,0,0,0,-42,1489,1,0,9331.72,1,1,1,0,0,0,0
104,1960.78,1,9744,1,0,6822.06,1,1,1,0,0,0,0,-42,3318,1,1,7262.58,1,1,1,0,0,0,0
104,1960.78,1,13105,1,0,10258.6,1,1,1,0,0,0,0,-42,3543,1,1,6318.81,1,1,1,0,0,0,0
104,1960.78,1,1911,1,0,7182.5,1,1,1,0,0,0,0,-42,5978,1,1,6001.06,1,1,1,0,0,0,0
104,1960.78,1,9907,1,1,6024.61,1,1,1,0,0,0,0,-42,7571,1,0,8071.83,1,1,1,0,0,0,0
104,1960.78,1,1035,1,0,5890.8,1,1,1,0,0,0,0,-42,10628,1,1,6205.23,1,1,1,0,0,0,0
104,1960.78,1,9771,1,0,7859.56,1,1,1,0,0,0,0,-42,12245,1,1,6670.03,1,1,1,0,0,0,0
104,1960.78,1,8348,1,1,6850.95,1,1,1,0,0,0,0,-42,12753,1,0,9102.82,1,1,1,0,0,0,0
105,1960.79,1,3084,1,1,6860.65,1,1,1,0,0,0,0,-42,1765,1,0,5785.15,1,1,1,0,0,0,0
105,1960.79,1,4942,1,0,5900.42,1,1,1,0,0,0,0,-42,6475,1,1,7040.01,1,1,1,0,0,0,0
106,1960.79,1,10042,1,0,8495.82,1,1,1,0,0,0,0,-42,3521,1,1,6134.51,1,1,1,0,0,0,0
106,1960.79,1,12866,1,0,9285.01,1,1,1,0,0,0,0,-42,6577,1,1,7241.3,1,1,1,0,0,0,0
106,1960.79,1,9450,1,0,9051.98,1,1,1,0,0,0,0,-42,15300,1,1,6297.81,1,1,1,0,0,0,0
106,1960.79,1,9683,1,0,9104.26,1,1,1,0,0,0,0,-42,15808,1,1,6363.67,1,1,1,0,0,0,0
106,1960.79,1,1951,1,0,9700.37,1,1,1,0,0,0,0,-42,17175,1,1,6564.03,1,1,1,0,0,0,0
107,1960.79,1,8755,1,1,6479.71,1,1,1,0,0,0,0,-42,3614,1,0,6173.93,1,1,1,0,0,0,0
107,1960.79,1,3558,1,0,7146,1,1,1,0,0,0,0,-42,4093,1,1,9986.99,1,1,1,0,0,0,0
107,1960.79,1,15882,1,1,5598.74,1,1,1,0,0,0,0,-42,5221,1,0,6238.75,1,1,1,0,0,0,0
107,1960.79,1,11175,1,1,5969.09,1,1,1,0,0,0,0,-42,9558,1,0,6070.04,1,1,1,0,0,0,0
107,1960.79,1,15368,1,0,10426.1,1,1,1,0,0,0,0,-42,17245,1,1,7120.09,1,1,1,0,0,0,0
108,1960.8,1,11128,1,0,6655.84,1,1,1,0,0,0,0,-42,2309,1,1,6757.11,1,1,1,0,0,0,0
108,1960.8,1,11666,1,0,10603.9,1,1,1,0,0,0,0,-42,2871,1,1,5952.23,1,1,1,0,0,0,0
108,1960.8,1,1074,1,1,8062.46,1,1,1,0,0,0,0,-42,4753,1,0,6303.9,1,1,1,0,0,0,0
108,1960.8,1,9820,1,1,6235.6,1,1,1,0,0,0,0,-42,5075,1,0,9996.54,1,1,1,0,0,0,0
108,1960.8,1,11432,1,0,7466.06,1,1,1,0,0,0,0,-42,7835,1,1,5751.25,1,1,1,0,0,0,0
108,1960.8,1,16975,1,0,10765.3,1,1,1,0,0,0,0,-42,10552,1,1,5948.85,1,1,1,0,0,0,0
108,1960.8,1,15680,1,0,5535.54,1,1,1,0,0,0,0,-42,13408,1,1,6245.65,1,1,1,0,0,0,0
108,1960.8,1,9420,1,0,7642.04,1,1,1,0,0,0,0,-42,14155,1,1,6547.97,1,1,1,0,0,0,0
108,1960.8,1,9362,1,1,5741.26,1,1,1,0,0,0,0,-42,15106,1,0,8525.36,1,1,1,0,0,0,0
108,1960.8,1,10480,1,0,7189.53,1,1,1,0,0,0,0,-42,15658,1,1,6536.44,1,1,1,0,0,0,0
108,1960.8,1,399,1,1,6125.35,1,1,1,0,0,0,0,-42,16229,1,0,6129.31,1,1,1,0,0,0,0
108,1960.8,1,1013,1,0,9444.51,1,1,1,0,0,0,0,-42,16693,1,1,6958.28,1,1,1,0,0,0,0
109,1960.8,1,11823,1,1,6383.2,1,1,1,0,0,0,0,-42,153,1,0,6530,1,1,1,0,0,0,0
109,1960.8,1,11621,1,1,8095.31,1,1,1,0,0,0,0,-42,3460,1,0,5983.65,1,1,1,0,0,0,0
109,1960.8,1,11776,1,0,8471.87,1,1,1,0,0,0,0,-42,4469,1,1,6988.74,1,1,1,0,0,0,0
109,1960.8,1,16006,1,1,6577.19,1,1,1,0,0,0,0,-42,6052,1,0,9715.67,1,1,1,0,0,0,0
109,1960.8,1,2514,1,0,8206.25,1,1,1,0,0,0,0,-42,6228,1,1,7255.56,1,1,1,0,0,0,0
109,1960.8,1,8677,1,1,7808.32,1,1,1,0,0,0,0,-42,7158,1,0,7201.93,1,1,1,0,0,0,0
109,1960.8,1,8499,1,0,7482.39,1,1,1,0,0,0,0,-42,7299,1,1,6400.02,1,1,1,0,0,0,0
109,1960.8,1,4538,1,1,6118.53,1,1,1,0,0,0,0,-42,8243,1,0,7972.33,1,1,1,0,0,0,0
109,1960.8,1,14939,1,0,7498.31,1,1,1,0,0,0,0,-42,11151,1,1,6574.24,1,1,1,0,0,0,0
109,1960.8,1,12506,1,0,12206.7,1,1,1,0,0,0,0,-42,15078,1,1,6208.79,1,1,1,0,0,0,0
109,1960.8,1,2044,1,0,10948.7,1,1,1,0,0,0,0,-42,15150,1,1,6186.51,1,1,1,0,0,0,0
109,1960.8,1,5125,1,1,6694.16,1,1,1,0,0,0,0,-42,16699,1,0,6642.28,1,1,1,0,0,0,0
110,1960.8,1,1605,1,0,7655.35,1,1,1,0,0,0,0,-42,2649,1,1,7044.9,1,1,1,0,0,0,0
110,1960.8,1,281,1,1,7037.42,1,1,1,0,0,0,0,-42,3994,1,0,6786.25,1,1,1,0,0,0,0
110,1960.8,1,14162,1,1,5917.18,1,1,1,0,0,0,0,-42,4949,1,0,7925.53,1,1,1,0,0,0,0
110,1960.8,1,13771,1,0,5976.71,1,1,1,0,0,0,0,-42,5755,1,1,6586.43,1,1,1,0,0,0,0
110,1960.8,1,2112,1,0,6434.27,1,1,1,0,0,0,0,-42,6140,1,1,6786.12,1,1,1,0,0,0,0
110,1960.8,1,3438,1,0,8662.42,1,1,1,0,0,0,0,-42,7343,1,1,6856.17,1,1,1,0,0,0,0
110,1960.8,1,16920,1,0,8507.8,1,1,1,0,0,0,0,-42,8132,1,1,6251.11,1,1,1,0,0,0,0
110,1960.8,1,8273,1,1,6074.26,1,1,1,0,0,0,0,-42,10459,1,0,6189.41,1,1,1,0,0,0,0
110,1960.8,1,4121,1,1,6780.71,1,1,1,0,0,0,0,-42,14574,1,0,11452.6,1,1,1,0,0,0,0
110,1960.8,1,13261,1,0,6459.33,1,1,1,0,0,0,0,-42,16256,1,1,6626.14,1,1,1,0,0,0,0
111,1960.8,1,8169,1,0,7182.82,1,1,1,0,0,0,0,-42,594,1,1,5439.03,1,1,1,0,0,0,0
111,1960.8,1,15767,1,0,6096.26,1,1,1,0,0,0,0,-42,1351,1,1,6297.7,1,1,1,0,0,0,0
111,1960.8,1,17356,1,1,5808.87,1,1,1,0,0,0,0,-42,5091,1,0,5880.94,1,1,1,0,0,0,0
111,1960.8,1,15193,1,0,9399.19,1,1,1,0,0,0,0,-42,8704,1,1,6376.43,1,1,1,0,0,0,0
111,1960.8,1,633,1,0,9420.07,1,1,1,0,0,0,0,-42,13008,1,1,6777.99,1,1,1,0,0,0,0
112,1960.81,1,6967,1,1,6692,1,1,1,0,0,0,0,-42,996,1,0,9944.07,1,1,1,0,0,0,0
112,1960.81,1,16846,1,0,6526.31,1,1,1,0,0,0,0,-42,1307,1,1,5984.27,1,1,1,0,0,0,0
112,1960.81,1,7649,1,1,6966.97,1,1,1,0,0,0,0,-42,2452,1,0,8171.69,1,1,1,0,0,0,0
112,1960.81,1,16294,1,1,6191.11,1,2,2,0,0,0,0,-42,4536,1,0,8207.28,1,1,1,0,0,0,0
112,1960.81,1,4568,1,0,8185.23,1,1,1,0,0,0,0,-42,5731,1,1,7198.63,1,1,1,0,0,0,0
112,1960.81,1,977,1,1,6711.69,1,1,1,0,0,0,0,-42,5770,1,0,8871.86,1,1,1,0,0,0,0
112,1960.81,1,15778,1,1,6080.46,1,1,1,0,0,0,0,-42,7080,1,0,7391.45,1,1,1,0,0,0,0
112,1960.81,1,5504,1,0,5071.08,1,1,1,0,0,0,0,-42,9737,1,1,6371.66,1,1,1,0,0,0,0
112,1960.81,1,6266,1,1,5605.25,1,1,1,0,0,0,0,-42,13634,1,0,5850.43,1,1,1,0,0,0,0
112,1960.81,1,8932,1,1,8647.66,1,1,1,0,0,0,0,-42,14005,1,0,6709.67,1,1,1,0,0,0,0
112,1960.81,1,1899,1,0,9552.42,1,1,1,0,0,0,0,-42,14713,1,1,6952.39,1,1,1,0,0,0,0
113,1960.81,1,13250,1,0,7481.34,1,1,1,0,0,0,0,-42,927,1,1,7169.16,1,1,1,0,0,0,0
113,1960.81,1,15172,1,1,6074.11,1,1,1,0,0,0,0,-42,1707,1,0,6993.34,1,1,1,0,0,0,0
113,1960.81,1,8253,1,1,6373.38,1,1,1,0,0,0,0,-42,4398,1,0,6775.83,1,1,1,0,0,0,0
113,1960.81,1,5841,1,1,6634.99,1,1,1,0,0,0,0,-42,4433,1,0,6216.21,1,2,2,0,0,0,0
113,1960.81,1,15919,1,0,6116.83,1,1,1,0,0,0,0,-42,4631,1,1,7173.43,1,1,1,0,0,0,0
113,1960.81,1,8798,1,0,7487.33,1,1,1,0,0,0,0,-42,5869,1,1,6693.59,1,1,1,0,0,0,0
113,1960.81,1,1579,1,0,5884.27,1,1,1,0,0,0,0,-42,8049,1,1,6721.44,1,1,1,0,0,0,0
113,1960.81,1,531,1,1,6882.37,1,1,1,0,0,0,0,-42,9125,1,0,6658.23,1,1,1,0,0,0,0
113,1960.81,1,13863,1,1,6521.69,1,1,1,0,0,0,0,-42,9666,1,0,9492.97,1,1,1,0,0,0,0
113,1960.81,1,16281,1,0,9438.46,1,1,1,0,0,0,0,-42,9908,1,1,6612.1,1,1,1,0,0,0,0
113,1960.81,1,916,1,1,6178.78,1,1,1,0,0,0,0,-42,10916,1,0,8518.76,1,1,1,0,0,0,0
113,1960.81,1,1632,1,0,9369.29,1,1,1,0,0,0,0,-42,11178,1,1,6249.33,1,1,1,0,0,0,0
113,1960.81,1,11250,1,0,6238.76,1,1,1,0,0,0,0,-42,11533,1,1,6803.86,1,1,1,0,0,0,0
113,1960.81,1,15078,1,1,6208.79,1,1,1,0,0,0,0,-42,12506,1,0,12206.7,1,1,1,0,0,0,0
113,1960.81,1,14614,1,0,9029.21,1,1,1,0,0,0,0,-42,14554,1,1,6990.22,1,1,1,0,0,0,0
113,1960.81,1,14493,1,0,9749.78,1,1,1,0,0,0,0,-42,15466,1,1,6831.07,1,1,1,0,0,0,0
113,1960.81,1,13934,1,0,9844.01,1,1,1,0,0,0,0,-42,16644,1,1,6630.28,1,1,1,0,0,0,0
114,1960.81,1,6509,1,0,8847.09,1,1,1,0,0,0,0,-42,3861,1,1,6238.13,1,1,1,0,0,0,0
114,1960.81,1,8787,1,0,5979.77,1,1,1,0,0,0,0,-42,5830,1,1,6606.32,1,1,1,0,0,0,0
114,1960.81,1,15456,1,0,8426.25,1,1,1,0,0,0,0,-42,7916,1,1,6634,1,1,1,0,0,0,0
114,1960.81,1,13266,1,0,10180.3,1,1,1,0,0,0,0,-42,9876,1,1,7211.64,1,1,1,0,0,0,0
114,1960.81,1,10626,1,0,6372.87,1,1,1,0,0,0,0,-42,11990,1,1,6642.81,1,1,1,0,0,0,0
114,1960.81,1,5806,1,0,6889.48,1,1,1,0,0,0,0,-42,12823,1,1,6531.25,1,1,1,0,0,0,0
114,1960.81,1,9839,1,0,9729.32,1,1,1,0,0,0,0,-42,12896,1,1,7194.26,1,1,1,0,0,0,0
114,1960.81,1,10057,1,1,7011.52,1,1,1,0,0,0,0,-42,14707,1,0,6906.18,1,1,1,0,0,0,0
114,1960.81,1,9426,1,0,6373.68,1,1,1,0,0,0,0,-42,15201,1,1,5973.34,1,1,1,0,0,0,0
114,1960.81,1,4112,1,0,7933.24,1,1,1,0,0,0,0,-42,15678,1,1,7259.16,1,2,2,0,0,0,0
114,1960.81,1,11869,1,0,7392.89,1,1,1,0,0,0,0,-42,15993,1,1,7236.37,1,1,1,0,0,0,0
114,1960.81,1,5306,1,1,6347.2,1,1,1,0,0,0,0,-42,16155,1,0,6354.14,1,1,1,0,0,0,0
114,1960.81,1,15980,1,0,10173.2,1,1,1,0,0,0,0,-42,16897,1,1,6030.43,1,1,1,0,0,0,0
114,1960.81,1,8662,1,0,8901.9,1,1,1,0,0,0,0,-42,17149,1,1,5663.42,1,1,1,0,0,0,0
115,1960.82,1,15216,1,0,6484.6,1,1,1,0,0,0,0,-42,3,1,1,6600.63,1,1,1,0,0,0,0
115,1960.82,1,3658,1,1,6439.46,1,1,1,0,0,0,0,-42,201,1,0,7569.82,1,1,1,0,0,0,0
115,1960.82,1,3811,1,0,6409.18,1,1,1,0,0,0,0,-42,816,1,1,6462.29,1,1,1,0,0,0,0
115,1960.82,1,14437,1,1,5937.59,1,1,1,0,0,0,0,-42,2300,1,0,8930.9,1,1,1,0,0,0,0
115,1960.82,1,5494,1,1,6824.51,1,1,1,0,0,0,0,-42,2683,1,0,7259.12,1,1,1,0,0,0,0
115,1960.82,1,5852,1,0,6350.22,1,1,1,0,0,0,0,-42,4885,1,1,5908.19,1,1,1,0,0,0,0
115,1960.82,1,14476,1,0,8526,1,1,1,0,0,0,0,-42,5447,1,1,7175.25,1,1,1,0,0,0,0
115,1960.82,1,15739,1,1,5387.89,1,1,1,0,0,0,0,-42,8292,1,0,6508.86,1,1,1,0,0,0,0
115,1960.82,1,15106,1,0,8525.36,1,1,1,0,0,0,0,-42,9362,1,1,5741.26,1,1,1,0,0,0,0
