Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
348,1,26,119.984,120,0,1509,9880,28.1743,25.233,BROKEUP
1269,1,104,119.177,120,0,1397,4879,42.2595,28.3264,BROKEUP
307,1,23,120.35,121,0,14136,16097,42.5742,34.8198,BROKEUP
1368,1,112,120.451,121,0,17272,9950,15.9565,23.7752,BROKEUP
892,1,73,121.631,122,0,14463,11959,17.1066,18.0839,BROKEUP
955,1,77,121.378,122,1,11451,5307,45.9083,35.5682,BROKEUP
252,1,18,122.02,123,0,11424,4211,48.8601,43.2562,BROKEUP
469,1,36,122.509,123,0,12852,2118,29.2795,18.4782,BROKEUP
272,1,19,123.035,124,1,6641,16051,17.5958,19.7633,BROKEUP
1219,1,101,123.108,124,0,16144,1143,26.4074,22.1214,BROKEUP
699,1,56,124.796,125,0,6167,11973,26.5813,24.3603,BROKEUP
1068,1,86,124.111,125,0,16875,7114,32.09,31.2383,BROKEUP
14,1,2,125.895,126,0,6031,10325,27.4636,25.2726,BROKEUP
1291,1,106,125.074,126,0,5206,13119,16.7404,18.7175,BROKEUP
1314,1,108,125.468,126,0,16930,4237,21.9787,17.893,BROKEUP
21,1,2,126.076,127,1,8835,3227,33.8983,25.4687,BROKEUP
236,1,17,126.316,127,0,11081,8583,43.3365,32.069,BROKEUP
1512,1,123,126.023,127,0,4493,5155,37.3202,26.0751,BROKEUP
113,1,8,128.708,129,0,12008,8400,18.3059,18.8962,BROKEUP
1303,1,107,130.204,131,0,7551,12609,33.5224,27.1492,BROKEUP
472,1,36,131.062,132,1,13197,15454,37.428,28.9425,BROKEUP
540,1,43,131.955,132,0,10342,15410,24.5398,25.6735,BROKEUP
821,1,67,131.451,132,0,13199,16585,21.4408,20.1154,BROKEUP
1159,1,94,131.494,132,0,11094,9239,19.5883,15.2842,BROKEUP
166,1,12,132.998,133,0,17150,6041,40.1857,32.4148,BROKEUP
250,1,18,132.496,133,0,5281,13127,22.1044,20.043,BROKEUP
454,1,35,132.323,133,0,12650,894,16.6997,20.4466,BROKEUP
971,1,79,132.357,133,0,3147,5973,20.8381,17.5305,BROKEUP
738,1,60,133.149,134,0,5841,1826,22.9556,28.6042,BROKEUP
1096,1,89,134.623,135,0,747,4022,20.8605,16.9591,BROKEUP
1449,1,119,134.907,135,0,15457,2464,26.8335,26.8503,BROKEUP
1382,1,113,135.167,136,0,1285,6830,40.6729,40.0459,BROKEUP
1463,1,120,135.634,136,0,1948,14913,26.4374,30.0289,BROKEUP
1075,1,87,136.645,137,0,3431,7406,22.8797,25.6006,BROKEUP
1293,1,106,137.16,138,0,13607,16431,41.6439,25.663,BROKEUP
350,1,26,138.647,139,0,11997,15728,27.9353,23.0314,BROKEUP
571,1,45,138.118,139,0,8122,12315,35.1048,22.133,BROKEUP
1453,1,119,138.873,139,0,14248,8613,16.845,22.4587,BROKEUP
94,1,6,139.184,140,1,5023,4396,24.5682,20.1139,BROKEUP
115,1,8,140.203,141,0,14571,10121,34.128,26.3086,BROKEUP
432,1,33,140.018,141,0,8088,12433,26.1968,22.2419,BROKEUP
1237,1,102,140.68,141,0,7696,12286,19.4343,21.3586,BROKEUP
357,1,27,141.217,142,0,1899,12895,19.464,20.1438,BROKEUP
167,1,12,142.435,143,0,17342,6893,17.6886,22.2128,BROKEUP
328,1,25,142.345,143,0,3761,7730,31.0797,31.2143,BROKEUP
1020,1,82,142.582,143,0,8946,15903,17.9473,23.0574,BROKEUP
1425,1,117,142.067,143,0,6523,13019,41.4794,35.8247,BROKEUP
645,1,51,143.319,144,0,434,15959,29.2122,27.4101,BROKEUP
808,1,66,143.31,144,0,8386,3721,15.3406,13.7452,BROKEUP
495,1,39,144.09,145,0,10790,14975,16.4902,18.2204,BROKEUP
863,1,70,144.261,145,0,426,14171,21.4495,18.6526,BROKEUP
905,1,74,144.947,145,0,15340,5318,24.4804,22.0177,BROKEUP
940,1,77,144.774,145,0,3476,12870,20.1473,17.4106,BROKEUP
1705,1,142,145.317,146,0,7811,3,19.7818,18.4839,BROKEUP
128,1,9,146.391,147,0,14742,2748,25.3609,29.2743,BROKEUP
1330,1,109,146.518,147,0,3087,16515,20.7179,17.1881,BROKEUP
1715,1,143,147.676,148,0,11637,916,22.8065,29.7264,BROKEUP
