Year,Node_ID,Id,MCWeight,Age,Gender,getProbMaternalTransmission,TimeSinceHIV,CD4count,PrognosisCompletedFraction,Prognosis,Stage,ViralLoad,WHOStage,Infectiousness,ModAcquire,ModTransmit,ModMortality,ArtStatus,InfectivitySuppression,DurationOnART,ProbMaternalTransmissionModifier,OnArtQuery,CoInfectiveTransmissionFactor,CoInfectiveAcquisitionFactor,DebutAge,IsCircumcised,InterventionReducedAcquire,InterventionReducedTransmit,InterventionReducedMortality
2020.05481,1,2,1,20.13698578,1,0,0,536.111145,0.004363138229,6875.810547,1,10000,1.027836323,0,1,1,1,1,1,-1,0,0,1,1,6076.871094,0,1,1,1
2020.05481,1,3,1,20.13698578,1,0,0,534.3240967,0.006305133924,4758.007324,1,10000,1.102954149,0,1,1,1,1,1,-1,0,0,1,1,5804.220703,0,1,1,1
2020.05481,1,4,1,20.13698578,0,0,0,530.2294922,0.01126674656,2662.691895,1,10000,1.0987854,0,1,1,1,1,1,-1,0,0,1,1,6378.057129,0,1,1,1
2020.05481,1,5,1,20.13698578,0,0,0,535.9721069,0.004759388976,6303.350586,1,10000,1.035941482,0,1,1,1,1,1,-1,0,0,1,1,6409.796387,0,1,1,1
2020.05481,1,6,1,20.13698578,0,0,0,536.2648315,0.004163557664,7205.318359,1,10000,1.091262221,0,1,1,1,1,1,-1,0,0,1,1,6064.789551,0,1,1,1
2020.05481,1,7,1,20.13698578,1,0,0,529.9172363,0.0101414565,2958.165771,1,10000,1.051176071,0,1,1,1,1,1,-1,0,0,1,1,5886.34082,0,1,1,1
2020.05481,1,8,1,20.13698578,1,0,0,569.9989624,0.006028062198,4976.953125,1,10000,1.285060048,0,1,1,1,1,1,-1,0,0,1,1,5756.597656,0,1,1,1
2020.05481,1,9,1,20.13698578,1,0,0,534.4327393,0.006286285818,4772.327148,1,10000,1.089502811,0,1,1,1,1,1,-1,0,0,1,1,4745,0,1,1,1
2020.05481,1,10,1,20.13698578,1,0,0,534.4703369,0.006274608895,4781.174805,1,10000,1.058183908,0,1,1,1,1,1,-1,0,0,1,1,5918.741211,0,1,1,1
2020.05481,1,11,1,20.13698578,0,0,0,536.8184814,0.003745646216,8009.306641,1,10000,1.006095171,0,1,1,1,1,1,-1,0,0,1,1,6331.430176,0,1,1,1
2020.05481,1,12,1,20.13698578,1,0,0,530.0889282,0.01068691164,2807.161377,1,10000,1.039006591,0,1,1,1,1,1,-1,0,0,1,1,5372.6875,0,1,1,1
2020.05481,1,13,1,20.13698578,0,0,0,531.296936,0.009475970641,3165.915527,1,10000,1.134972572,0,1,1,1,1,1,-1,0,0,1,1,5489.476074,0,1,1,1
