Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(Vaccine48),Vaccinated
1961.5,1,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,86,5,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,89,3,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,90,3,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0
1961.5,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,0,1,1,4,0,3,3,0,0,0,0,0,0,0
1961.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,13,0,0,3,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,14,3,3,6,0,2,2,0,0,0,0,0,0,0
1961.5,1,1,1,15,15,15,19,0,2,2,0,0,0,0,0,0,0
1961.5,1,1,1,16,34,34,49,0,0,0,0,0,0,0,0,1,0
1961.5,1,1,1,17,46,46,35,0,0,0,0,0,0,0,0,1,0
1961.5,1,1,1,18,36,36,38,0,0,0,0,0,0,0,0,1,0
1961.5,1,1,1,19,39,39,38,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,20,38,38,36,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,21,39,39,42,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,22,29,29,25,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,23,28,28,27,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,24,29,29,30,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,25,21,21,14,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,26,15,15,18,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,27,19,19,13,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,28,5,5,6,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,29,11,11,9,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,30,3,3,3,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,31,7,7,8,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,32,4,4,4,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,33,6,6,5,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,34,3,3,4,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,35,2,2,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,36,4,4,3,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,37,4,4,6,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,38,7,7,5,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,39,4,4,4,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,40,2,2,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,41,2,2,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,42,0,0,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,43,3,3,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,44,1,1,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,45,1,1,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,46,1,1,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,49,0,0,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,50,2,2,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,51,2,2,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,53,1,1,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,55,2,2,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,58,1,1,2,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,59,1,1,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,60,1,1,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,62,1,1,1,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.5,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,0,363,0,0,0,17,0,0,0,0,0,0,0,0
1962,1,0,0,1,225,0,0,0,4,0,0,0,0,0,0,0,0
1962,1,0,0,2,190,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,3,202,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,4,209,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,5,202,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,6,208,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,7,155,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,8,182,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,9,168,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,10,175,0,0,0,0,0,0,0,0,0,0,4,0
1962,1,0,0,11,182,0,0,0,0,0,0,0,0,0,0,39,0
1962,1,0,0,12,133,0,0,0,0,0,0,0,0,0,0,30,0
1962,1,0,0,13,152,0,0,0,0,0,0,0,0,0,0,27,0
1962,1,0,0,14,127,0,0,0,0,0,0,0,0,0,0,25,0
1962,1,0,0,15,148,0,0,0,1,0,0,0,0,0,0,28,0
1962,1,0,0,16,129,0,0,0,0,0,0,0,0,0,0,25,0
1962,1,0,0,17,129,0,0,0,0,0,0,0,0,0,0,19,0
1962,1,0,0,18,132,0,0,0,0,0,0,0,0,0,0,19,0
1962,1,0,0,19,110,0,0,0,0,0,0,0,0,0,0,22,0
1962,1,0,0,20,123,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,21,103,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,22,112,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,23,110,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,24,107,0,0,0,3,0,0,0,0,0,0,0,0
1962,1,0,0,25,110,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,26,115,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,27,87,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,28,91,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,29,108,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,30,91,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,31,90,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,32,70,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,33,60,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,34,84,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,35,91,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,36,84,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,37,71,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,38,64,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,39,72,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,40,83,0,0,0,0,0,0,0,0,0,0,5,0
1962,1,0,0,41,53,0,0,0,0,0,0,0,0,0,0,13,0
1962,1,0,0,42,62,0,0,0,1,0,0,0,0,0,0,9,0
1962,1,0,0,43,67,0,0,0,1,0,0,0,0,0,0,15,0
1962,1,0,0,44,57,0,0,0,0,0,0,0,0,0,0,13,0
1962,1,0,0,45,68,0,0,0,3,0,0,0,0,0,0,12,0
1962,1,0,0,46,65,0,0,0,1,0,0,0,0,0,0,11,0
1962,1,0,0,47,61,0,0,0,0,0,0,0,0,0,0,10,0
1962,1,0,0,48,55,0,0,0,1,0,0,0,0,0,0,11,0
1962,1,0,0,49,59,0,0,0,2,0,0,0,0,0,0,15,0
1962,1,0,0,50,55,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,51,68,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,52,38,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,53,46,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,54,40,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,55,44,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,56,39,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,57,41,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,0,0,58,27,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,59,38,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,60,33,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,61,30,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,62,26,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,63,22,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,64,23,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,65,19,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,66,33,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,67,18,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,68,15,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,69,19,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,70,23,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,71,17,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,72,14,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,73,14,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,74,14,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,75,9,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,76,11,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,77,11,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,78,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,79,6,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,80,7,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,0,81,8,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,86,3,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,90,4,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,0,14,14,8,0,2,2,0,0,0,0,0,0,0
1962,1,0,1,1,58,58,0,0,12,12,0,0,0,0,0,0,0
1962,1,0,1,2,44,44,0,0,15,14,0,0,0,0,0,0,0
1962,1,0,1,3,35,35,0,0,8,8,0,0,0,0,0,0,0
1962,1,0,1,4,40,40,0,0,12,12,0,0,0,0,0,0,0
1962,1,0,1,5,38,38,0,0,5,5,0,0,0,0,0,0,0
1962,1,0,1,6,48,48,0,0,11,11,0,0,0,0,0,0,0
1962,1,0,1,7,33,33,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,8,25,25,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,9,30,30,0,0,11,11,0,0,0,0,0,0,0
1962,1,0,1,10,34,34,0,0,13,13,0,0,0,0,0,0,0
1962,1,0,1,11,30,30,0,0,6,6,0,0,0,0,0,0,0
1962,1,0,1,12,26,26,0,0,3,3,0,0,0,0,0,0,0
1962,1,0,1,13,28,28,0,0,10,10,0,0,0,0,0,0,0
1962,1,0,1,14,26,26,0,0,5,5,0,0,0,0,0,0,0
1962,1,0,1,15,38,38,0,0,7,7,0,0,0,0,0,0,0
1962,1,0,1,16,47,47,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,17,50,50,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,18,32,32,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,19,45,45,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,20,45,45,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,21,46,46,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,22,42,42,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,23,36,36,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,24,41,41,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,25,36,36,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,26,29,29,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,27,31,31,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,28,38,38,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,29,28,28,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,30,39,39,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,31,33,33,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,32,39,39,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,33,24,24,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,34,19,19,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,35,28,28,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,36,22,22,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,37,31,31,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,38,24,24,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,39,15,15,1,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,40,26,26,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,41,23,23,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,42,20,20,0,0,2,1,0,0,0,0,0,0,0
1962,1,0,1,43,22,22,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,44,18,18,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,45,20,20,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,46,26,26,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,47,20,20,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,48,24,24,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,49,14,14,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,50,15,15,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,51,15,15,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,52,10,10,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,53,13,13,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,54,13,13,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,55,17,17,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,56,8,8,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,57,17,17,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,58,12,12,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,59,11,11,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,60,12,12,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,61,9,9,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,62,6,6,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,63,7,7,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,64,5,5,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,65,8,8,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,66,7,7,0,0,2,0,0,0,0,0,0,0,0
1962,1,0,1,67,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,68,6,6,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,69,8,8,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,70,6,6,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,71,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,72,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,73,6,6,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,74,6,6,0,0,1,1,0,0,0,0,0,0,0
1962,1,0,1,75,5,5,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,76,3,3,0,0,2,0,0,0,0,0,0,0,0
1962,1,0,1,77,4,4,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,78,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,79,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,80,4,4,0,0,1,0,0,0,0,0,0,0,0
1962,1,0,1,81,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,82,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,84,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,85,1,1,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,88,1,1,0,0,3,0,0,0,0,0,0,0,0
1962,1,0,1,89,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,90,2,2,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,0,333,0,0,0,13,0,0,0,0,0,0,0,0
1962,1,1,0,1,342,0,0,0,3,0,0,0,0,0,0,0,0
1962,1,1,0,2,274,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,3,262,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,4,295,0,0,0,2,0,0,0,0,0,0,0,0
1962,1,1,0,5,302,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,6,281,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,7,228,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,8,220,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,9,242,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,10,218,0,0,0,0,0,0,0,0,0,0,3,0
1962,1,1,0,11,262,0,0,0,0,0,0,0,0,0,0,46,0
1962,1,1,0,12,177,0,0,0,0,0,0,0,0,0,0,37,0
1962,1,1,0,13,183,0,0,0,0,0,0,0,0,0,0,37,0
1962,1,1,0,14,187,0,0,0,0,0,0,0,0,0,0,38,0
1962,1,1,0,15,184,0,0,0,0,0,0,0,0,0,0,38,0
1962,1,1,0,16,188,0,0,0,0,0,0,0,0,0,0,35,0
1962,1,1,0,17,125,0,0,0,1,0,0,0,0,0,0,28,0
1962,1,1,0,18,120,0,0,0,0,0,0,0,0,0,0,24,0
1962,1,1,0,19,143,0,0,0,1,0,0,0,0,0,0,25,0
1962,1,1,0,20,122,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,21,112,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,22,115,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,23,112,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,24,114,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,25,125,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,26,134,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,27,107,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,28,113,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,29,115,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,30,119,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,31,130,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,32,123,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,33,110,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,34,123,0,0,0,1,0,0,0,0,0,0,0,0
1962,1,1,0,35,110,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,36,119,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,37,96,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,38,107,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,39,86,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,40,86,0,0,0,0,0,0,0,0,0,0,3,0
1962,1,1,0,41,104,0,0,0,1,0,0,0,0,0,0,25,0
1962,1,1,0,42,76,0,0,0,0,0,0,0,0,0,0,12,0
1962,1,1,0,43,66,0,0,0,0,0,0,0,0,0,0,7,0
1962,1,1,0,44,94,0,0,0,1,0,0,0,0,0,0,22,0
1962,1,1,0,45,87,0,0,0,0,0,0,0,0,0,0,24,0
1962,1,1,0,46,96,0,0,0,0,0,0,0,0,0,0,21,0
1962,1,1,0,47,70,0,0,0,1,0,0,0,0,0,0,16,0
1962,1,1,0,48,79,0,0,0,1,0,0,0,0,0,0,17,0
1962,1,1,0,49,70,0,0,0,0,0,0,0,0,0,0,6,0
1962,1,1,0,50,67,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,51,73,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,0,52,63,0,0,0,1,0,0,0,0,0,0,0,0
