Time,Node_ID,Rel_ID,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
6,1,1,169,1193,MALE,FEMALE,29.4516,44.2992,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,31,244,797,MALE,FEMALE,44.2063,52.2593,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,20,426,5176,MALE,FEMALE,26.7262,33.8036,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,21,451,6325,MALE,FEMALE,47.8457,16.5036,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,22,597,8898,MALE,FEMALE,39.129,16.3784,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,23,663,9970,MALE,FEMALE,43.008,49.2592,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,41,906,370,MALE,FEMALE,29.9341,26.7934,0,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,42,1103,465,MALE,FEMALE,54.2442,23.8575,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,24,1563,2104,MALE,FEMALE,49.4184,26.4043,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,2,1696,2574,MALE,FEMALE,53.6145,17.957,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,14,1867,5938,MALE,FEMALE,54.6742,28.5692,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,50,2199,820,MALE,FEMALE,33.325,23.5865,0,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,15,2398,7510,MALE,FEMALE,54.0637,50.1228,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,3,2559,2640,MALE,FEMALE,27.4275,28.8548,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,9,2702,4668,MALE,FEMALE,33.5462,29.0098,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,16,2772,8937,MALE,FEMALE,49.9548,33.3668,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,25,2793,5175,MALE,FEMALE,34.5025,49.7561,1,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,43,3007,951,MALE,FEMALE,43.9525,23.6881,0,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,4,3518,3513,MALE,FEMALE,54.2245,39.5295,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,51,3520,1102,MALE,FEMALE,53.5715,31.3921,0,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,32,3772,1238,MALE,FEMALE,36.9714,24.1209,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,5,3926,3849,MALE,FEMALE,19.6061,34.3376,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,33,4266,1334,MALE,FEMALE,19.5988,20.4641,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,44,4407,1971,MALE,FEMALE,48.2065,53.0608,1,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,26,4498,6694,MALE,FEMALE,16.7837,17.8384,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,10,4509,5028,MALE,FEMALE,49.4461,34.5979,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,10,4509,5028,MALE,FEMALE,49.4461,34.5979,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,11,4676,5120,MALE,FEMALE,19.4731,39.9607,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,17,4949,9474,MALE,FEMALE,36.8793,39.3077,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,34,4980,2911,MALE,FEMALE,29.3315,21.4631,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,45,5123,2281,MALE,FEMALE,39.0657,47.3661,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,52,5325,1211,MALE,FEMALE,37.2302,40.2807,1,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,12,5500,5456,MALE,FEMALE,35.3169,37.4749,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,18,5511,2778,MALE,FEMALE,29.0052,43.9485,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,13,5626,5535,MALE,FEMALE,16.0076,34.2009,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,35,5743,3899,MALE,FEMALE,18.6882,39.6445,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,53,5764,1577,MALE,FEMALE,40.8144,37.5615,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,54,5843,1599,MALE,FEMALE,41.0988,39.5448,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,55,6373,2011,MALE,FEMALE,49.0757,46.3314,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,6,7030,4319,MALE,FEMALE,29.6381,33.1145,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,36,7058,5982,MALE,FEMALE,25.0481,32.2664,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,37,7153,6975,MALE,FEMALE,50.7196,49.7129,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,7,7155,4517,MALE,FEMALE,32.3342,27.4245,0,1,0,1,1,0,0,0,0,-1,-1,0,0
6,1,46,7266,3947,MALE,FEMALE,53.5551,18.458,1,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,56,7418,4036,MALE,FEMALE,53.5215,21.2866,1,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,57,7460,6914,MALE,FEMALE,18.5588,38.3382,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,58,7604,7223,MALE,FEMALE,46.919,47.7333,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,27,7830,7047,MALE,FEMALE,44.2647,30.9219,0,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,28,7857,7780,MALE,FEMALE,26.7347,21.5959,1,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,28,7857,7780,MALE,FEMALE,26.7347,21.5959,1,0,0,1,1,0,0,0,0,-1,-1,0,0
6,1,59,7930,7973,MALE,FEMALE,44.7771,32.3709,0,0,0,1,1,0,0,0,0,-1,-1,0,0
