Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
1,0,397.748,0,1,1,267,0,0,26.6075,1,1,0,0,0,1,1,0,0,0,0,7972,0,1,29.9576,1,1,0,0,0,1,1,0,0,0,0
2,0,107.509,0,1,1,4237,0,0,33.5408,1,1,0,0,0,1,1,1,0,0,0,4790,0,1,24.0044,1,1,0,0,0,1,1,0,0,0,0
3,0,264.078,0,1,1,4373,0,0,19.4626,1,1,0,0,0,1,1,1,0,0,0,4523,0,1,21.3322,1,1,0,0,0,1,1,1,0,0,0
4,0,1365.59,0,1,1,8433,0,0,38.5259,1,1,0,0,0,1,1,0,0,0,0,1876,0,1,32.4289,1,1,0,0,0,1,1,0,0,0,0
5,0,24.3836,0,1,1,9970,0,0,20.1435,1,1,0,0,0,1,1,1,0,0,0,15446,0,1,17.7121,1,1,0,0,0,1,1,0,0,0,0
6,0,242.781,0,1,1,12490,0,0,29.1189,1,1,0,0,0,1,1,0,0,0,0,13619,0,1,29.1032,1,1,0,0,0,1,1,1,0,0,0
7,0,268.036,0,1,1,13020,0,0,22.0294,1,1,0,0,0,1,1,1,0,0,0,16226,0,1,21.296,1,1,0,0,0,1,1,0,0,0,0
8,0,1093.67,1,1,1,694,0,0,27.8057,1,0,1,0,0,1,1,7,0,0,0,2143,0,1,28.448,1,0,1,0,0,1,1,0,0,0,0
9,0,2177.95,1,1,1,3757,0,0,24.6249,1,0,1,0,0,1,1,1,0,0,0,2862,0,1,26.0187,1,0,1,0,0,1,1,3,0,0,0
10,0,663.257,1,1,1,6649,0,0,37.5997,1,0,1,0,0,1,1,1,0,0,0,1402,0,1,34.4165,1,0,1,0,0,1,1,0,0,0,0
11,0,656.211,1,1,1,11281,0,0,37.8427,1,0,1,0,0,1,1,0,0,0,0,2273,0,1,34.713,1,0,1,0,0,1,1,0,0,0,0
12,0,451.563,1,1,1,15205,0,0,29.5244,1,0,1,0,0,1,1,0,0,0,0,16276,0,1,20.3578,1,0,1,0,0,1,1,3,0,0,0
13,0,1785.67,1,1,1,16206,0,0,36.6925,1,0,1,0,0,1,1,0,0,0,0,13441,0,1,33.6545,1,0,1,0,0,1,1,1,0,0,0
14,0,255.93,3,1,1,68,0,0,67.7974,1,0,0,0,1,1,1,3,0,0,0,7828,0,1,47.4299,1,0,0,0,1,1,1,0,0,0,0
15,0,297.497,3,1,1,934,0,0,44.9168,1,0,0,0,1,1,1,0,0,0,0,9446,0,1,14.8231,1,0,0,0,1,1,1,0,0,0,0
16,0,387.377,3,1,1,11112,0,0,37.2567,1,0,0,0,1,1,1,1,0,0,0,17336,0,1,20.5465,1,0,0,0,1,1,1,0,0,0,0
17,0,67.3417,3,1,1,12938,0,0,52.8485,1,0,0,0,1,1,1,1,0,0,0,876,0,1,29.0392,1,0,0,0,1,1,1,0,0,0,0
18,0,79.9423,3,1,1,14667,0,0,60.5037,1,0,0,0,1,1,1,0,0,0,0,6179,0,1,69.1543,1,0,0,0,1,1,1,3,0,0,0
19,1,269.868,0,1,1,149,1,0,22.1547,1,1,0,0,0,1,1,0,0,0,0,15831,1,1,19.6369,1,1,0,0,0,1,1,0,0,0,0
20,1,230.858,0,1,1,5609,1,0,19.0326,1,1,0,0,0,1,1,1,0,0,0,4070,1,1,24.7945,1,1,0,0,0,1,1,1,0,0,0
21,1,550.485,0,1,1,5987,1,0,23.1874,1,1,0,0,0,1,1,0,0,0,0,2254,1,1,16.9707,1,1,0,0,0,1,1,3,0,0,0
22,1,757.969,0,1,1,6239,1,0,18.9471,1,1,0,0,0,1,1,1,0,0,0,3740,0,1,14.8747,1,1,0,0,0,1,1,1,0,0,0
23,1,437.366,0,1,1,6889,0,0,28.0674,1,1,0,0,0,1,1,1,0,0,0,4395,1,1,19.5729,1,1,0,0,0,1,1,3,0,0,0
24,1,384.425,0,1,1,8159,0,0,33.4603,1,1,0,0,0,1,1,0,0,0,0,14479,1,1,23.2197,1,1,0,0,0,1,1,1,0,0,0
25,1,241.493,0,1,1,10904,0,0,18.8835,1,1,0,0,0,1,1,0,0,0,0,9092,0,1,16.2701,1,1,0,0,0,1,1,0,0,0,0
26,1,1191.8,1,1,1,2885,1,0,23.2829,1,0,1,0,0,1,1,0,0,0,0,8375,1,1,15.2986,1,0,1,0,0,1,1,0,0,0,0
27,1,528.598,1,1,1,4860,0,0,27.8762,1,0,1,0,0,1,1,15,0,0,0,6892,0,1,25.4713,1,0,1,0,0,1,1,0,0,0,0
28,1,818.823,1,1,1,6304,0,0,44.1948,1,0,1,0,0,1,1,3,0,0,0,12972,0,1,42.9545,1,0,1,0,0,1,1,0,0,0,0
29,1,482.532,1,1,1,6514,1,0,22.5994,1,0,1,0,0,1,1,0,0,0,0,13457,1,1,19.0162,1,0,1,0,0,1,1,3,0,0,0
30,1,564.442,1,1,1,8444,0,0,25.7879,1,0,1,0,0,1,1,3,0,0,0,15975,1,1,18.4757,1,0,1,0,0,1,1,1,0,0,0
31,1,565.141,1,1,1,9555,0,0,29.3125,1,0,1,0,0,1,1,1,0,0,0,3153,1,1,20.6897,1,0,1,0,0,1,1,0,0,0,0
32,1,1326.29,1,1,1,11293,0,0,30.7058,1,0,1,0,0,1,1,1,0,0,0,14673,1,1,22.7766,1,0,1,0,0,1,1,1,0,0,0
33,1,324.979,1,1,1,11953,0,0,26.6625,1,0,1,0,0,1,1,0,0,0,0,14599,1,1,23.7704,1,0,1,0,0,1,1,0,0,0,0
34,1,1171.96,1,1,1,13826,0,0,38.1871,1,0,1,0,0,1,1,1,0,0,0,13693,0,1,34.4946,1,0,1,0,0,1,1,0,0,0,0
35,1,798.631,1,1,1,15173,0,0,28.6005,1,0,1,0,0,1,1,0,0,0,0,5594,0,1,31.7762,1,0,1,0,0,1,1,1,0,0,0
36,1,334.189,3,1,1,13640,0,0,40.9441,1,0,0,0,1,1,1,0,0,0,0,6845,0,1,14.8382,1,0,0,0,1,1,1,1,0,0,0
37,1,82.2284,3,1,1,15020,0,0,39.5925,1,0,0,0,1,1,1,7,0,0,0,9063,0,1,36.5387,1,0,0,0,1,1,1,0,0,0,0
38,1,123.833,3,1,1,2813,0,0,39.7152,1,0,0,0,1,1,1,0,0,0,0,7105,0,1,29.9825,1,0,0,0,1,1,1,0,0,0,0
39,1,10.5025,3,1,1,6645,0,0,26.9301,1,0,0,0,1,1,1,1,0,0,0,13437,0,1,14.9972,1,0,0,0,1,1,1,0,0,0,0
40,1,808.792,3,1,1,10092,0,0,30.2228,1,0,0,0,1,1,1,3,0,0,0,15062,0,1,33.9131,1,0,0,0,1,1,1,1,0,0,0
41,1,246.882,3,1,1,16478,0,0,35.5151,1,0,0,0,1,1,1,0,0,0,0,9089,1,1,22.0462,1,0,0,0,1,1,1,1,0,0,0
42,2,478.831,0,1,1,11599,1,0,18.1038,1,1,0,0,0,1,1,0,0,0,0,10161,1,1,16.3505,1,1,0,0,0,1,1,0,0,0,0
43,2,32.6178,0,1,1,17349,1,0,24.4936,1,1,0,0,0,1,1,0,0,0,0,16702,1,1,23.0028,1,1,0,0,0,1,1,0,0,0,0
44,2,327.461,0,1,1,377,0,0,22.7008,1,1,0,0,0,1,1,0,0,0,0,2731,1,1,21.5048,1,1,0,0,0,1,1,0,0,0,0
45,2,437.297,0,1,1,3089,0,0,26.7612,1,1,0,0,0,1,1,1,0,0,0,1155,1,1,22.77,1,1,0,0,0,1,1,0,0,0,0
46,2,97.7004,0,1,1,6118,1,0,18.5078,1,1,0,0,0,1,1,0,0,0,0,6897,1,1,18.7841,1,1,0,0,0,1,1,0,0,0,0
47,2,200.654,0,1,1,13517,0,0,28.3898,1,1,0,0,0,1,1,0,0,0,0,8611,1,1,19.5951,1,1,0,0,0,1,1,0,0,0,0
48,2,39.4715,0,1,1,15699,0,0,38.306,1,1,0,0,0,1,1,3,0,0,0,1572,1,1,22.6514,1,1,0,0,0,1,1,1,0,0,0
49,2,345.591,0,1,1,15714,1,0,17.5954,1,1,0,0,0,1,1,0,0,0,0,6799,1,1,21.2294,1,1,0,0,0,1,1,0,0,0,0
50,2,736.014,1,1,1,13665,0,0,55.012,1,0,1,0,0,1,1,0,0,0,0,3248,0,1,44.0591,1,0,1,0,0,1,1,0,0,0,0
51,2,541.037,1,1,1,4142,0,0,26.9482,1,0,1,0,0,1,1,0,0,0,0,11665,0,1,31.97,1,0,1,0,0,1,1,0,0,0,0
52,2,663.939,1,1,1,5195,0,0,27.65,1,0,1,0,0,1,1,0,0,0,0,1212,1,1,23.5903,1,0,1,0,0,1,1,0,0,0,0
53,2,324.657,1,1,1,12810,0,0,33.447,1,0,1,0,0,1,1,0,0,0,0,6647,0,1,27.4122,1,0,1,0,0,1,1,0,0,0,0
54,2,158.754,1,1,1,13552,1,0,17.4763,1,0,1,0,0,1,1,1,0,0,0,1717,1,1,19.2131,1,0,1,0,0,1,1,0,0,0,0
55,2,630.922,1,1,1,16465,0,0,25.5665,1,0,1,0,0,1,1,1,0,0,0,9832,0,1,29.5659,1,0,1,0,0,1,1,0,0,0,0
56,2,203.063,3,1,1,14253,0,0,63.3498,1,0,0,0,1,1,1,1,0,0,0,726,0,1,13.5172,1,0,0,0,1,1,1,0,0,0,0
57,2,135.053,3,1,1,73,0,0,60.3537,1,0,0,0,1,1,1,0,0,0,0,3219,0,1,27.2766,1,0,0,0,1,1,1,1,0,0,0
58,2,517.762,3,1,1,4893,0,0,46.1213,1,0,0,0,1,1,1,0,0,0,0,6325,0,1,31.2932,1,0,0,0,1,1,1,3,0,0,0
59,2,171.637,3,1,1,8724,0,0,28.1784,1,0,0,0,1,1,1,0,0,0,0,2159,0,1,14.5103,1,0,0,0,1,1,1,0,0,0,0
60,2,357.643,3,1,1,10849,0,0,40.4829,1,0,0,0,1,1,1,0,0,0,0,2736,0,1,13.405,1,0,0,0,1,1,1,3,0,0,0
61,3,16.4381,0,1,1,16754,1,0,16.8414,1,1,0,0,0,1,1,1,0,0,0,14603,1,1,15.1849,1,1,0,0,0,1,1,0,0,0,0
62,3,751.663,0,1,1,177,0,0,28.5982,1,1,0,0,0,1,1,1,0,0,0,5701,0,1,29.2411,1,1,0,0,0,1,1,0,0,0,0
63,3,155.209,0,1,1,3735,0,0,29.0144,1,1,0,0,0,1,1,0,0,0,0,13375,1,1,24.3925,1,1,0,0,0,1,1,0,0,0,0
64,3,103.839,0,1,1,5620,0,0,26.9344,1,1,0,0,0,1,1,0,0,0,0,6849,0,1,28.8947,1,1,0,0,0,1,1,0,0,0,0
65,3,725.709,0,1,1,6962,0,0,33.1321,1,1,0,0,0,1,1,0,0,0,0,11278,0,1,32.607,1,1,0,0,0,1,1,0,0,0,0
66,3,261.507,0,1,1,12026,0,0,28.3678,1,1,0,0,0,1,1,0,0,0,0,15697,0,1,34.1087,1,1,0,0,0,1,1,0,0,0,0
67,3,300.693,0,1,1,12314,0,0,27.5307,1,1,0,0,0,1,1,1,0,0,0,598,0,1,27.4173,1,1,0,0,0,1,1,7,0,0,0
68,3,401.106,1,1,1,1341,0,0,33.499,1,0,1,0,0,1,1,3,0,0,0,4824,0,1,25.4124,1,0,1,0,0,1,1,0,0,0,0
69,3,680.807,1,1,1,2995,0,0,38.9226,1,0,1,0,0,1,1,0,0,0,0,14596,0,1,33.0287,1,0,1,0,0,1,1,0,0,0,0
70,3,817.966,1,1,1,3024,0,0,46.8504,1,0,1,0,0,1,1,1,0,0,0,4094,0,1,20.5333,1,0,1,0,0,1,1,1,0,0,0
71,3,754.888,1,1,1,3867,0,0,31.8172,1,0,1,0,0,1,1,0,0,0,0,8521,1,1,23.7869,1,0,1,0,0,1,1,0,0,0,0
72,3,579.5,1,1,1,10084,0,0,43.5154,1,0,1,0,0,1,1,1,0,0,0,10825,0,1,28.8717,1,0,1,0,0,1,1,3,0,0,0
73,3,512.737,1,1,1,12419,0,0,26.8307,1,0,1,0,0,1,1,1,0,0,0,2611,1,1,18.0537,1,0,1,0,0,1,1,0,0,0,0
74,3,534.761,1,1,1,13974,0,0,27.8236,1,0,1,0,0,1,1,0,0,0,0,9805,1,1,20.3522,1,0,1,0,0,1,1,0,0,0,0
75,3,432.44,1,1,1,15961,0,0,29.7992,1,0,1,0,0,1,1,1,0,0,0,9401,1,1,19.7557,1,0,1,0,0,1,1,0,0,0,0
76,3,34.5766,3,1,1,4857,0,0,50.5001,1,0,0,0,1,1,1,1,0,0,0,2830,0,1,62.4692,1,0,0,0,1,1,1,0,0,0,0
77,3,47.7272,3,1,1,5282,0,0,34.9109,1,0,0,0,1,1,1,3,0,0,0,13444,1,1,24.8917,1,0,0,0,1,1,1,0,0,0,0
78,3,29.2844,3,1,1,5358,0,0,49.7851,1,0,0,0,1,1,1,0,0,0,0,1584,1,1,17.2354,1,0,0,0,1,1,1,0,0,0,0
79,3,424.385,3,1,1,7217,0,0,46.9792,1,0,0,0,1,1,1,0,0,0,0,12141,0,1,25.0805,1,0,0,0,1,1,1,0,0,0,0
80,3,474.135,3,1,1,8196,0,0,72.5097,1,0,0,0,1,1,1,1,0,0,0,15561,0,1,27.6973,1,0,0,0,1,1,1,1,0,0,0
81,3,1160.6,3,1,1,9466,0,0,34.44,1,0,0,0,1,1,1,0,0,0,0,16671,0,1,28.5881,1,0,0,0,1,1,1,0,0,0,0
82,4,795.401,0,1,1,7029,1,0,20.2268,1,1,0,0,0,1,1,1,0,0,0,11940,1,1,17.5215,1,1,0,0,0,1,1,0,0,0,0
83,4,108.032,0,1,1,7045,1,0,22.9651,1,1,0,0,0,1,1,0,0,0,0,9317,0,1,28.2724,1,1,0,0,0,1,1,1,0,0,0
84,4,905.914,0,1,1,13416,1,0,20.9702,1,1,0,0,0,1,1,0,0,0,0,5006,1,1,22.7851,1,1,0,0,0,1,1,1,0,0,0
85,4,132.063,0,1,1,14367,0,0,26.3337,1,1,0,0,0,1,1,0,0,0,0,17141,0,1,29.3765,1,1,0,0,0,1,1,1,0,0,0
86,4,32.9018,0,1,1,8467,0,0,31.9912,1,1,0,0,0,1,1,3,0,0,0,3562,0,1,27.1502,1,1,0,0,0,1,1,0,0,0,0
87,4,504.806,0,1,1,15075,0,0,29.3288,1,1,0,0,0,1,1,0,0,0,0,2691,0,1,30.6798,1,1,0,0,0,1,1,0,0,0,0
88,4,491.677,1,1,1,4440,0,0,56.0821,1,0,1,0,0,1,1,0,0,0,0,16663,0,1,44.2602,1,0,1,0,0,1,1,3,0,0,0
89,4,330.742,1,1,1,363,0,0,23.5875,1,0,1,0,0,1,1,0,0,0,0,6149,1,1,22.8189,1,0,1,0,0,1,1,0,0,0,0
90,4,837.674,1,1,1,5484,1,0,22.4102,1,0,1,0,0,1,1,1,0,0,0,6323,1,1,23.541,1,0,1,0,0,1,1,7,0,0,0
91,4,328.467,1,1,1,8093,1,0,17.3963,1,0,1,0,0,1,1,0,0,0,0,14360,1,1,20.5494,1,0,1,0,0,1,1,0,0,0,0
92,4,687.355,1,1,1,11524,0,0,37.7988,1,0,1,0,0,1,1,1,0,0,0,12244,0,1,41.4548,1,0,1,0,0,1,1,0,0,0,0
93,4,303.546,1,1,1,12876,0,0,44.4504,1,0,1,0,0,1,1,0,0,0,0,13576,0,1,40.6228,1,0,1,0,0,1,1,0,0,0,0
94,4,514.53,1,1,1,16128,0,0,43.2752,1,0,1,0,0,1,1,1,0,0,0,15512,0,1,38.2346,1,0,1,0,0,1,1,0,0,0,0
95,4,301.636,1,1,1,16569,0,0,29.6566,1,0,1,0,0,1,1,0,0,0,0,7345,1,1,24.1635,1,0,1,0,0,1,1,0,0,0,0
96,4,339.913,1,1,1,17100,1,0,18.5029,1,0,1,0,0,1,1,0,0,0,0,14238,0,1,13.0369,1,0,1,0,0,1,1,0,0,0,0
97,4,304.47,3,1,1,11418,1,0,20.2853,1,0,0,0,1,1,1,3,0,0,0,383,1,1,19.7193,1,0,0,0,1,1,1,0,0,0,0
98,4,916.186,3,1,1,538,0,0,35.1937,1,0,0,0,1,1,1,3,0,0,0,6511,0,1,14.2565,1,0,0,0,1,1,1,0,0,0,0
99,4,237.95,3,1,1,545,0,0,32.7637,1,0,0,0,1,1,1,0,0,0,0,17171,0,1,13.7672,1,0,0,0,1,1,1,0,0,0,0
100,5,516.725,0,1,1,15169,1,0,23.9275,1,1,0,0,0,1,1,3,0,0,0,14920,1,1,17.0498,1,1,0,0,0,1,1,0,0,0,0
101,5,942.672,0,1,1,15380,1,0,17.9341,1,1,0,0,0,1,1,0,0,0,0,16414,1,1,18.2557,1,1,0,0,0,1,1,0,0,0,0
102,5,685.84,0,1,1,16078,0,0,22.8684,1,1,0,0,0,1,1,0,0,0,0,16675,1,1,22.0136,1,1,0,0,0,1,1,0,0,0,0
103,5,312.841,0,1,1,3131,1,0,24.7329,1,1,0,0,0,1,1,0,0,0,0,16928,1,1,21.8878,1,1,0,0,0,1,1,1,0,0,0
104,5,40.61,0,1,1,4082,1,0,22.3162,1,1,0,0,0,1,1,3,0,0,0,16952,1,1,21.593,1,1,0,0,0,1,1,0,0,0,0
105,5,509.183,0,1,1,95,0,0,29.4406,1,1,0,0,0,1,1,0,0,0,0,5982,0,1,26.8556,1,1,0,0,0,1,1,3,0,0,0
106,5,381.88,0,1,1,761,0,0,31.8828,1,1,0,0,0,1,1,0,0,0,0,3429,0,1,30.2233,1,1,0,0,0,1,1,1,0,0,0
107,5,120.555,0,1,1,2856,0,0,35.9584,1,1,0,0,0,1,1,0,0,0,0,12496,0,1,34.6331,1,1,0,0,0,1,1,0,0,0,0
108,5,5.40771,0,1,1,2872,0,0,31.7327,1,1,0,0,0,1,1,1,0,0,0,9944,0,1,25.1898,1,1,0,0,0,1,1,0,0,0,0
109,5,852.59,0,1,1,9266,0,0,33.067,1,1,0,0,0,1,1,0,0,0,0,2741,0,1,31.4398,1,1,0,0,0,1,1,0,0,0,0
110,5,511.146,0,1,1,9857,0,0,34.9213,1,1,0,0,0,1,1,0,0,0,0,15364,0,1,33.2346,1,1,0,0,0,1,1,0,0,0,0
111,5,797.229,1,1,1,2610,0,0,30.6842,1,0,1,0,0,1,1,0,0,0,0,9929,0,1,27.2916,1,0,1,0,0,1,1,0,0,0,0
112,5,171.785,1,1,1,3226,0,0,27.851,1,0,1,0,0,1,1,0,0,0,0,16408,1,1,23.9449,1,0,1,0,0,1,1,1,0,0,0
113,5,188.521,1,1,1,3321,0,0,33.6335,1,0,1,0,0,1,1,1,0,0,0,16996,0,1,31.5904,1,0,1,0,0,1,1,0,0,0,0
114,5,634.66,1,1,1,6093,0,0,26.7311,1,0,1,0,0,1,1,1,0,0,0,175,1,1,22.8842,1,0,1,0,0,1,1,0,0,0,0
115,5,1328.79,1,1,1,7215,1,0,20.449,1,0,1,0,0,1,1,0,0,0,0,1868,0,1,15.5088,1,0,1,0,0,1,1,0,0,0,0
116,5,314.604,1,1,1,16311,0,0,27.6596,1,0,1,0,0,1,1,0,0,0,0,7798,0,1,31.4318,1,0,1,0,0,1,1,1,0,0,0
117,5,5577.18,2,1,1,16620,0,0,38.2474,1,0,0,1,0,1,1,0,0,0,0,16805,0,1,37.2614,1,0,0,1,0,1,1,0,0,0,0
118,5,165.75,3,1,1,4182,0,0,49.1012,1,0,0,0,1,1,1,1,0,0,0,14601,0,1,40.3835,1,0,0,0,1,1,1,0,0,0,0
119,5,225.848,3,1,1,4471,0,0,48.4177,1,0,0,0,1,1,1,1,0,0,0,3415,0,1,47.4489,1,0,0,0,1,1,1,0,0,0,0
