Time,Node_ID,Rel_ID,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_Is_Infected,B_Is_Infected,Did_Use_Condom,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
30,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
30,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
31,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
32,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
33,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
33,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
34,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
35,1,12,2,7,MALE,FEMALE,47.36,42.5665,0,0,0,3,1,0,0,0,0,-1,-1,0,0
36,1,12,2,7,MALE,FEMALE,47.36,42.5665,0,0,0,3,1,0,0,0,0,-1,-1,0,0
36,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
36,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
36,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
36,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
37,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
37,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
38,1,12,2,7,MALE,FEMALE,47.36,42.5665,0,0,0,3,1,0,0,0,0,-1,-1,0,0
38,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
38,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
39,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
41,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
41,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
42,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
45,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
45,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
45,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
48,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
48,1,10,8,13,MALE,FEMALE,39.0833,40.4999,0,0,0,2,3,0,0,0,0,-1,-1,0,0
48,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
49,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
51,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
52,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
53,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
54,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
55,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
55,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
55,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
55,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
55,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
58,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
58,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
58,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
59,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
60,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
60,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
61,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
62,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
62,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
63,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
65,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
66,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
66,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
66,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
66,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
66,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
67,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
67,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
68,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
68,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
69,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
69,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
70,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
71,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
72,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
72,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
72,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
73,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
73,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
74,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
74,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
74,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
75,1,12,2,7,MALE,FEMALE,47.36,42.5665,0,0,0,3,1,0,0,0,0,-1,-1,0,0
76,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
76,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
76,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
78,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
78,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
78,1,10,8,13,MALE,FEMALE,39.0833,40.4999,0,0,0,2,3,0,0,0,0,-1,-1,0,0
78,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
79,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
79,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
79,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
79,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
80,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
81,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
83,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
83,1,10,8,13,MALE,FEMALE,39.0833,40.4999,0,0,0,2,3,0,0,0,0,-1,-1,0,0
83,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
83,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
84,1,12,2,7,MALE,FEMALE,47.36,42.5665,0,0,0,3,1,0,0,0,0,-1,-1,0,0
84,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
85,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
86,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
87,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
88,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
88,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
88,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
89,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
89,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
89,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
91,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
92,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
92,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
94,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
94,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
95,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
95,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
95,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
95,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
95,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
96,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
97,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
97,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
97,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
98,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
98,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
99,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
99,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
99,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
100,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
102,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
103,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
103,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
104,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
104,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
105,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
105,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
105,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
106,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
107,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
108,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
108,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
109,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
110,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
111,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
112,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
113,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
113,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
113,1,8,5,6,MALE,FEMALE,48.864,17.239,0,0,0,3,1,0,0,0,0,-1,-1,0,0
113,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
114,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
114,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
115,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
115,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
115,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
115,1,5,17,14,MALE,FEMALE,33.3501,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
115,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
116,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
116,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
117,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
117,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
118,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
118,1,10,8,13,MALE,FEMALE,39.0833,40.4999,0,0,0,2,3,0,0,0,0,-1,-1,0,0
118,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
119,1,15,15,16,MALE,FEMALE,20.6905,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
119,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
119,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
120,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
121,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
121,1,9,5,13,MALE,FEMALE,48.864,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
122,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
123,1,7,21,14,MALE,FEMALE,25.2027,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
124,1,3,8,11,MALE,FEMALE,39.0833,47.9375,0,0,0,2,3,0,0,0,0,-1,-1,0,0
124,1,10,8,13,MALE,FEMALE,39.0833,40.4999,0,0,0,2,3,0,0,0,0,-1,-1,0,0
124,1,10,8,13,MALE,FEMALE,39.0833,40.4999,0,0,0,2,3,0,0,0,0,-1,-1,0,0
124,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
125,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
126,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
126,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
126,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
127,1,1,2,9,MALE,FEMALE,47.36,44.3533,0,0,0,3,1,0,0,0,0,-1,-1,0,0
127,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
128,1,12,2,7,MALE,FEMALE,47.36,42.5665,0,0,0,3,1,0,0,0,0,-1,-1,0,0
130,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
130,1,6,18,14,MALE,FEMALE,9.00165,28.4279,0,0,0,1,3,0,0,0,0,-1,-1,0,0
131,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
132,1,2,4,11,MALE,FEMALE,31.1513,47.9375,0,0,0,1,3,0,0,0,0,-1,-1,0,0
133,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
133,1,11,15,13,MALE,FEMALE,20.6905,40.4999,0,0,0,3,3,0,0,0,0,-1,-1,0,0
134,1,4,15,11,MALE,FEMALE,20.6905,47.9375,0,0,0,3,3,0,0,0,0,-1,-1,0,0
136,1,12,2,7,MALE,FEMALE,47.36,42.5665,0,0,0,3,1,0,0,0,0,-1,-1,0,0
136,1,13,2,16,MALE,FEMALE,47.36,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
136,1,14,5,16,MALE,FEMALE,48.864,4.38955,0,0,0,3,3,0,0,0,0,-1,-1,0,0
