Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
106,1,48,319.128,320,1,1601,1491,23.6115,53.6722,BROKEUP
40,1,27,320.928,321,0,1217,523,48.9849,16.9588,BROKEUP
290,1,132,321.634,322,1,1747,1233,54.0445,38.1479,BROKEUP
80,1,41,322.361,323,0,442,1974,53.8823,23.2836,BROKEUP
154,1,69,322.247,323,1,1310,317,37.7911,54.9116,BROKEUP
75,1,34,324.256,325,1,1844,308,49.3449,22.177,BROKEUP
9,1,13,327.702,328,0,1782,1996,24.3374,24.1906,BROKEUP
351,1,174,335.352,336,1,1015,1809,26.5581,54.3122,BROKEUP
425,1,223,337.388,338,0,215,1984,50.2079,49.3742,BROKEUP
331,1,167,340.277,341,0,667,827,29.2621,32.6815,BROKEUP
176,1,76,351.604,352,0,1903,1687,23.1055,41.7784,BROKEUP
100,1,48,356.234,357,0,916,1754,36.9751,24.0675,BROKEUP
45,1,27,357.644,358,0,578,1388,48.1002,42.5504,BROKEUP
399,1,209,357.45,358,0,847,462,47.0689,30.9062,BROKEUP
263,1,118,361.673,362,1,581,364,37.29,33.9644,BROKEUP
484,1,272,361.879,362,0,1662,1669,43.7439,27.9476,BROKEUP
426,1,223,370.454,371,0,1385,1948,47.4069,43.4364,BROKEUP
180,1,83,371.563,372,0,423,1286,17.3174,24.5146,BROKEUP
400,1,209,371.646,372,0,181,1575,45.2089,50.5136,BROKEUP
293,1,139,374.61,375,1,458,1076,24.7706,17.0491,BROKEUP
141,1,62,375.859,376,0,232,1876,35.3724,40.9349,BROKEUP
352,1,181,381.924,382,0,1584,736,24.2149,16.556,BROKEUP
541,1,328,386.816,387,0,345,665,19.2586,19.7939,BROKEUP
392,1,202,389.483,390,0,1521,1466,45.6339,43.9606,BROKEUP
393,1,202,391.689,392,0,1951,1062,32.665,19.6128,BROKEUP
421,1,216,391.083,392,0,89,1332,50.2812,36.5267,BROKEUP
247,1,111,394.661,395,1,275,1330,20.397,52.1718,BROKEUP
101,1,48,399.148,400,0,268,1498,49.4341,29.0225,BROKEUP
77,1,41,403.712,404,0,844,1504,39.9218,47.9653,BROKEUP
241,1,104,404.964,405,0,443,93,51.8557,30.3262,BROKEUP
529,1,321,405.042,406,0,505,703,44.9129,28.7957,BROKEUP
43,1,27,406.026,407,0,1555,712,22.4345,25.2798,BROKEUP
307,1,146,407.552,408,0,209,544,37.5267,40.7251,BROKEUP
182,1,83,408.991,409,1,1761,1838,39.5752,42.0584,BROKEUP
4,1,13,411.965,412,0,1471,1135,22.2316,32.9003,BROKEUP
464,1,251,414.242,415,0,1701,1901,42.1443,26.199,BROKEUP
265,1,125,415.33,416,0,1492,1320,23.9037,25.746,BROKEUP
592,1,398,417.725,418,0,138,108,50.7132,23.9617,BROKEUP
270,1,125,419.537,420,1,1894,84,50.0572,25.7522,BROKEUP
427,1,223,422.134,423,0,495,249,21.4031,36.316,BROKEUP
563,1,356,427.812,428,1,1947,496,52.893,22.0428,BROKEUP
32,1,20,432.211,433,0,1474,1520,25.2393,27.4468,BROKEUP
284,1,125,433.256,434,2,1399,435,36.7523,33.0379,BROKEUP
216,1,97,441.167,442,0,850,1351,49.0144,48.528,BROKEUP
584,1,391,447.417,448,0,752,330,20.1556,26.9695,BROKEUP
561,1,356,451.901,452,0,829,969,25.8163,31.05,BROKEUP
499,1,293,462.878,463,0,791,1366,41.2223,50.2507,BROKEUP
515,1,307,465.533,466,0,1273,376,52.4716,34.954,BROKEUP
542,1,328,465.953,466,0,1058,1993,46.1684,28.5199,BROKEUP
315,1,153,466.62,467,1,20,1401,38.1522,25.0147,BROKEUP
140,1,62,467.191,468,0,962,552,30.9533,44.907,BROKEUP
583,1,384,472.796,473,1,1684,408,33.1653,38.4989,BROKEUP
585,1,391,475.798,476,0,1452,77,50.3551,16.5061,BROKEUP
83,1,41,479.755,480,1,1007,1061,17.697,46.7787,BROKEUP
445,1,237,479.19,480,1,1356,1807,47.2122,50.9475,BROKEUP
582,1,384,483.666,484,0,1124,53,33.4598,53.341,BROKEUP
175,1,76,489.768,490,0,520,1816,25.5275,17.6253,BROKEUP
382,1,195,490.507,491,1,668,617,44.9393,52.2895,BROKEUP
49,1,27,498.353,499,1,695,1355,41.2506,34.0823,BROKEUP
605,1,419,505.815,506,0,1738,827,24.8196,32.6815,BROKEUP
449,1,237,507.107,508,2,354,527,17.0056,39.8603,BROKEUP
86,1,41,508.405,509,2,1750,539,45.0965,52.6298,BROKEUP
8,1,13,509.532,510,0,1535,1316,21.6673,25.0285,BROKEUP
649,1,468,510.989,511,1,578,1394,48.1002,44.8007,BROKEUP
145,1,62,511.065,512,1,1573,1038,48.9077,44.6418,BROKEUP
266,1,125,511.854,512,0,1875,924,40.768,18.1472,BROKEUP
332,1,167,514.987,515,0,1093,1344,33.1986,22.3225,BROKEUP
485,1,272,517.108,518,0,403,11,44.5396,47.9375,BROKEUP
488,1,279,518.068,519,0,166,1874,18.9431,46.9272,BROKEUP
380,1,195,521.183,522,1,1380,1836,27.1647,41.8443,BROKEUP
555,1,349,522.711,523,0,199,235,53.9144,25.6441,BROKEUP
634,1,447,524.963,525,0,1728,521,50.9586,31.6425,BROKEUP
374,1,188,525.879,526,1,1503,1911,44.2441,40.3123,BROKEUP
667,1,503,525.523,526,0,1217,450,48.9849,37.2677,BROKEUP
109,1,55,531.107,532,0,80,1571,49.3841,49.4652,BROKEUP
657,1,482,532.624,533,1,38,1984,30.9153,49.3742,BROKEUP
184,1,83,534.241,535,1,119,440,44.1421,18.543,BROKEUP
523,1,314,534.034,535,0,105,920,49.1953,48.8319,BROKEUP
172,1,76,536.702,537,0,860,1039,16.1845,20.0101,BROKEUP
37,1,20,538.736,539,1,1383,513,22.1743,33.5924,BROKEUP
554,1,349,538.84,539,0,593,1743,38.1308,46.1663,BROKEUP
148,1,69,540.647,541,0,1781,1952,51.2894,42.5456,BROKEUP
354,1,181,543.583,544,1,840,67,30.2347,18.8618,BROKEUP
522,1,314,543.694,544,0,1121,1960,16.9493,17.7252,BROKEUP
627,1,440,546.901,547,0,1633,435,49.9766,33.0379,BROKEUP
378,1,195,548.071,549,0,1364,826,19.3194,36.8087,BROKEUP
496,1,286,549.325,550,0,1453,1556,24.1676,53.0588,BROKEUP
694,1,552,553.782,554,0,1535,1974,21.6673,23.2836,BROKEUP
105,1,48,555.302,556,1,1057,652,51.7291,47.3512,BROKEUP
246,1,111,561.514,562,0,1468,1674,44.5418,16.8932,BROKEUP
562,1,356,562.857,563,0,1864,1148,25.916,33.1709,BROKEUP
545,1,335,563.882,564,0,1843,278,24.7726,37.0867,BROKEUP
38,1,20,564.135,565,1,1012,136,54.1066,21.0236,BROKEUP
511,1,300,565.579,566,0,125,1354,17.6859,47.28,BROKEUP
546,1,335,568.158,569,0,201,1478,51.4777,53.9684,BROKEUP
108,1,55,569.848,570,0,721,1814,27.7445,28.1041,BROKEUP
187,1,83,570.146,571,1,1920,625,25.251,17.4316,BROKEUP
312,1,146,571.396,572,1,413,349,22.3845,15.3241,BROKEUP
185,1,83,573.354,574,1,1724,748,44.8729,36.836,BROKEUP
648,1,468,578.136,579,0,1160,1388,48.6371,42.5504,BROKEUP
687,1,545,578.664,579,0,3,1912,42.6048,50.8037,BROKEUP
595,1,405,580.901,581,0,401,1182,52.1924,25.3376,BROKEUP
656,1,482,580.879,581,0,1492,1996,23.9037,24.1906,BROKEUP
503,1,293,586.725,587,1,1493,184,34.6887,30.952,BROKEUP
564,1,363,586.034,587,0,611,1349,25.1122,48.9033,BROKEUP
401,1,209,588.202,589,0,363,1374,43.1652,24.258,BROKEUP
642,1,461,590.588,591,0,1028,270,21.3789,36.8684,BROKEUP
702,1,566,591.242,592,0,901,803,35.8914,20.6383,BROKEUP
381,1,195,596.699,597,1,592,150,32.9845,46.4668,BROKEUP
372,1,188,597.973,598,0,1619,1598,47.0145,16.7174,BROKEUP
271,1,125,600.218,601,1,1522,859,25.0208,17.2869,BROKEUP
73,1,34,602.901,603,0,124,732,35.1229,35.6166,BROKEUP
177,1,76,605.289,606,1,81,1194,31.4827,41.9725,BROKEUP
540,1,328,605.798,606,0,441,1574,18.6358,21.9007,BROKEUP
291,1,139,609.698,610,0,537,1365,22.6698,49.0651,BROKEUP
371,1,188,614.734,615,0,102,531,24.3259,31.0242,BROKEUP
396,1,202,619.884,620,1,162,133,27.0123,32.5435,BROKEUP
696,1,559,620.815,621,0,546,492,49.8764,42.3041,BROKEUP
726,1,615,626.312,627,0,1804,617,21.9471,52.2895,BROKEUP
36,1,20,630.742,631,1,601,985,51.5141,53.2583,BROKEUP
471,1,258,632.748,633,0,1026,1309,47.8093,46.157,BROKEUP
629,1,440,633.078,634,1,1897,1849,54.1456,30.5118,BROKEUP
81,1,41,634.598,635,1,1772,1624,25.1341,45.7401,BROKEUP
311,1,146,636.853,637,1,241,1531,20.6999,18.0364,BROKEUP
404,1,209,639.337,640,1,399,1363,42.2816,24.4869,BROKEUP
394,1,202,642.061,643,1,338,749,53.323,37.428,BROKEUP
353,1,181,646.205,647,0,886,1517,32.181,20.6112,BROKEUP
113,1,55,647.889,648,1,1795,1282,44.4507,29.5603,BROKEUP
574,1,377,655.478,656,0,1368,602,41.6662,45.6945,BROKEUP
150,1,69,656.345,657,0,1988,1896,34.0867,54.5157,BROKEUP
500,1,293,658.994,659,0,872,1990,51.1415,17.8905,BROKEUP
39,1,20,659.823,660,1,1455,407,34.9331,43.5228,BROKEUP
441,1,237,659.577,660,0,763,828,33.5795,26.9089,BROKEUP
155,1,69,663.826,664,1,1643,1220,48.743,54.0614,BROKEUP
431,1,223,663.384,664,1,17,1174,33.3501,16.4166,BROKEUP
112,1,55,664.454,665,1,1025,384,50.0169,15.8445,BROKEUP
402,1,209,672.71,673,0,584,1149,45.2782,39.0379,BROKEUP
183,1,83,675.522,676,1,52,1338,23.2584,27.7247,BROKEUP
610,1,419,675.195,676,1,1139,221,38.219,47.1109,BROKEUP
296,1,139,677.185,678,1,1548,795,32.6636,45.7089,BROKEUP
607,1,419,682.695,683,0,1662,996,43.7439,32.0633,BROKEUP
221,1,97,683.345,684,1,497,599,40.6692,43.0189,BROKEUP
149,1,69,685.099,686,0,1400,643,49.5698,25.8786,BROKEUP
448,1,237,686.781,687,1,932,1898,32.8098,27.6904,BROKEUP
739,1,636,687.404,688,0,1619,687,47.0145,30.059,BROKEUP
114,1,55,688.041,689,1,710,1736,40.097,25.3591,BROKEUP
314,1,153,691.872,692,0,1029,1541,31.3595,25.0014,BROKEUP
442,1,237,694.487,695,0,1120,25,30.6179,38.3074,BROKEUP
755,1,664,698.692,699,0,1920,435,25.251,33.0379,BROKEUP
126,1,55,701.612,702,2,1245,705,17.7627,49.0532,BROKEUP
218,1,97,701.074,702,0,319,858,20.3327,29.9386,BROKEUP
474,1,258,702.472,703,1,1805,205,43.435,22.4065,BROKEUP
143,1,62,712.098,713,1,997,1090,39.5672,49.3547,BROKEUP
502,1,293,712.692,713,1,19,88,48.0904,51.0312,BROKEUP
144,1,62,717.335,718,1,1105,224,40.9419,45.006,BROKEUP
74,1,34,719.37,720,0,598,1250,42.8724,25.5039,BROKEUP
593,1,398,727.875,728,0,1983,185,31.2754,49.7307,BROKEUP
768,1,678,727.863,728,1,1012,284,54.1066,45.882,BROKEUP
587,1,391,728.538,729,1,818,1717,26.8718,26.6081,BROKEUP
688,1,545,728.394,729,0,1854,449,53.0415,53.6104,BROKEUP
209,1,90,733.936,734,0,1636,808,23.2044,30.1286,BROKEUP
245,1,111,738.685,739,0,522,2001,53.3412,30.5708,BROKEUP
723,1,608,741.705,742,0,592,1442,32.9845,54.5207,BROKEUP
398,1,202,744.9,745,1,478,178,39.3322,49.6707,BROKEUP
512,1,300,745.546,746,0,244,963,29.9525,54.6695,BROKEUP
330,1,160,753.03,754,1,615,1992,34.5422,46.2441,BROKEUP
3,1,6,757.789,758,1,182,754,42.1289,20.2288,BROKEUP
481,1,265,757.335,758,2,1959,22,33.7685,42.2076,BROKEUP
473,1,258,761.288,762,1,873,830,37.2602,26.2217,BROKEUP
666,1,496,761.033,762,1,1081,1589,17.381,21.559,BROKEUP
440,1,230,770.953,771,1,1859,1274,28.5307,46.9011,BROKEUP
516,1,307,771.316,772,1,253,1037,27.2973,16.6793,BROKEUP
718,1,601,771.942,772,1,1750,527,45.0965,39.8603,BROKEUP
102,1,48,774.544,775,1,388,902,53.3406,44.1754,BROKEUP
139,1,62,775.108,776,0,219,1775,42.8867,24.9695,BROKEUP
142,1,62,779.041,780,1,1307,1485,38.8309,54.1492,BROKEUP
2,1,6,780.884,781,0,1243,438,42.45,51.3462,BROKEUP
373,1,188,780.374,781,0,1339,1697,39.4522,48.3537,BROKEUP
146,1,62,782.301,783,1,1956,1614,17.9058,41.1704,BROKEUP
544,1,328,783.663,784,1,1808,1519,45.5215,38.8864,BROKEUP
525,1,314,785.87,786,0,1851,1489,27.0971,26.866,BROKEUP
675,1,510,785.55,786,0,495,82,21.4031,21.8032,BROKEUP
743,1,643,785.561,786,1,47,1901,35.923,26.199,BROKEUP
224,1,97,787.708,788,1,236,1704,17.1975,39.0165,BROKEUP
288,1,132,787.619,788,0,1529,948,37.6323,27.2741,BROKEUP
475,1,265,788.481,789,1,1092,1819,42.4174,29.2784,BROKEUP
571,1,370,815.786,816,1,1204,894,46.4839,41.7333,BROKEUP
815,1,804,824.815,825,0,1852,1332,32.9586,36.5267,BROKEUP
27,1,13,827.079,828,2,1580,1965,44.5385,49.2122,BROKEUP
527,1,314,830.927,831,1,646,677,43.5093,27.8168,BROKEUP
757,1,671,830.544,831,1,1951,749,32.665,37.428,BROKEUP
501,1,293,836.452,837,1,4,1392,31.1513,32.8975,BROKEUP
796,1,762,839.38,840,1,182,122,42.1289,18.68,BROKEUP
178,1,76,842.132,843,1,1967,1826,27.2093,43.1214,BROKEUP
539,1,328,845.766,846,0,1893,314,40.9835,36.5882,BROKEUP
594,1,398,845.849,846,1,434,1330,53.6703,52.1718,BROKEUP
751,1,650,845.211,846,0,1385,1209,47.4069,54.9002,BROKEUP
717,1,601,846.926,847,1,215,1355,50.2079,34.0823,BROKEUP
222,1,97,853.022,854,1,1431,1872,30.4802,36.1017,BROKEUP
287,1,125,857.303,858,2,1275,675,38.8217,20.1883,BROKEUP
689,1,545,857.498,858,0,1903,1825,23.1055,33.6976,BROKEUP
795,1,762,859.219,860,0,1026,732,47.8093,35.6166,BROKEUP
733,1,629,868.913,869,0,80,770,49.3841,30.2617,BROKEUP
153,1,69,869.72,870,1,525,1740,51.6165,39.2932,BROKEUP
465,1,251,872.176,873,0,312,1641,27.6469,54.6041,BROKEUP
704,1,573,873.331,874,1,426,1315,41.9919,53.6842,BROKEUP
777,1,713,873.733,874,0,1805,1820,43.435,21.9312,BROKEUP
214,1,90,875.565,876,1,785,944,21.5541,17.2623,BROKEUP
668,1,503,878.696,879,0,275,724,20.397,42.5907,BROKEUP
489,1,279,888.476,889,1,1065,987,36.7124,43.8591,BROKEUP
210,1,90,892.357,893,0,1425,1487,36.993,39.5064,BROKEUP
770,1,685,894.149,895,2,1093,1837,33.1986,44.6282,BROKEUP
472,1,258,896.11,897,1,206,833,26.6846,41.5558,BROKEUP
461,1,244,901.768,902,1,1745,194,22.8734,24.4314,BROKEUP
631,1,447,903.548,904,0,503,378,54.8827,42.4142,BROKEUP
744,1,643,903.8,904,1,933,1960,27.3522,17.7252,BROKEUP
547,1,335,906.865,907,1,188,702,21.2511,53.4437,BROKEUP
658,1,489,908.456,909,0,1471,46,22.2316,43.0518,BROKEUP
524,1,314,911.711,912,0,1739,958,27.8168,19.8812,BROKEUP
632,1,447,913.553,914,0,499,1954,45.8328,25.1895,BROKEUP
763,1,671,913.09,914,2,752,235,20.1556,25.6441,BROKEUP
269,1,125,914.309,915,1,291,1477,16.2736,52.6561,BROKEUP
716,1,594,916.374,917,0,1535,204,21.6673,46.0379,BROKEUP
212,1,90,924.109,925,1,225,1005,41.5451,34.91,BROKEUP
213,1,90,925.342,926,1,1722,1263,43.2855,18.1967,BROKEUP
308,1,146,940.151,941,1,1079,918,53.513,20.9213,BROKEUP
670,1,503,940.655,941,1,1267,903,18.9718,22.2375,BROKEUP
690,1,545,941.271,942,1,266,684,34.2969,45.7839,BROKEUP
671,1,503,943.109,944,2,799,1726,34.8028,19.6563,BROKEUP
234,1,97,945.431,946,2,424,579,36.1227,42.0337,BROKEUP
283,1,125,947.196,948,2,1210,1776,49.8613,20.2398,BROKEUP
226,1,97,948.638,949,1,326,1156,50.0336,54.9802,BROKEUP
856,1,909,948.276,949,0,872,827,51.1415,32.6815,BROKEUP
10,1,13,951.297,952,1,775,468,16.9032,46.8174,BROKEUP
414,1,209,951.466,952,2,1074,132,47.0588,21.7495,BROKEUP
734,1,629,954.678,955,0,1511,974,24.8874,52.9427,BROKEUP
709,1,580,955.187,956,1,209,175,37.5267,30.1261,BROKEUP
750,1,650,960.112,961,0,992,496,21.2093,22.0428,BROKEUP
619,1,433,961.847,962,0,342,523,21.8496,16.9588,BROKEUP
664,1,496,964.229,965,0,567,810,43.5891,40.6748,BROKEUP
428,1,223,965.835,966,1,15,1198,20.6905,47.3172,BROKEUP
395,1,202,973.504,974,1,984,304,21.6076,31.3173,BROKEUP
497,1,286,975.943,976,1,735,126,44.3283,54.0538,BROKEUP
867,1,937,975.957,976,0,1548,1076,32.6636,17.0491,BROKEUP
264,1,118,976.841,977,1,777,686,43.3151,27.6939,BROKEUP
403,1,209,978.012,979,1,1432,565,17.8107,54.4208,BROKEUP
771,1,699,981.098,982,0,1461,920,29.9784,48.8319,BROKEUP
335,1,167,982.552,983,1,1706,878,28.314,27.9586,BROKEUP
355,1,181,982.242,983,1,1438,897,27.6385,46.0151,BROKEUP
602,1,412,990.511,991,1,916,1062,36.9751,19.6128,BROKEUP
240,1,104,992.766,993,0,1655,1692,39.9096,26.8215,BROKEUP
528,1,314,1002.27,1003,1,718,1131,36.7085,34.4707,BROKEUP
349,1,174,1003.79,1004,0,664,298,21.9869,29.2828,BROKEUP
604,1,412,1006.52,1007,1,346,66,52.5992,25.2468,BROKEUP
424,1,216,1007.39,1008,1,160,1441,53.3926,49.0481,BROKEUP
669,1,503,1007.49,1008,0,20,1206,38.1522,23.3387,BROKEUP
215,1,97,1008.07,1009,0,993,392,54.303,29.3985,BROKEUP
566,1,363,1012.55,1013,1,1747,1588,54.0445,31.6343,BROKEUP
363,1,181,1013.96,1014,2,949,1882,46.6073,51.7625,BROKEUP
710,1,587,1020.2,1021,0,840,1097,30.2347,16.0173,BROKEUP
773,1,706,1021.05,1022,0,482,1653,53.1023,37.6285,BROKEUP
853,1,902,1022.64,1023,0,1425,1256,36.993,21.8017,BROKEUP
552,1,342,1024.45,1025,1,294,94,45.7938,23.9117,BROKEUP
294,1,139,1031.15,1032,1,1934,479,53.0888,38.8587,BROKEUP
842,1,888,1033.43,1034,0,1908,53,46.6301,53.341,BROKEUP
603,1,412,1034.55,1035,1,688,1919,25.1873,45.8337,BROKEUP
724,1,608,1036.92,1037,0,847,1061,47.0689,46.7787,BROKEUP
436,1,223,1037.91,1038,2,517,1116,17.1688,25.5859,BROKEUP
843,1,888,1043.42,1044,0,791,1309,41.2223,46.157,BROKEUP
808,1,790,1046.96,1047,1,353,733,44.1117,25.3401,BROKEUP
446,1,237,1048.08,1049,1,515,812,25.8525,31.4366,BROKEUP
463,1,244,1049.75,1050,1,1080,39,29.3492,28.0179,BROKEUP
651,1,475,1049.89,1050,1,667,1762,29.2621,50.3187,BROKEUP
821,1,839,1049.77,1050,1,1844,1140,49.3449,45.0277,BROKEUP
244,1,111,1057.49,1058,0,97,819,27.7021,37.4064,BROKEUP
775,1,706,1057.79,1058,0,1468,954,44.5418,21.3125,BROKEUP
859,1,923,1058.01,1059,0,1739,996,27.8168,32.0633,BROKEUP
894,1,1000,1063.67,1064,0,1243,1374,42.45,24.258,BROKEUP
5,1,13,1064.18,1065,0,273,550,31.0728,33.7548,BROKEUP
462,1,244,1065.29,1066,1,1036,1799,29.865,54.0512,BROKEUP
663,1,496,1065.27,1066,0,1083,200,39.6765,38.0617,BROKEUP
678,1,517,1071.21,1072,1,967,1816,41.0244,17.6253,BROKEUP
533,1,321,1073.77,1074,2,1185,1790,53.9175,16.6391,BROKEUP
609,1,419,1077.68,1078,1,1020,1069,27.2883,47.3827,BROKEUP
250,1,111,1078.87,1079,2,1734,1335,34.6138,37.0661,BROKEUP
823,1,853,1078.41,1079,0,1808,1388,45.5215,42.5504,BROKEUP
778,1,713,1085.6,1086,0,997,1405,39.5672,53.3421,BROKEUP
888,1,986,1095.14,1096,0,1029,1235,31.3595,44.804,BROKEUP
225,1,97,1098.81,1099,1,940,585,31.5323,38.4003,BROKEUP
486,1,272,1107.66,1108,1,966,1685,54.2461,49.9601,BROKEUP
543,1,328,1108.02,1109,1,143,1067,29.3867,36.4876,BROKEUP
606,1,419,1110.63,1111,0,146,1838,25.5554,42.0584,BROKEUP
876,1,951,1110.41,1111,0,1714,1718,34.2501,40.3593,BROKEUP
565,1,363,1116.08,1117,1,1834,571,40.7533,32.2416,BROKEUP
803,1,776,1119.04,1120,0,1920,1571,25.251,49.4652,BROKEUP
120,1,55,1121.89,1122,2,1494,329,36.4939,33.4601,BROKEUP
893,1,1000,1124.43,1125,0,1511,93,24.8874,30.3262,BROKEUP
650,1,475,1125.37,1126,1,455,212,20.8375,33.2649,BROKEUP
918,1,1091,1127.04,1128,0,931,278,26.2991,37.0867,BROKEUP
776,1,713,1128.87,1129,0,1356,136,47.2122,21.0236,BROKEUP
84,1,41,1129.16,1130,1,1423,619,23.1068,43.9265,BROKEUP
807,1,790,1129.06,1130,0,1573,1974,48.9077,23.2836,BROKEUP
858,1,923,1130.21,1131,0,1217,765,48.9849,34.0886,BROKEUP
909,1,1056,1132.06,1133,0,1093,1149,33.1986,39.0379,BROKEUP
429,1,223,1136.61,1137,1,1862,806,31.9224,45.2231,BROKEUP
498,1,286,1136.49,1137,1,1771,881,51.3775,18.1176,BROKEUP
827,1,860,1144.13,1145,0,615,1952,34.5422,42.5456,BROKEUP
895,1,1007,1156.8,1157,1,503,82,54.8827,21.8032,BROKEUP
573,1,377,1158.62,1159,0,723,1865,32.1515,16.8923,BROKEUP
633,1,447,1161.75,1162,0,964,196,51.8896,17.2711,BROKEUP
902,1,1028,1164.62,1165,0,291,1992,16.2736,46.2441,BROKEUP
223,1,97,1171.56,1172,1,1549,1679,33.1363,30.4837,BROKEUP
466,1,251,1172.15,1173,2,696,1359,42.7678,23.9638,BROKEUP
641,1,454,1173.32,1174,1,580,339,36.7708,53.6842,BROKEUP
509,1,293,1175.85,1176,2,1414,60,39.7292,18.4657,BROKEUP
874,1,944,1178.83,1179,0,319,519,20.3327,37.9071,BROKEUP
889,1,986,1180.39,1181,0,424,1898,36.1227,27.6904,BROKEUP
852,1,902,1188.69,1189,0,89,516,50.2812,20.0986,BROKEUP
932,1,1126,1188.89,1189,0,799,1912,34.8028,50.8037,BROKEUP
877,1,951,1192.3,1193,1,1025,1442,50.0169,54.5207,BROKEUP
376,1,188,1194.95,1195,1,607,1608,36.7828,37.1098,BROKEUP
447,1,237,1197.43,1198,1,574,269,27.714,53.5831,BROKEUP
50,1,27,1215.17,1216,1,1033,1551,46.4886,25.8926,BROKEUP
572,1,370,1221.78,1222,1,1305,1255,50.5103,45.0825,BROKEUP
835,1,874,1222.55,1223,0,1368,1100,41.6662,37.7027,BROKEUP
836,1,881,1223.37,1224,1,262,803,20.357,20.6383,BROKEUP
829,1,867,1224.19,1225,1,443,260,51.8557,24.5323,BROKEUP
458,1,244,1226.43,1227,1,1460,1329,36.2894,34.1258,BROKEUP
478,1,265,1226.76,1227,2,1966,226,47.2512,50.6515,BROKEUP
