Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
0,2,10,89,89,0,0,86,3600,1,0,0,9,2,0,24,0,396.886,21.9781,44.0985,1,1,1
0,1,5,86,86,0,0,88,2900,2,1,0,12,2,0,5,0,2397.2,128.974,266.355,1,1,1
1,26,0,810,810,0,0,795,29000,0,0,0,95,0,0,0,0,739.286,44.6903,79.0318,0.179236,0.0114158,0.0165221
1,25,1,79,79,0,0,76,2600,16,5,0,9,0,0,6,0,1829.59,87.0452,178.399,1,0.0410147,0.0977001
1,24,9,79,79,0,0,85,3200,1,0,0,8,0,0,14,0,627.613,25.6993,51.7348,1,0.0329938,0.0472357
1,23,16,154,154,0,0,157,6400,1,0,0,14,0,0,21,0,64.424,5.63869,10.0471,0.572519,0.0190119,0.0462642
1,22,0,323,323,0,0,317,13500,0,0,0,36,0,0,68,0,312.766,24.8645,39.3074,0.794041,0.0354839,0.0731637
1,21,0,316,316,0,0,321,13600,0,0,0,44,0,0,36,0,388.662,23.1075,42.4069,0.710109,0.0413585,0.055948
1,20,10,68,68,0,0,88,2400,1,0,0,11,0,0,17,0,254.672,8.55278,13.2969,1,0.0931545,0.132954
1,19,8,77,77,0,0,81,3800,2,0,0,10,0,0,22,0,1461.96,31.0416,35.1064,1,0.109934,0.225085
1,18,6,97,97,0,0,84,3800,4,0,0,8,0,0,17,0,981.102,51.5552,111.122,0.63226,0.0288895,0.0638647
1,17,7,156,156,0,0,158,6500,4,1,0,19,0,0,47,0,825.287,44.8694,88.5874,0.670952,0.0528501,0.0585752
1,16,0,309,309,0,0,316,12300,0,0,0,34,0,0,54,0,590.632,34.1609,66.2924,0.273449,0.0157236,0.0250215
1,15,5,68,68,0,0,84,3000,3,1,0,8,0,0,12,0,339.228,20.0817,34.4698,0.627971,0.0372726,0.0604713
1,14,0,88,88,0,0,75,3000,0,0,0,6,0,0,24,0,3525.51,79.972,159.945,1,0.19292,0.277407
1,13,13,88,88,0,0,85,2900,0,0,0,12,0,0,35,0,2258.92,55.2128,100.547,1,0.134367,0.228748
1,12,15,95,95,0,0,86,4500,1,0,0,14,0,0,25,0,241.709,14.5948,25.6343,0.234844,0.0108353,0.0240865
1,11,10,132,132,0,0,176,5000,2,0,0,23,0,0,27,0,554.743,29.4501,61.8603,0.0682705,0.00433255,0.00596012
1,10,7,38,38,0,0,42,1000,0,0,0,5,0,0,2,0,504.397,27.5677,56.1553,0.27705,0.0118683,0.0153917
1,9,10,78,78,0,0,79,2300,0,0,0,6,0,0,23,0,2350.4,16.7371,27.4894,1,0.146312,0.217841
1,8,9,80,80,0,0,81,3800,2,0,0,8,0,0,22,0,1453.76,24.32,40.1954,1,0.116233,0.2191
1,7,0,75,75,0,0,77,2500,0,0,0,7,0,0,20,0,1639.8,88.4927,185.534,0.949973,0.0460641,0.0879605
1,6,9,85,85,0,0,90,3800,2,0,0,8,0,0,20,0,1940.66,93.8407,198.741,1,0.0596846,0.0783021
1,5,15,40,40,0,0,42,1100,0,0,0,7,0,0,4,0,1543.94,50.5837,97.7712,1,0.101719,0.23809
1,4,7,45,45,0,0,39,1900,1,0,0,3,0,0,9,0,2080.42,27.12,34.4908,1,0.357173,0.985637
1,3,2,77,77,0,0,79,3300,13,1,0,7,0,0,13,0,36.4551,5.25769,5.05056,0.71076,0.090423,0.100511
1,2,10,68,68,0,0,73,1800,0,0,0,9,0,0,13,0,984.728,54.1157,108.748,0.248054,0.0366301,0.0314989
1,1,8,83,83,0,0,77,3300,2,0,0,8,0,0,8,0,1552.82,14.8386,25.3135,1,0.257948,0.17757
2,26,0,727,727,0,0,702,28300,0,0,0,83,0,0,0,0,521.222,27.2905,60.1358,0.0859635,0.00513682,0.00675485
2,25,1,74,74,0,0,66,3100,23,5,0,6,0,0,7,0,1305.84,41.8487,64.9818,1,0.12435,0.222999
2,24,9,65,65,0,0,75,2900,0,0,0,15,0,0,9,0,420.073,21.386,42.7859,0.697348,0.0285548,0.0369534
2,23,15,138,138,0,0,140,4900,1,0,0,21,0,0,37,0,628.814,36.0147,66.646,0.0339073,0.00402764,0.003241
2,22,0,255,255,0,0,287,9500,0,0,0,33,0,0,45,0,557.021,31.7166,66.7801,0.066546,0.00606452,0.00836327
2,21,0,267,267,0,0,291,9500,0,0,0,40,0,0,36,0,274.744,25.6904,22.0827,0.0971655,0.00537383,0.0080013
2,20,12,57,57,0,0,76,2500,1,0,0,9,0,0,13,0,954.875,55.1117,101.653,0.509344,0.0122183,0.0110808
2,19,11,68,68,0,0,77,3200,1,0,0,10,0,0,17,0,1471.87,60.7624,121.43,1,0.0221726,0.025076
2,18,7,123,123,0,0,77,5000,5,1,0,9,0,0,39,0,586.662,28.6294,61.407,0.891911,0.0572835,0.0617347
2,17,6,161,161,0,0,142,5100,5,0,0,11,0,0,40,0,222.334,23.5541,31.2593,0.392994,0.0203952,0.040267
2,16,0,250,250,0,0,282,9700,0,0,0,39,0,0,41,0,106.387,3.60217,11.9319,0.184572,0.00813355,0.0135291
2,15,5,68,68,0,0,76,1500,1,0,0,5,0,0,13,0,830.572,51.2929,96.2857,0.424035,0.022313,0.0265152
2,14,0,69,69,0,0,63,2500,0,0,0,8,0,0,17,0,2786.18,55.8297,76.3528,1,0.266573,0.114247
2,13,10,63,63,0,0,80,2800,1,0,0,11,0,0,22,0,2111.87,60.8614,98.8741,1,0.110426,0.0718192
2,12,11,99,99,0,0,82,3200,0,0,0,13,0,0,32,0,1032.82,56.0599,118.869,0.219735,0.0112268,0.0122068
2,11,10,115,115,0,0,152,3700,1,0,0,11,0,0,26,0,503.8,27.0251,60.6444,0.369828,0.0184063,0.032558
2,10,7,47,47,0,0,40,1900,0,0,0,6,0,0,4,0,1590.62,66.124,135.291,1,0.0918924,0.0935921
2,9,10,67,67,0,0,74,3000,2,0,0,7,0,0,26,0,2211.18,58.9582,108.687,1,0.0209213,0.0549788
2,8,11,71,71,0,0,78,3500,1,0,0,15,0,0,21,0,2730.82,131.482,245.314,1,0.0173714,0.028711
2,7,0,71,71,0,0,70,2600,0,0,0,7,0,0,17,0,2312.43,89.0826,171.715,1,0.147488,0.168667
2,6,8,70,70,0,0,78,2300,1,0,0,9,0,0,12,0,1341.27,19.7141,50.6964,1,0.0782006,0.116906
2,5,16,36,36,0,0,37,1600,0,0,0,5,0,0,10,0,2596.97,77.9955,159.219,1,0.168612,0.162952
2,4,8,42,42,0,0,32,1200,0,0,0,2,0,0,11,0,2806.46,70.7805,136.496,1,0.0246546,0.0689817
2,3,3,67,67,0,0,70,1800,3,1,0,8,0,0,16,0,135.409,9.11938,7.15649,0.0405056,0.00477972,0.00388505
2,2,10,64,64,0,0,61,2700,1,0,0,8,0,0,14,0,724.271,19.1394,36.1412,1,0.108231,0.135934
2,1,7,79,79,0,0,69,3000,2,0,0,4,0,0,11,0,634.844,14.1613,13.3161,1,0.0134897,0.0210946
3,26,0,663,663,0,0,638,1300,0,0,0,64,0,0,0,0,1316.5,76.6955,142.5,0.0668233,0.00293446,0.00536927
3,25,1,68,68,0,0,60,2900,22,2,0,10,0,0,7,0,2757.92,114.498,241.325,1,0.0380443,0.0464155
3,24,10,61,61,0,0,67,2000,0,0,0,11,0,0,12,0,481.455,31.4563,50.8283,0.381885,0.0267325,0.042786
3,23,16,114,114,0,0,125,3400,1,0,0,17,0,0,24,0,136.854,8.41071,10.5393,0.449153,0.0257248,0.0317362
3,22,0,222,222,0,0,253,1400,0,0,0,28,0,0,60,0,527.409,34.2039,48.8233,0.192076,0.0132152,0.0159
3,21,0,220,220,0,0,267,900,0,0,0,29,0,0,31,0,962.778,53.0253,107.975,0.105671,0.00856347,0.00566222
3,20,12,49,49,0,0,68,1500,0,0,0,5,0,0,18,0,2193.31,106.776,209.591,1,0.0459265,0.145218
3,19,12,61,61,0,0,70,1600,0,0,0,8,0,0,15,0,1062.19,43.561,72.4652,1,0.0467403,0.134923
3,18,12,100,100,0,0,75,2200,0,0,0,19,0,0,38,0,154.425,9.8547,14.6028,0.391108,0.0238578,0.0266987
3,17,5,147,147,0,0,123,3900,6,2,0,32,0,0,35,0,630.49,35.1342,63.61,0.138959,0.0157027,0.0156296
3,16,0,221,221,0,0,251,1100,0,0,0,18,0,0,43,0,682.716,43.8354,74.0795,0.0303963,0.0015009,0.00313998
3,15,1,62,62,0,0,69,1900,19,1,0,3,0,0,12,0,701.445,30.8249,54.3828,1,0.170976,0.160476
3,14,0,64,64,0,0,58,1600,0,0,0,10,0,0,23,0,2352.65,35.8634,52.6278,1,0.0697871,0.0763528
3,13,10,64,64,0,0,76,1600,0,0,0,8,0,0,22,0,1954.99,51.5417,90.5549,1,0.121723,0.0659161
3,12,13,85,85,0,0,70,2200,0,0,0,13,0,0,24,0,660.3,42.1109,66.9222,0.688547,0.0700749,0.132077
3,11,10,113,113,0,0,133,3300,2,0,0,6,0,0,24,0,450.203,28.8369,52.1336,0.458,0.0300279,0.0356732
3,10,8,49,49,0,0,36,1600,0,0,0,6,0,0,11,0,1446.32,40.7803,77.9247,1,0.110207,0.270582
3,9,12,55,55,0,0,67,1700,0,0,0,4,0,0,19,0,2130.46,41.4779,52.4958,1,0.0453525,0.0905722
3,8,9,65,65,0,0,66,1600,0,0,0,7,0,0,20,0,2349.85,65.9564,132.094,1,0.262963,0.153321
3,7,0,65,65,0,0,64,1100,0,0,0,9,0,0,18,0,2210.86,27.1166,48.2066,1,0.0593884,0.214643
3,6,7,67,67,0,0,74,2700,1,0,0,9,0,0,17,0,812.573,29.8727,53.0637,1,0.0246427,0.101393
3,5,16,35,35,0,0,34,1000,0,0,0,3,0,0,1,0,2146.45,13.2847,26.8281,1,0.194989,0.227456
3,4,8,32,32,0,0,27,1300,0,0,0,5,0,0,9,0,2528.38,25.8091,32.9305,1,0.235935,0.272992
3,3,1,61,61,0,0,56,2000,17,2,0,7,0,0,7,0,1485.94,80.8107,164.771,0.169261,0.0303979,0.0102236
3,2,8,55,55,0,0,53,2000,0,0,0,9,0,0,7,0,748.904,45.5156,80.8782,1,0.0239243,0.0301177
3,1,6,64,64,0,0,61,2100,1,0,0,11,0,0,6,0,427.254,26.627,45.9172,1,0.0128739,0.0102431
4,26,20,592,592,0,0,574,600,6,1,0,71,0,0,0,0,1602.96,48.1724,72.5512,1,0.153391,0.285
4,25,1,66,66,0,0,53,2200,19,2,0,3,0,0,12,0,2498.04,37.3575,56.3374,1,0.0880755,0.219386
4,24,11,62,62,0,0,63,1900,1,0,0,5,0,0,13,0,267.806,17.5561,37.0896,0.802425,0.0393204,0.0847139
4,23,15,115,115,0,0,108,4200,2,0,0,11,0,0,20,0,1348.56,76.2226,149.729,0.228089,0.00420536,0.0131741
4,22,0,162,162,0,0,232,1200,0,0,0,33,0,0,39,0,572.243,34.2076,47.8048,1,0.0684078,0.0813722
4,21,0,187,187,0,0,236,1700,0,0,0,26,0,0,21,0,2262.04,90.1845,176.004,1,0.176751,0.269938
4,20,1,38,38,0,0,56,1400,10,3,0,2,0,0,5,0,3877.48,124.448,234.387,1,0.213551,0.261988
4,19,11,65,65,0,0,63,2100,0,0,0,8,0,0,18,0,724.751,21.1983,12.1945,1,0.0871219,0.103522
4,18,8,89,89,0,0,67,3100,3,0,0,2,0,0,23,0,785.162,46.4299,83.9069,0.386062,0.0164245,0.012169
4,17,5,140,140,0,0,110,3500,8,1,0,22,0,0,28,0,2223.81,130.253,248.978,0.525409,0.058557,0.0302905
4,16,0,185,185,0,0,226,1400,0,0,0,22,0,0,32,0,683.139,29.0694,19.3488,1,0.073059,0.370398
4,15,2,59,59,0,0,62,2300,8,2,0,6,0,0,7,0,536.606,19.2196,15.8451,1,0.0385311,0.0679785
4,14,0,54,54,0,0,53,1000,0,0,0,10,0,0,17,0,2461.76,68.5292,131.307,1,0.358634,0.087713
4,13,8,64,64,0,0,71,2600,1,0,0,8,0,0,23,0,1590.05,26.963,49.3391,1,0.171806,0.129364
4,12,17,82,82,0,0,63,2300,0,0,0,17,0,0,25,0,621.257,34.0206,65.2508,0.600273,0.0842218,0.111537
4,11,11,100,100,0,0,116,2900,2,0,0,12,0,0,22,0,1410.88,79.8862,160.32,0.450203,0.032041,0.0372383
4,10,9,50,50,0,0,31,1600,1,0,0,7,0,0,8,0,1321.46,18.9833,25.4961,1,0.0815606,0.0974059
4,9,2,49,49,0,0,55,1600,8,0,0,1,0,0,14,0,3325.67,95.3828,199.297,1,0.0691298,0.074994
4,8,9,52,52,0,0,62,1900,0,0,0,5,0,0,17,0,1676.91,17.4964,39.1016,1,0.164891,0.440313
4,7,0,55,55,0,0,57,1300,0,0,0,8,0,0,17,0,3869.17,117.013,236.574,1,0.135583,0.0803443
4,6,10,55,55,0,0,66,2100,0,0,0,9,0,0,14,0,3962.73,216.898,446.747,0.677145,0.0746819,0.0482397
4,5,18,37,37,0,0,26,1300,0,0,0,6,0,0,6,0,2110.09,43.7333,54.6769,1,0.0442822,0.0894271
4,4,3,23,23,0,0,26,600,1,0,0,5,0,0,7,0,2202.12,31.3984,33.2355,1,0.0860302,0.0548842
4,3,3,56,56,0,0,46,2400,7,0,0,4,0,0,10,0,1878.08,79.7025,144.12,1,0.269369,0.205963
4,2,9,49,49,0,0,47,1900,0,0,0,7,0,0,10,0,728.418,38.4342,68.1575,1,0.113789,0.0808782
4,1,4,60,60,0,0,52,2400,5,0,0,6,0,0,3,0,185.705,15.7972,24.3006,0.854509,0.053254,0.0417429
5,26,10,537,537,0,0,520,1100,13,2,0,55,0,0,0,0,1797.88,31.717,46.0974,1,0.481724,0.181378
5,25,2,56,56,0,0,47,1600,6,1,0,2,0,0,3,0,2600.88,49.1907,86.764,1,0.0533679,0.0563374
5,24,11,57,57,0,0,58,2800,0,0,0,7,0,0,12,0,470.97,28.6361,53.6634,0.535612,0.0585205,0.0337178
5,23,15,102,102,0,0,93,2100,0,0,0,10,0,0,23,0,704.65,41.8718,83.1833,1,0.0635188,0.0880757
5,22,0,126,126,0,0,206,1100,0,0,0,21,0,0,35,0,1484.99,66.3398,128.555,1,0.0570127,0.119512
5,21,0,160,160,0,0,218,300,0,0,0,19,0,0,17,0,2036.02,44.9654,74.1135,1,0.225461,0.29334
5,20,0,39,39,0,0,51,1500,0,0,0,9,0,0,3,0,4663.24,95.6944,188.249,1,0.207414,0.781289
5,19,11,59,59,0,0,47,2500,0,0,0,7,0,0,10,0,530.11,29.6709,46.0122,1,0.0264979,0.0174208
5,18,8,86,86,0,0,59,2300,1,0,0,15,0,0,21,0,553.324,21.7076,49.1471,1,0.0773831,0.0441615
5,17,5,130,130,0,0,96,1800,5,0,0,21,0,0,32,0,1472.96,18.6576,27.9959,1,0.118412,0.155611
5,16,0,156,156,0,0,198,1100,0,0,0,25,0,0,27,0,543.342,15.8475,23.7047,1,0.0581387,0.032248
5,15,4,50,50,0,0,54,1700,2,1,0,9,0,0,13,0,2420.27,136.165,280.585,0.670758,0.0320327,0.0176057
5,14,0,45,45,0,0,45,1200,0,0,0,5,0,0,9,0,2651.91,49.7065,72.9895,1,0.171323,0.328266
5,13,6,59,59,0,0,69,2000,2,0,0,7,0,0,13,0,1673.13,47.52,100.57,1,0.0337037,0.0448537
5,12,15,79,79,0,0,55,2600,0,0,0,5,0,0,23,0,147.073,14.2621,8.34149,0.690286,0.0567009,0.0815635
5,11,11,83,83,0,0,108,1900,0,0,0,11,0,0,18,0,794.449,26.6701,32.3833,1,0.0887625,0.145746
5,10,11,47,47,0,0,27,1700,0,0,0,4,0,0,8,0,1392.52,20.1562,41.9471,1,0.0379666,0.028329
5,9,11,41,41,0,0,47,1500,0,0,0,9,0,0,8,0,3317.52,35.9726,75.7243,1,0.158971,0.332161
5,8,11,46,46,0,0,58,1900,0,0,0,8,0,0,13,0,1392.77,53.9513,79.7523,1,0.0291606,0.0977541
5,7,0,59,59,0,0,48,1700,0,0,0,6,0,0,13,0,3534.52,35.0582,37.7242,1,0.585065,0.337963
5,6,9,48,48,0,0,59,1400,0,0,0,6,0,0,6,0,3198.64,38.115,47.6261,1,0.361497,0.893494
5,5,17,33,33,0,0,24,1300,0,0,0,3,0,0,3,0,2600.67,67.907,118.296,1,0.109333,0.109354
5,4,4,21,21,0,0,23,800,0,0,0,2,0,0,2,0,2297.92,23.3548,47.324,1,0.104661,0.110785
5,3,2,44,44,0,0,42,900,2,1,0,8,0,0,7,0,3737.2,143,275.244,1,0.0797025,0.160133
5,2,11,43,43,0,0,39,1600,0,0,0,7,0,0,11,0,1779.34,83.4971,167.482,1,0.054906,0.0851969
5,1,3,54,54,0,0,47,1800,4,0,0,5,0,0,2,0,1622.96,91.9776,181.662,0.206339,0.0197465,0.0347151
6,26,35,477,477,0,0,456,900,2,0,0,60,0,0,0,0,1793.01,38.2639,43.4458,1,0.105723,0.0921948
6,25,2,48,48,0,0,44,2200,6,1,0,11,0,0,3,0,3346.87,86.8999,156.985,1,0.0819846,0.144607
6,24,0,49,49,0,0,53,1600,0,0,0,9,0,0,10,0,180.088,13.5861,31.0098,0.47097,0.0318179,0.059626
6,23,16,71,71,0,0,78,2200,0,0,0,19,0,0,12,0,556.481,37.191,56.7201,0.880813,0.104679,0.0924259
6,22,0,107,107,0,0,173,500,0,0,0,6,0,0,17,0,1625.67,48.5151,68.4076,1,0.331699,0.257109
6,21,0,145,145,0,0,196,300,0,0,0,15,0,0,21,0,3236.71,80.6841,172.301,1,0.449654,0.741135
6,20,0,38,38,0,0,42,1300,0,0,0,7,0,0,13,0,5921.14,137.206,213.793,1,0.119618,0.376497
6,19,1,57,57,0,0,41,1200,9,1,0,7,0,0,17,0,1918.54,116.819,209.837,0.53011,0.0494514,0.0511247
6,18,7,78,78,0,0,53,1800,2,0,0,8,0,0,24,0,1419.72,74.0224,150.858,0.691655,0.0361793,0.0546078
6,17,1,127,127,0,0,86,2500,29,9,0,8,0,0,37,0,1579.33,34.5452,75.8149,1,0.0373151,0.0311066
6,16,0,127,127,0,0,178,1300,0,0,0,31,0,0,20,0,896.293,56.0446,98.8104,1,0.0396188,0.118524
6,15,6,37,37,0,0,46,1000,0,0,0,8,0,0,8,0,2612.07,60.834,102.008,1,0.272331,0.467642
6,14,0,35,35,0,0,43,900,0,0,0,13,0,0,16,0,3862.22,100.667,192.025,1,0.497065,0.0912369
6,13,8,57,57,0,0,58,1500,0,0,0,7,0,0,16,0,1406.84,24.216,31.0939,1,0.0792,0.10057
6,12,10,70,70,0,0,48,1100,0,0,0,6,0,0,20,0,1255.03,71.5358,143.782,0.163415,0.0285242,0.00695124
6,11,10,63,63,0,0,101,2100,1,0,0,11,0,0,9,0,379.113,20.5739,30.4571,1,0.0444502,0.0462619
6,10,10,38,38,0,0,24,1300,0,0,0,6,0,0,5,0,1454.1,41.1107,66.6777,1,0.0287946,0.0838941
6,9,10,41,41,0,0,41,1200,0,0,0,1,0,0,7,0,3305.2,42.2518,62.133,1,0.0719452,0.0946554
6,8,12,39,39,0,0,46,1200,0,0,0,5,0,0,8,0,1375.57,52.2055,74.9526,1,0.179838,0.0797523
6,7,0,48,48,0,0,43,1700,0,0,0,13,0,0,10,0,3043.17,32.0348,20.463,1,0.0584303,0.0628737
6,6,11,55,55,0,0,51,1800,0,0,0,3,0,0,9,0,3072.19,54.2094,101.798,1,0.07623,0.23813
6,5,17,32,32,0,0,21,900,0,0,0,2,0,0,3,0,2431.21,26.1846,40.2458,1,0.135814,0.295741
6,4,5,18,18,0,0,20,900,1,0,0,4,0,0,0,0,2512.7,44.7525,79.0775,1,0.0778493,0.23662
6,3,2,38,38,0,0,38,1600,5,0,0,6,0,0,8,0,3458.18,38.4803,47.9094,1,0.715001,0.91748
6,2,11,36,36,0,0,35,1300,0,0,0,7,0,0,7,0,1905.88,34.221,70.6537,1,0.166994,0.209353
6,1,3,48,48,0,0,42,1600,3,1,0,8,0,0,6,0,1579.96,27.2154,18.5514,1,0.114972,0.201847
7,26,45,422,422,0,0,400,14900,1,0,0,55,0,0,0,0,2193.44,58.0686,89.938,1,0.0956596,0.217229
7,25,2,45,45,0,0,39,2200,6,2,0,7,0,0,7,0,3459.61,63.6647,92.6239,1,0.0965554,0.196232
7,24,0,46,46,0,0,47,1400,0,0,0,2,0,0,5,0,712.181,40.9873,78.0201,0.600294,0.0150957,0.0775245
7,23,15,67,67,0,0,72,2300,0,0,0,9,0,0,7,0,440.389,20.7588,29.0432,1,0.0309925,0.0945335
7,22,0,101,101,0,0,158,1300,0,0,0,6,0,0,22,0,3049.41,156.157,184.268,1,1,0.171019
7,21,0,114,114,0,0,176,200,0,0,0,18,0,0,15,0,3336.77,52.4721,109.642,1,0.806841,1
7,20,0,27,27,0,0,39,1000,0,0,0,7,0,0,8,0,6056.1,66.4509,96.3446,1,0.228676,0.427586
7,19,1,53,53,0,0,35,1800,14,3,0,3,0,0,19,0,3026.09,98.2086,201.343,1,0.389395,0.419675
7,18,11,72,72,0,0,45,2700,1,0,0,9,0,0,20,0,1688.16,45.7391,93.5735,1,0.123371,0.188573
7,17,1,90,90,0,0,80,4200,33,8,0,18,0,0,20,0,952.153,46.5764,73.7947,1,0.0431815,0.15163
7,16,0,120,120,0,0,156,800,0,0,0,11,0,0,28,0,2960.11,203.254,303.679,1,1,0.141158
7,15,7,37,37,0,0,41,1600,0,0,0,4,0,0,4,0,3567.43,86.0411,149.826,1,0.30417,0.170013
7,14,0,24,24,0,0,37,1000,0,0,0,6,0,0,5,0,4136.56,61.6894,84.6174,1,0.335556,0.480062
7,13,6,51,51,0,0,50,1900,2,0,0,8,0,0,12,0,1346.15,49.0717,64.6829,1,0.0807199,0.0518231
7,12,13,62,62,0,0,41,2100,0,0,0,7,0,0,10,0,1039.78,15.2372,27.4198,1,0.715358,0.239636
7,11,8,63,63,0,0,86,1600,0,0,0,8,0,0,10,0,341.361,29.1766,41.1512,0.421237,0.0293912,0.0609141
7,10,10,35,35,0,0,20,900,0,0,0,3,0,0,10,0,1843.75,56.1209,89.972,1,0.102777,0.111129
7,9,9,35,35,0,0,35,1300,0,0,0,7,0,0,7,0,3425.1,50.545,72.7889,1,0.0845036,0.124266
7,8,11,41,41,0,0,42,1400,0,0,0,4,0,0,8,0,1502.39,41.9944,47.5991,1,0.130514,0.149905
7,7,0,41,41,0,0,40,900,0,0,0,5,0,0,8,0,2895.35,53.112,84.7059,1,0.0800869,0.034105
7,6,10,48,48,0,0,44,2100,0,0,0,10,0,0,10,0,2686.21,34.139,36.1345,1,0.0903489,0.145426
7,5,17,28,28,0,0,20,1000,0,0,0,2,0,0,4,0,3120.04,81.4821,138.338,1,0.130923,0.134153
7,4,5,22,22,0,0,16,700,0,0,0,4,0,0,5,0,2572.04,40.0197,56.7817,1,0.447525,0.158155
7,3,1,26,26,0,0,32,1300,6,3,0,8,0,0,3,0,3610.92,42.8671,85.3243,1,0.0962006,0.0532326
7,2,0,35,35,0,0,28,1800,0,0,0,8,0,0,2,0,2352.49,80.6863,133.055,1,0.171105,0.141307
7,1,5,44,44,0,0,35,1900,2,0,0,1,0,0,4,0,2725.54,109.504,198.282,1,0.0680385,0.026502
8,26,45,365,365,0,0,354,13700,1,0,0,57,0,0,0,0,575.48,50.2596,53.9423,0.476835,0.0152812,0.0138366
8,25,3,36,36,0,0,35,1100,2,0,0,7,0,0,7,0,3172.85,36.3749,61.3164,1,0.106108,0.0842035
8,24,0,46,46,0,0,39,1800,0,0,0,7,0,0,12,0,815.38,24.1345,45.9311,1,0.136624,0.0975252
8,23,17,60,60,0,0,63,1800,0,0,0,9,0,0,9,0,416.729,19.4987,44.3033,0.629127,0.034598,0.0290432
8,22,0,80,80,0,0,135,700,0,0,0,14,0,0,15,0,2588.42,44.9311,61.9354,1,0.520524,0.921338
8,21,0,98,98,0,0,150,400,0,0,0,15,0,0,12,0,3967.99,62.1884,116.888,1,0.524721,1
8,20,0,23,23,0,0,31,500,0,0,0,4,0,0,4,0,6288.43,65.8687,101.936,1,0.166127,0.240862
8,19,2,45,45,0,0,30,1500,4,1,0,3,0,0,12,0,3604.4,101.71,138.711,1,0.163681,0.251679
8,18,11,62,62,0,0,42,1600,0,0,0,6,0,0,24,0,1482.01,29.5601,39.1122,1,0.114348,0.0519853
8,17,0,84,84,0,0,68,1900,0,0,0,9,0,0,20,0,343.404,36.719,35.9338,0.793461,0.0465764,0.0368974
