Time, NodeID, Population, VectorPopulation, AdultCount, InfectedCount, InfectiousCount, MaleCount, NewEggsCount, IndoorBitesCount, OutdoorBitesCount, NewAdults, DiedBeforeFeeding, DiedDuringFeedingIndoor, DiedDuringFeedingOutdoor, MigrationFromCountLocal, MigrationFromCountRegional, arabiensis_AvailableHabitat, funestus_AvailableHabitat, gambiae_AvailableHabitat, arabiensis_EggCrowdingCorrection, funestus_EggCrowdingCorrection, gambiae_EggCrowdingCorrection
2,25,1,74,74,0,0,67,2600,21,2,0,6,0,0,0,15,942.814,21.8333,57.5349,1,0.0956057,0.198221
2,24,10,54,54,0,0,75,2000,0,0,0,11,0,0,5,9,555.026,33.2294,61.0029,0.334356,0.00524551,0.00738486
2,23,16,149,149,0,0,138,5100,1,0,0,17,0,0,15,36,1660.13,56.6534,86.9036,1,0.0261015,0.0305951
2,22,0,369,369,0,0,288,14500,0,0,0,55,0,0,58,43,20468.7,190.135,304.303,1,0.0398806,0.0653588
2,21,0,424,424,0,0,277,15800,0,0,0,57,0,0,57,52,31669,492.634,923.224,1,0.0989033,0.15807
2,20,13,60,60,0,0,78,1700,0,0,0,7,0,0,4,23,1653.57,19.9986,36.2857,1,0.299592,0.156731
2,19,11,61,61,0,0,63,1700,0,0,0,6,0,0,7,19,2323.2,49.3806,122.466,1,0.0699006,0.127262
2,18,6,61,61,0,0,77,2300,2,0,0,7,0,0,6,9,1116.59,60.9436,126.177,0.221698,0.0243893,0.0150762
2,17,5,138,138,0,0,139,5100,6,2,0,16,0,0,38,12,18074.6,631.611,1267.51,1,0.200563,0.250401
2,16,0,241,241,0,0,282,9100,0,0,0,22,0,0,48,37,12255.3,153.509,262.366,1,0.132248,0.180767
2,15,4,55,55,0,0,71,2000,3,0,0,10,0,0,0,17,147.236,10.7026,14.6929,0.402381,0.0290271,0.0470546
2,14,0,51,51,0,0,67,2400,0,0,0,7,0,0,5,13,2969.79,33.9971,57.6438,1,0.133663,0.164977
2,13,10,80,80,0,0,70,4200,2,0,0,12,0,0,16,15,1986.2,67.3806,128.578,1,0.04299,0.0718641
2,12,11,55,55,0,0,79,2200,0,0,0,6,0,0,7,10,1129.06,62.0297,124.452,0.309612,0.0201392,0.0167117
2,11,10,81,81,0,0,150,3200,1,0,0,13,0,0,9,14,6044.36,48.8774,34.2616,1,0.310016,0.415656
2,10,7,33,33,0,0,37,1700,0,0,0,2,0,0,2,8,182.622,9.8099,20.4025,0.525631,0.0224248,0.00880799
2,9,10,72,72,0,0,69,3900,1,0,0,18,0,0,10,23,1694.28,21.7704,35.364,1,0.0544723,0.0425557
2,8,13,67,67,0,0,71,1600,0,0,0,7,0,0,4,18,1211,40.5598,60.9999,1,0.0297485,0.0526565
2,7,0,50,50,0,0,74,1800,0,0,0,9,0,0,6,22,711.46,42.8472,76.94,0.131617,0.0140741,0.0122682
2,6,8,56,56,0,0,73,2200,1,0,0,5,0,0,4,15,962.453,19.4262,37.8281,1,0.0438027,0.0870429
2,5,16,39,39,0,0,36,1400,0,0,0,4,0,0,2,11,307.327,20.6804,39.4808,0.304362,0.00976915,0.0421513
2,4,7,29,29,0,0,35,600,0,0,0,5,0,0,3,4,415.476,5.27006,8.83069,1,0.0228312,0.0424823
2,3,2,52,52,0,0,70,1500,4,2,0,4,0,0,4,12,3379.3,151.26,300.589,1,0.0993172,0.164632
2,2,10,54,54,0,0,75,2000,0,0,0,3,0,0,3,14,929.375,51.9651,102.042,0.361268,0.0140457,0.020064
2,1,7,73,73,0,0,69,3100,2,0,0,6,0,0,0,17,1539.27,33.4174,40.9187,1,0.0474846,0.069137
3,26,10,660,660,0,0,618,1300,17,3,0,68,0,0,0,0,31789.3,326.117,567.036,1,0.0549878,0.0778156
3,25,1,70,70,0,0,58,2300,20,2,0,11,0,0,1,15,1262.51,64.8148,117.835,1,0.0272917,0.0523044
3,24,12,39,39,0,0,64,1100,0,0,0,7,0,0,1,6,321.292,18.1722,38.0324,0.693782,0.0830734,0.0762536
3,23,16,116,116,0,0,125,4500,2,0,0,15,0,0,5,26,3968.64,176.36,350.96,1,0.0298176,0.0362098
3,22,0,333,333,0,0,254,4900,0,0,0,37,0,0,50,61,20636.4,374.363,702.266,1,0.0475338,0.0490812
3,21,0,411,411,0,0,248,7000,0,0,0,39,0,0,51,51,31893.4,438.22,861.825,1,0.102632,0.153871
3,20,1,46,46,0,0,70,1100,16,1,0,9,0,0,2,8,1708.95,41.7109,54.6608,1,0.0399971,0.0453572
3,19,12,54,54,0,0,59,1100,0,0,0,4,0,0,13,12,2218.17,37.7977,58.575,1,0.123452,0.136074
3,18,11,63,63,0,0,72,1300,0,0,0,4,0,0,17,12,1857.07,81.487,161.674,1,0.0677151,0.180252
3,17,5,134,134,0,0,128,3300,6,0,0,15,0,0,29,18,19324.4,298.811,542.157,1,0.70179,0.551093
3,16,0,220,220,0,0,269,2900,0,0,0,21,0,0,47,30,12301.4,233.573,476.932,1,0.0639621,0.0795048
3,15,1,42,42,0,0,63,900,9,4,0,5,0,0,1,6,723.195,45.2489,80.9105,0.184046,0.0133783,0.0367323
3,14,0,51,51,0,0,61,300,0,0,0,4,0,0,4,10,3419.34,70.0508,133.927,1,0.0566618,0.0443414
3,13,11,68,68,0,0,58,1800,1,0,0,4,0,0,11,23,833.432,22.09,19.4925,1,0.048129,0.0857187
3,12,12,42,42,0,0,70,1000,0,0,0,8,0,0,11,12,1588.2,63.0211,112.911,1,0.0689218,0.155564
3,11,10,95,95,0,0,141,2400,1,0,0,16,0,0,12,23,9776.2,295.542,586.245,1,0.0610968,0.0244726
3,10,10,33,33,0,0,35,1000,0,0,0,2,0,0,4,8,278.256,18.1295,31.0284,0.182622,0.0196198,0.102012
3,9,11,59,59,0,0,62,1600,0,0,0,7,0,0,9,16,835.712,22.5867,32.6346,1,0.018142,0.0221025
3,8,10,60,60,0,0,62,1500,0,0,0,7,0,0,5,16,1398.77,45.9871,78.9744,1,0.101399,0.0871427
3,7,0,33,33,0,0,68,400,0,0,0,1,0,0,3,13,888.733,49.7082,83.6371,1,0.0856943,0.109914
3,6,6,44,44,0,0,63,1400,0,0,0,5,0,0,2,10,643.908,20.861,42.6564,1,0.0323771,0.0420312
3,5,17,27,27,0,0,32,1300,0,0,0,9,0,0,0,7,502.632,27.2961,55.8481,0.768318,0.103402,0.049351
3,4,6,31,31,0,0,33,1200,1,0,0,5,0,0,1,10,490.838,19.6373,18.3153,1,1,0.0176614
3,3,2,38,38,0,0,60,900,4,1,0,7,0,0,2,12,3723.97,75.136,153.219,1,0.30252,1
3,2,8,41,41,0,0,68,1000,0,0,0,4,0,0,4,16,547.574,15.7776,18.1748,1,0.0649564,0.145774
3,1,5,70,70,0,0,58,1900,2,0,0,12,0,0,3,16,1637.49,57.123,119.943,1,0.0303795,0.0371988
4,26,20,597,597,0,0,542,800,6,1,0,63,0,0,0,0,96445.5,3814.73,7572.06,1,0.815292,0.945059
4,25,1,67,67,0,0,54,1900,16,6,0,6,0,0,0,15,856.461,38.6348,52.6068,1,0.0810185,0.168336
4,24,10,37,37,0,0,56,1600,0,0,0,6,0,0,2,10,2343.38,118.143,239.153,1,0.0363445,0.0760648
4,23,16,98,98,0,0,116,2600,0,0,0,9,0,0,19,11,8809.48,338.047,670.498,1,0.0839809,0.233973
4,22,0,271,271,0,0,226,5300,0,0,0,40,0,0,59,29,22098.5,358.799,560.837,1,0.415958,0.305333
4,21,0,394,394,0,0,221,7300,0,0,0,39,0,0,46,46,29855.5,218.343,309.171,1,0.292146,0.253478
4,20,1,47,47,0,0,67,900,11,2,0,7,0,0,2,13,1891.76,32.2417,41.4176,1,0.059587,0.182203
4,19,11,38,38,0,0,55,1400,0,0,0,8,0,0,5,6,2961.04,82.8264,150.004,1,0.125992,0.19525
4,18,12,38,38,0,0,66,1200,0,0,0,8,0,0,5,11,2383.08,47.4344,102.565,1,0.135812,0.404185
4,17,5,144,144,0,0,115,3300,6,1,0,18,0,0,50,19,21465.7,291.588,492.191,1,0.498018,0.25817
4,16,0,189,189,0,0,242,3100,0,0,0,21,0,0,40,22,12735.8,200.646,277.867,1,0.467146,0.340666
4,15,3,49,49,0,0,58,1200,4,1,0,3,0,0,4,11,709.6,19.0027,43.2889,1,0.452489,0.202276
4,14,0,60,60,0,0,51,1500,0,0,0,6,0,0,6,16,5333.61,199.544,245.068,1,1,0.446422
4,13,9,62,62,0,0,50,1300,1,0,0,5,0,0,7,16,557.106,30.1453,43.6785,1,0.0276126,0.0487312
4,12,14,26,26,0,0,66,600,0,0,0,1,0,0,5,3,2091.23,66.5204,124.026,1,0.21007,0.564557
4,11,9,89,89,0,0,129,1800,1,0,0,12,0,0,6,25,18585,552.235,1120,1,0.369427,0.488537
4,10,10,27,27,0,0,33,900,0,0,0,2,0,0,1,5,477.348,22.0018,43.7054,1,0.0453237,0.0775711
4,9,2,41,41,0,0,58,1000,5,2,0,6,0,0,5,13,585.202,23.4636,29.6891,1,0.0451733,0.0466209
4,8,10,56,56,0,0,56,2400,1,0,0,5,0,0,5,13,1589.11,56.3322,97.9013,1,0.15329,0.131624
4,7,0,27,27,0,0,63,400,0,0,0,5,0,0,6,5,1622.52,60.9952,197.169,1,0.497082,1
4,6,9,41,41,0,0,61,1900,0,0,0,8,0,0,5,9,3114.12,154.281,301.457,1,0.0347683,0.0710941
4,5,19,26,26,0,0,28,300,0,0,0,5,0,0,0,9,527.923,28.6339,48.8803,1,0.0454935,0.18616
4,4,3,32,32,0,0,32,600,2,1,0,1,0,0,2,8,654.615,33.1092,69.4016,1,0.0327288,0.0915767
4,3,2,43,43,0,0,55,1400,7,2,0,1,0,0,1,10,3357.71,37.015,28.6342,1,0.75136,0.383047
4,2,7,32,32,0,0,57,900,0,0,0,2,0,0,1,11,2523.06,133.824,270.451,1,0.157776,0.0363497
4,1,4,57,57,0,0,52,1500,3,0,0,5,0,0,0,12,2412.81,71.7483,139.868,1,0.095205,0.119943
5,26,10,529,529,0,0,489,600,12,1,0,68,0,0,0,0,92325.2,3972.26,6984.47,1,1,1
5,25,2,57,57,0,0,50,1800,9,2,0,6,0,0,5,14,852.596,47.9382,71.8441,1,0.0965869,0.0657584
5,24,10,28,28,0,0,49,900,0,0,0,7,0,0,2,6,3847.6,115.434,219.289,1,0.196905,0.341647
5,23,16,86,86,0,0,103,2300,0,0,0,12,0,0,10,16,9467.96,139.618,269.551,1,0.375608,0.957854
5,22,0,236,236,0,0,209,3200,0,0,0,34,0,0,53,37,28592.6,600.958,1134.73,1,0.256285,0.295177
5,21,0,346,346,0,0,192,3800,0,0,0,46,0,0,33,36,39223.2,888.285,1589.91,1,0.121302,0.0997327
5,20,1,41,41,0,0,61,800,8,1,0,7,0,0,3,13,2789.09,65.198,138.676,1,0.107472,0.103544
5,19,10,40,40,0,0,46,1100,0,0,0,5,0,0,7,12,2854.8,41.3308,76.2002,1,0.414132,0.214292
5,18,12,37,37,0,0,57,1300,0,0,0,7,0,0,3,7,3051.33,74.9977,126.481,1,0.0948687,0.205129
5,17,5,126,126,0,0,105,2600,5,1,0,22,0,0,34,11,20983.4,178.677,297.928,1,0.291588,0.410159
5,16,0,158,158,0,0,218,2800,0,0,0,32,0,0,21,19,12654.1,158.059,178.456,1,0.167205,0.213744
5,15,5,37,37,0,0,53,1000,1,0,0,4,0,0,2,7,572.926,10.2365,18.5473,1,0.0950137,0.0618413
5,14,0,43,43,0,0,47,600,0,0,0,10,0,0,9,10,5475.44,76.5578,167.16,1,0.285063,1
5,13,6,55,55,0,0,43,1600,1,0,0,5,0,0,8,11,1117.3,44.0343,81.4777,1,0.0753633,0.0545981
5,12,15,33,33,0,0,55,1100,0,0,0,3,0,0,5,5,3647.78,102.566,203.42,1,0.221735,0.413419
5,11,9,84,84,0,0,107,2100,1,0,0,11,0,0,9,13,24814,746.699,1244.45,1,1,1
5,10,11,24,24,0,0,28,900,0,0,0,8,0,0,0,10,305.715,10.7103,19.7461,1,0.220018,0.0874108
5,9,10,33,33,0,0,50,900,0,0,0,3,0,0,6,10,3866.06,205.231,415.451,1,0.234636,0.0593782
5,8,10,49,49,0,0,51,1600,0,0,0,4,0,0,5,9,1483.56,36.4044,62.1733,1,0.140831,0.0699295
5,7,0,22,22,0,0,56,700,0,0,0,2,0,0,1,5,1553.8,13.7912,123.2,1,0.609952,1
5,6,10,34,34,0,0,52,1000,0,0,0,3,0,0,1,8,2982.58,49.7365,76.8422,1,0.220401,0.430653
5,5,17,24,24,0,0,23,900,0,0,0,3,0,0,1,3,625.598,18.9885,32.5109,1,0.286339,0.488803
5,4,6,20,20,0,0,27,500,0,0,0,7,0,0,1,5,1018.23,33.3165,45.3584,1,0.082773,0.694016
5,3,1,47,47,0,0,49,900,11,1,0,8,0,0,1,11,3632.29,58.3308,103.476,1,0.0740301,0.0477237
5,2,7,21,21,0,0,47,700,0,0,0,3,0,0,1,5,2665.1,25.6694,52.4557,1,0.33456,0.676127
5,1,4,51,51,0,0,46,1400,2,0,0,7,0,0,3,10,2122.04,40.4998,35.6709,1,0.239161,0.174834
6,26,35,476,476,0,0,435,18600,2,0,0,53,0,0,0,0,88955,4068.43,6551.11,1,1,1
6,25,2,45,45,0,0,44,900,3,1,0,5,0,0,2,9,1344.36,75.9826,133.929,1,0.0599227,0.17961
6,24,0,26,26,0,0,46,900,0,0,0,4,0,0,0,7,3357.16,36.9471,36.1289,1,1,0.730962
6,23,16,70,70,0,0,91,2500,0,0,0,15,0,0,8,18,10987.4,178.398,331.156,1,0.139618,0.449252
6,22,0,185,185,0,0,180,2600,0,0,0,24,0,0,23,30,39294.6,900.969,1621.62,1,0.751198,0.872867
6,21,0,308,308,0,0,165,5200,0,0,0,41,0,0,40,56,40836.5,409.439,736.946,1,0.634489,1
6,20,1,32,32,0,0,53,700,6,2,0,3,0,0,3,12,3812.98,90.3661,185.109,1,0.65198,0.346691
6,19,1,35,35,0,0,44,400,6,0,0,4,0,0,8,8,3700.81,80.5434,132.868,1,0.103327,0.127
6,18,12,37,37,0,0,50,400,0,0,0,2,0,0,7,10,3104.09,48.6013,98.8992,1,0.249992,0.210802
6,17,0,112,112,0,0,94,2400,0,0,0,17,0,0,30,6,28968.7,653.946,1186.63,1,0.446693,0.248274
6,16,0,148,148,0,0,203,1800,0,0,0,20,0,0,30,13,16888.9,354.34,668.988,1,0.158059,0.148714
6,15,6,38,38,0,0,46,1100,1,0,0,2,0,0,3,9,398.079,18.9117,27.0088,1,0.0341216,0.0618242
6,14,0,44,44,0,0,43,1300,0,0,0,4,0,0,7,8,5677.55,44.4854,79.6164,1,0.382789,0.417899
6,13,7,39,39,0,0,36,800,0,0,0,6,0,0,10,8,667.342,31.6301,22.8158,1,0.0733905,0.271592
6,12,11,29,29,0,0,46,400,0,0,0,6,0,0,6,5,4041.45,46.7155,91.4944,1,0.256416,0.406841
6,11,10,90,90,0,0,98,2000,1,0,0,12,0,0,6,27,27691.3,691.415,972.927,1,1,1
6,10,11,15,15,0,0,25,300,0,0,0,4,0,0,1,5,141.401,11.1859,15.9334,1,0.107103,0.0394922
6,9,9,19,19,0,0,43,600,0,0,0,3,0,0,3,7,5394.17,119.001,229.353,1,0.513077,1
6,8,10,39,39,0,0,44,900,0,0,0,7,0,0,1,11,1517.64,40.9337,50.9604,1,0.0910109,0.0777166
6,7,0,29,29,0,0,52,300,0,0,0,2,0,0,3,11,2105.49,68.0593,132.277,1,0.0689558,1
6,6,8,33,33,0,0,48,900,0,0,0,5,0,0,3,8,2824.23,37.2714,33.2482,1,0.124341,0.256141
6,5,17,27,27,0,0,22,1000,0,0,0,3,0,0,3,7,1095.15,49.5454,103.795,1,0.063295,0.162554
6,4,4,16,16,0,0,23,400,0,0,0,4,0,0,0,6,1456.21,36.454,78.3564,1,0.333165,0.151195
6,3,2,38,38,0,0,44,700,4,0,0,6,0,0,2,11,4638.02,98.9058,172.447,1,0.291654,0.206952
6,2,9,20,20,0,0,45,700,0,0,0,6,0,0,1,6,3989.94,102.999,204.66,1,0.128347,0.262278
6,1,6,45,45,0,0,42,1600,1,0,0,8,0,0,0,8,2796.56,64.2369,103.284,1,0.0809996,0.0445886
7,26,35,418,418,0,0,390,16500,2,0,0,58,0,0,0,0,92613.5,1191.02,1994.17,1,0.813686,0.897412
7,25,2,42,42,0,0,41,1200,5,1,0,5,0,0,0,11,1685.48,51.0282,85.8307,1,0.253275,0.669645
7,24,0,30,30,0,0,39,1200,0,0,0,3,0,0,3,3,3812.18,62.8947,95.2421,1,0.0738942,0.12043
7,23,15,68,68,0,0,76,1200,0,0,0,6,0,0,8,10,10265.7,87.0956,115.192,1,0.178398,0.413945
7,22,0,176,176,0,0,152,3500,0,0,0,21,0,0,39,32,44766.1,599.251,1445.46,1,1,1
7,21,0,245,245,0,0,146,4600,0,0,0,42,0,0,26,41,41673.5,402.702,653.276,1,0.240847,0.334975
7,20,1,25,25,0,0,50,600,7,1,0,6,0,0,0,5,5002.64,200.97,200.96,1,1,0.61703
7,19,1,34,34,0,0,38,1100,13,1,0,1,0,0,8,5,4411.04,79.1988,122.004,1,0.805434,0.664338
7,18,12,29,29,0,0,44,700,0,0,0,4,0,0,6,5,3249.26,41.7134,55.8069,1,0.486013,0.494496
7,17,1,111,111,0,0,84,2200,31,5,0,11,0,0,27,18,36538.1,730.497,1730.68,1,1,1
7,16,0,119,119,0,0,178,1800,0,0,0,18,0,0,19,16,25158.5,598.679,1197.17,1,0.5062,1
7,15,7,27,27,0,0,41,800,0,0,0,4,0,0,1,8,291.727,19.2393,30.4141,1,0.0315195,0.135044
7,14,0,44,44,0,0,38,500,0,0,0,3,0,0,8,10,5332.06,54.0384,49.8954,1,0.0889709,0.199041
7,13,7,22,22,0,0,32,900,0,0,0,5,0,0,4,5,2769.21,130.68,256.023,1,0.105434,0.0760526
7,12,10,28,28,0,0,40,600,0,0,0,3,0,0,3,4,4130.79,39.4095,59.4207,1,0.155718,0.914944
7,11,10,92,92,0,0,83,3000,2,0,0,19,0,0,15,20,29004.8,282.014,476.975,1,0.864268,0.972927
7,10,10,13,13,0,0,22,300,0,0,0,5,0,0,1,2,308.315,25.2564,31.7017,1,1,0.079667
7,9,11,21,21,0,0,40,200,0,0,0,3,0,0,6,7,5769.78,69.0027,230.531,1,0.396669,1
7,8,10,35,35,0,0,42,1300,0,0,0,5,0,0,8,8,4075.85,166.517,331.872,1,0.409337,0.101921
7,7,0,20,20,0,0,48,200,0,0,0,3,0,0,2,3,2711.55,54.3082,131.616,1,0.680593,1
7,6,8,27,27,0,0,44,400,0,0,0,2,0,0,3,6,2597.54,30.446,88.7268,1,0.0931786,1
7,5,19,20,20,0,0,19,400,0,0,0,3,0,0,1,4,954.622,19.1061,23.8469,1,0.247727,0.207589
7,4,4,21,21,0,0,22,500,1,0,0,2,0,0,1,2,1770.16,71.7613,67.7951,1,1,0.391782
7,3,1,29,29,0,0,41,800,8,1,0,1,0,0,3,9,4815.81,65.9879,86.3118,1,0.494529,0.574823
7,2,8,16,16,0,0,38,700,0,0,0,6,0,0,0,5,4262.8,68.1099,213.978,1,0.514994,1
7,1,5,39,39,0,0,36,1400,1,0,0,5,0,0,2,7,3081.24,71.0315,98.5818,1,0.160592,0.129105
8,26,35,361,361,0,0,341,12900,2,0,0,57,0,0,0,0,91432,919.738,1385.34,1,0.264672,0.302147
8,25,2,32,32,0,0,37,1200,3,0,0,9,0,0,0,8,2221.92,73.0505,106.88,1,0.170094,0.143051
8,24,0,27,27,0,0,37,900,0,0,0,5,0,0,2,5,3960.48,57.8925,92.4978,1,0.125789,0.317474
8,23,15,63,63,0,0,67,1500,0,0,0,14,0,0,13,15,10461.2,148.595,210.69,1,0.870956,0.287981
8,22,0,127,127,0,0,139,2400,0,0,0,21,0,0,31,17,47193.3,526.791,819.253,1,0.544774,0.903409
8,21,0,190,190,0,0,131,2700,0,0,0,28,0,0,16,23,70439.4,1906.65,3749.49,1,0.236883,0.34383
8,20,1,27,27,0,0,41,700,8,0,0,3,0,0,1,8,4930.76,133.69,66.9732,1,1,0.669867
8,19,1,32,32,0,0,33,600,7,2,0,2,0,0,3,7,5672.48,122.34,241.386,1,0.263996,0.30501
8,18,12,31,31,0,0,39,1100,0,0,0,5,0,0,5,8,3229.28,29.8914,63.5867,1,0.417134,0.186023
8,17,0,103,103,0,0,71,2800,0,0,0,13,0,0,33,14,38297.9,492.444,1511.22,1,0.913121,1
8,16,0,105,105,0,0,156,2400,0,0,0,17,0,0,20,10,39144.9,1054.8,2314.77,1,1,1
8,15,5,23,23,0,0,40,500,0,0,0,3,0,0,2,2,201.892,15.3441,13.988,0.972424,0.0961967,0.10138
8,14,0,35,35,0,0,36,900,0,0,0,11,0,0,3,7,5440.07,136.647,172.119,1,1,1
8,13,8,19,19,0,0,24,200,0,0,0,0,0,0,1,8,3271.85,65.3942,88.7617,1,0.326701,0.640057
8,12,11,27,27,0,0,36,600,0,0,0,4,0,0,4,5,4176.2,35.3882,65.5776,1,0.131365,0.297104
8,11,11,83,83,0,0,74,2000,0,0,0,8,0,0,11,12,27994.2,201.572,274.357,1,0.313349,0.366904
