Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
1,29,257.276,0,1,1,235,0,0,47.0126,1,1,0,0,0,1,1,0,0,0,0,15805,1,1,25.9199,1,1,0,0,0,1,1,0,0,0,0
2,29,765.477,0,1,1,3090,0,0,20.6965,1,1,0,0,0,1,1,0,0,0,0,14990,0,1,19.0565,1,1,0,0,0,1,1,0,0,0,0
3,29,50.184,0,1,1,4512,0,0,42.3345,1,1,0,0,0,1,1,0,0,0,0,16166,0,1,27.5505,1,1,0,0,0,1,1,0,0,0,0
4,29,149.223,0,1,1,5514,0,0,16.6334,1,1,0,0,0,1,1,0,0,0,0,14094,0,1,23.9714,1,1,0,0,0,1,1,0,0,0,0
5,29,408.169,0,1,1,5641,0,0,16.9052,1,1,0,0,0,1,1,0,0,0,0,11067,0,1,23.9101,1,1,0,0,0,1,1,0,0,0,0
6,29,580.275,0,1,1,7543,0,0,42.0741,1,1,0,0,0,1,1,0,0,0,0,2624,0,1,31.9002,1,1,0,0,0,1,1,0,0,0,0
7,29,194.329,0,1,1,8749,0,0,19.5576,1,1,0,0,0,1,1,0,0,0,0,3107,0,1,24.7595,1,1,0,0,0,1,1,0,0,0,0
8,29,93.7074,0,1,1,16307,0,0,36.8857,1,1,0,0,0,1,1,0,0,0,0,2927,0,1,35.6442,1,1,0,0,0,1,1,0,0,0,0
9,29,374.378,0,1,1,16329,0,0,18.1304,1,1,0,0,0,1,1,0,0,0,0,16816,1,1,17.6195,1,1,0,0,0,1,1,0,0,0,0
10,29,48.3109,0,1,1,1561,0,0,30.1765,1,1,0,0,0,1,1,0,0,0,0,11246,1,1,23.2129,1,1,0,0,0,1,1,0,0,0,0
11,29,591.866,0,1,1,2193,0,0,57.4444,1,1,0,0,0,1,1,0,0,0,0,7289,0,1,43.9492,1,1,0,0,0,1,1,0,0,0,0
12,29,198.246,0,1,1,2771,0,0,47.4819,1,1,0,0,0,1,1,0,0,0,0,16804,0,1,28.8498,1,1,0,0,0,1,1,0,0,0,0
13,29,60.9642,0,1,1,10698,0,0,29.5354,1,1,0,0,0,1,1,0,0,0,0,3642,0,1,29.8981,1,1,0,0,0,1,1,0,0,0,0
14,29,461.519,0,1,1,12157,0,0,30.5006,1,1,0,0,0,1,1,0,0,0,0,12724,1,1,22.7578,1,1,0,0,0,1,1,0,0,0,0
